# Created by Octave 5.2.0, Fri Sep 17 23:35:20 2021 CEST <ania@ania-bania>
# name: F_norm
# type: scalar
2.187480170984146e-13


# name: H
# type: complex matrix
# rows: 52
# columns: 52
 (1,0) (-0.13610916516132898,0.99069384532209825) (-0.17461752360295935,-0.98463633918862103) (0.99727394095736377,-0.073788120231967624) (0.16870774592375937,0.98566611814819116) (-0.15350399370177548,0.98814802733072626) (-0.071476843196527473,0.99744225942490439) (-0.68191561579079796,0.73143085315062872) (-0.8318687184326794,-0.55497246354496843) (0.8110033371881511,-0.58504152593613457) (0.24213135993448301,-0.97024347693570068) (-0.93328453236563047,-0.35913783098841895) (-0.041890020407874762,-0.99912222785314242) (-0.77443900744069039,0.63264857840216326) (-0.13330650313015086,-0.99107485904103665) (-0.94231066974356337,0.33473960280707171) (0.95513921858559847,-0.29615717637715816) (-0.50182032713669644,-0.86497188351553878) (-0.91316301117707233,0.40759454733597911) (0.99228831364828851,-0.1239512105509093) (0.94813443980397316,-0.31786960228622929) (-0.9989047623166053,-0.046789697810585201) (-0.31503636777252064,0.94907959991809776) (-0.40892498947917666,0.91256799909894637) (-0.23856597788233896,-0.97112629157954677) (0.45389437677494121,0.89105549475444401) (0.26855450197867831,-0.96326449091980115) (0.68202341922922649,-0.73133033276548431) (0.44284857907668318,0.89659641757580211) (0.9771493545803055,-0.21255384927893378) (0.59569326345818729,0.80321201178178003) (-0.99272925971163095,-0.12036867080929814) (0.16641084134834394,-0.98605650542032108) (0.62975520940307039,-0.77679365099728637) (-0.57812537128618058,-0.81594794875360499) (0.37270503745425809,0.92794986667180446) (-0.12730160834999249,0.99186405344255957) (0.9997031147597979,-0.024365597459476029) (-0.035437464161914622,-0.99937189580944952) (-0.5272151683601074,-0.84973182019447946) (-0.51317227538122701,-0.85828562598942126) (-0.5651442452897113,0.82499211027495389) (-0.85436885112872674,-0.51966707248100596) (0.30762889105645791,0.95150641899430877) (0.042071216569764147,-0.9991146144143519) (-0.77738915484246784,0.62901995352557249) (0.40422413575739424,0.91465996308529163) (0.16068610355679463,0.98700556033070774) (0.25160466090891526,-0.96783009594086777) (0.65316817434855179,-0.75721287364794521) (-0.085599985340355872,0.99632958528276672) (-0.21517782371228639,0.97657488406288806)
 (0.99999999999999989,-5.5511151231257827e-17) (0.9999547576098321,-0.0095122412428768621) (-0.99937456943765679,0.035361984691162085) (-0.23031051982479572,0.97311718947824188) (0.99711089073143222,-0.07595967077844884) (-0.93488072064562733,-0.35496202355338385) (0.98686683007281673,0.16153593935106547) (0.67369564160189654,-0.73900891908461386) (0.99822627156059673,-0.059534114306252217) (-0.72889287520545087,0.68462776490201671) (-0.80848409621262307,0.58851802535798192) (0.60874423840972525,-0.79336653080588393) (0.13515427506881583,0.99082456667697882) (-0.80423366331702817,-0.59431322952435883) (0.29339584031174992,0.95599104644748767) (0.88295520212996492,-0.46945725154867202) (-0.94231066974356337,0.33473960280707182) (-0.43200266553178018,-0.90187232853294552) (-0.92659021750912163,0.37607255791455907) (-0.11332233842695161,-0.99355827590204715) (-0.030780390676351077,-0.9995261715181909) (0.11447010493873233,0.99342669335754996) (-0.13708276905864508,0.99055959660548187) (0.30440602177927018,-0.95254237381048745) (-0.22468860409952593,-0.97443061897079475) (0.36166256488781579,0.93230906311092299) (0.22396286922542891,-0.97459767761282579) (0.84777263289096083,0.53035984286249305) (-0.61063243415629986,0.79191415592622949) (-0.75954062505698838,0.65045986723858662) (-0.92930850094399298,0.36930435967265429) (-0.70716152883711425,-0.70705202929682331) (0.99680177140422288,0.079913881931763631) (0.24369941842842113,-0.96985080989688788) (0.65599663004137965,-0.7547638182732086) (-0.82208963912923294,0.56935808173448121) (0.99602200603664004,-0.089107595022803965) (0.99942611436036655,-0.033873912300459663) (0.97858047410197146,-0.20586465385384073) (0.14687259693733912,0.98915541765128234) (-0.51504011453639942,-0.85716607516766119) (-0.42394464824247874,-0.90568810041126213) (-0.5265988243775257,0.85011392069781289) (0.34755318799034507,-0.93766026977671835) (-0.71939587362254898,0.69460030018338548) (0.43669206549149364,0.89961104925227153) (-0.40814733201069575,-0.91291607246917916) (-0.24597849303964514,0.96927528647022942) (-0.96926394039561248,0.24602319778584) (-0.17973955726010565,-0.98371423266919433) (0.89025288328905372,0.45546657813227742) (-0.99047967800250913,0.13765902608999314)
 (1,5.5511151231257827e-17) (0.33862867043254763,-0.94092009414247557) (0.9849767930081238,0.17268676045207443) (0.66501670467803264,-0.74682848265125135) (0.83360683819685055,0.55235825268701322) (0.68853417505465886,0.72520389531620744) (0.74785023902513059,0.66386747170655613) (-0.92645342799708996,0.37640941241212594) (-0.28041070061097806,0.95988011698485565) (-0.86593692879966566,-0.50015321186712591) (-0.39256126109709205,-0.91972585931127393) (-0.13524596262861566,0.99081205563550701) (-0.48515041413114268,0.87443071519039195) (0.78190512077976493,-0.62339745114844791) (0.19104049490268327,0.98158215616795808) (0.29339584031174987,0.95599104644748767) (-0.13330650313015086,-0.99107485904103654) (0.99124755222349648,-0.13201624979875309) (-0.048388350055233731,0.99882859769778953) (-0.96224319702543826,-0.27219116403414811) (-0.32866597678530041,0.94444622700488612) (0.50807325904739442,-0.8613138588464484) (0.32495001300069293,-0.94573119280842699) (-0.88639059020293898,-0.46293814014367657) (0.99986573516963795,0.016386324593355484) (0.99999966900845183,-0.00081362336906071198) (-0.77635727685155997,-0.63029308950648555) (0.76302682011972367,-0.64636682447197302) (-0.73137061414016247,0.68198022315331219) (-0.69066917780094517,0.72317085590873087) (-0.49452724821406019,-0.86916212571293605) (-0.16980913915539508,-0.98547696891368508) (0.89103953227624899,-0.45392571189669734) (0.49162989065561763,-0.87080425505043635) (-0.80482593696568139,-0.59351091918120014) (-0.88251256300648584,0.47028882203994954) (0.99912051683187353,0.041930810218868242) (-0.99457430571609418,-0.10402860380370971) (0.1376732153716389,-0.99047770584159789) (-0.035655751005843506,0.9993641315457592) (0.97549621403958275,0.22001621848045821) (-0.99638946073767376,0.084900191583341167) (-0.99171183291695608,0.1284820627655498) (-0.65792893924722518,0.75308001626720966) (0.25202065340500773,-0.96772185583323123) (-0.78759402547292956,-0.6161944912439139) (-0.1622015031564899,0.98675765635427182) (-0.82578299751319995,-0.56398797949789192) (-0.49367545978457383,0.86964621565697009) (0.32277818200595176,0.94647464055881225) (-0.064569952977654721,-0.99791318318402011) (0.82303336758171575,0.56799302447045963)
 (1,-5.5511151231257827e-17) (0.38638019074235075,0.92233960567781381) (0.21201327718195156,0.97726678563152292) (0.19305960866666322,-0.98118702982737971) (0.94337094846626779,0.33173973773103332) (-0.74491352019149792,-0.66716103560977791) (0.90801601597003123,0.41893545414766686) (0.84493705447550849,-0.53486575322622021) (0.012260125805478361,0.99992484183324226) (-0.12507571960572716,0.99214719894031278) (-0.13190546918396029,0.99126229989814463) (0.92840799616675596,-0.3715623671116729) (0.68488274215375844,0.72865329855833916) (-0.71572210134398562,0.69838519002606991) (0.78190512077976493,-0.6233974511484478) (-0.80423366331702795,-0.59431322952435883) (-0.77443900744069039,0.63264857840216326) (-0.61858555921586134,-0.78571744662416709) (0.92886991697328503,-0.3704060978737293) (-0.032526367996233707,-0.99947087770728682) (-0.99983734923853373,0.018035383768099711) (0.15582192079853313,-0.98778516338253231) (0.2342664474795525,-0.97217242893702305) (-0.99772862589970734,0.067361628990712852) (0.5259090148055422,0.85054083273307024) (-0.47939565163358366,-0.87759888855604851) (0.30411069217174663,-0.95263670247729837) (0.83543518834308073,0.549588979218253) (-0.92599834332056019,-0.37752757272493059) (0.18268992964379716,-0.98317058011656577) (0.97779052865033322,0.20958454638093532) (-0.49598343292323654,0.86833198390113542) (-0.82618760856413986,0.56339509711663993) (0.70282979251134581,0.71135805524254692) (0.98706212053635145,0.1603382992372111) (-0.96666518070676455,-0.25604380173938673) (-0.83420158929293919,0.55145961631032825) (0.87431354502024916,-0.48536154049751945) (-0.44927477773840874,-0.89339362774093289) (-0.93552979489316579,0.35324779244483795) (-0.94366402149956341,0.33090514430463475) (0.064235553034535486,0.99793476426385097) (-0.49532354804879464,-0.86870857181701244) (0.75996929613493802,-0.64995897480700005) (-0.12397036143207213,-0.99228592123762449) (-0.81012819655810686,0.58625276557258921) (0.85946279203973996,0.51119830701915903) (-0.90458572858128194,-0.42629175413919368) (0.99221929647685125,0.12450248069409192) (-0.95356429579347335,0.30118953133848692) (-0.81615161400486436,-0.57783781717472849) (0.62537241339576832,0.78032643461794404)
 (1.0000000000000002,-5.5511151231257827e-17) (0.63485906857284302,0.77262795901444192) (-0.94800886064746304,-0.31824393181001742) (0.88512477804765832,-0.46535376573751219) (0.8841092961358884,-0.46728016487553292) (-0.98158152601686066,-0.19104373264363178) (-0.99818787059787328,-0.060174537732195943) (0.4092385035766869,-0.91242744763094108) (-0.46338744955292793,-0.88615578291676944) (0.44591886303979988,0.89507338670373393) (0.84873757929973681,-0.52881425991024755) (-0.9907516115235171,0.13568804023772063) (0.0088781004653920581,-0.99996058888944539) (0.68488274215375844,0.72865329855833927) (-0.48515041413114268,0.87443071519039195) (0.13515427506881572,0.99082456667697882) (-0.041890020407874817,-0.99912222785314264) (-0.061430112967648776,0.9981113871812014) (-0.93387748426388706,-0.35759312687040529) (-0.73066020660237552,0.68274128517892785) (-0.5788847067086349,-0.81540940412706664) (0.88346452329747027,-0.46849806410995343) (-0.41791151583363301,-0.90848773515861836) (-0.89912504989454733,0.43769183754341145) (0.98434627710812006,0.17624530275551681) (0.20800750907054327,-0.97812722903018523) (-0.88640779521392199,0.46290519610822395) (0.082083619053530121,0.99662544593396485) (-0.18896536806608016,-0.98198375224422685) (0.85739730120014979,-0.51465509605433712) (-0.79081031777359101,0.6120613051834205) (-0.57655886384024868,-0.81705561409688765) (0.98006483822390156,-0.19867791240386462) (-0.93124449655897634,-0.36439496103626157) (-0.14684620257691428,0.98915933640073384) (0.87441099657887233,-0.48518595307566698) (-0.99198556000567017,0.1263512910113575) (-0.14631415766316969,0.98923817519711421) (0.97952120726636549,0.2013410154822986) (-0.30940593522084742,0.95093005381579621) (-0.85476022800638563,-0.51902307522736546) (-0.79225505779218319,-0.61019007153730731) (-0.70483424230255931,0.70937203981956976) (0.98334319023042793,0.18175854925544604) (0.26693566979479333,0.96371434989378679) (-0.27076780983798826,0.96264468686818105) (0.50201336285933729,-0.86485986351007138) (-0.499415719979522,0.86636247531696275) (0.94761439908535794,-0.3194165785398364) (0.83522780017007681,0.54990410238791165) (0.3407157216106621,-0.94016636668587816) (0.95936896207625633,-0.28215455800806521)
 (1,-5.5511151231257827e-17) (-0.47362371750831844,0.88072729843783149) (-0.34929192730536229,-0.93701395374845153) (-0.94405052619369612,0.32980085505256873) (-0.016700404512979716,0.99986053851979939) (-0.85299819576397851,-0.52191386073124968) (-0.76273024462579098,-0.64671676484615803) (-0.94275069743127426,0.333498309580193) (0.11433405348696352,-0.99344236079061965) (0.24689295518629756,-0.96904275895306924) (0.99933689462377351,0.03641113900598808) (-0.34817634813016268,0.93742905363699036) (-0.99075161152351698,0.13568804023772069) (0.92840799616675573,-0.37156236711167301) (-0.13524596262861543,0.99081205563550689) (0.60874423840972502,-0.79336653080588404) (-0.93328453236563047,-0.35913783098841878) (0.30978363617287197,-0.95080707757121452) (-0.64767569333806529,0.76191613466250785) (0.3856773828087624,0.92263370651076038) (-0.9879946632615193,0.15448801043044458) (-0.094173202570958403,0.99555582862917791) (0.99438385901849036,0.10583355291917551) (-0.99816512838698301,-0.060550610832578011) (0.56300394146624577,0.82645421040337863) (0.52347319929660419,-0.85204214075254392) (-0.16063700103445294,-0.98701355304709848) (0.95270622758292078,0.30389281650726668) (0.94698768440787484,0.32126986410152225) (-0.063345784594227295,0.9979916390301784) (-0.20039864240711619,-0.97971444009026654) (0.29847894613436737,0.95441621880315819) (-0.98843086270840275,0.1516721122867436) (-0.37267884241252408,0.92796038731082731) (0.78960216094630864,-0.61361912244397976) (-0.61390398561708448,0.78938070437746233) (0.95851973641768784,0.28502616528621805) (-0.97704146196488106,-0.21304924689265492) (-0.89302412044937185,-0.45000880024242451) (0.55941421874358033,-0.82888825053049831) (-0.67358570637978643,-0.73910912331051914) (0.91264183892494111,-0.40876016665485126) (0.8971171129937705,-0.44179280842236657) (0.88828687805454798,-0.45928904001304521) (-0.97354691251395864,-0.22848721875531297) (0.96605475879127811,-0.25833738215118007) (0.86086732595468596,-0.50882948725838184) (-0.1223937679858601,0.99248161975838289) (0.80675990173914602,-0.59087939627799058) (0.25443191795006376,0.96709068816127663) (-0.66275998427230587,-0.74883189251485072) (-0.58654693739083996,0.80991523645220165)
 (0.99999999999999978,-5.5511151231257827e-17) (0.91332235235120984,-0.40723737634904367) (-0.99609381271913089,0.088301281206250304) (0.35116595215223789,0.93631323500686015) (-0.73292476443155063,0.68030970130004498) (-0.99033032756275752,-0.13872938516926198) (-0.14677956908012069,0.98916922621999048) (0.57268611564484928,0.81977473305025372) (0.99994035751187105,0.010921603317805617) (-0.99775924286044926,0.066906601217981976) (0.1639914314857171,0.98646176327279167) (0.9993368946237734,0.036411139005988302) (0.84873757929973637,-0.52881425991024733) (-0.13190546918396018,0.99126229989814463) (-0.39256126109709194,-0.91972585931127382) (-0.80848409621262285,0.5885180253579817) (0.24213135993448287,-0.97024347693570046) (0.18749985717539119,0.98226463010698295) (-0.99897871742605326,-0.045183206280626109) (-0.82484573240416093,-0.56535786696095736) (0.75681415017121267,-0.65363012637165474) (-0.34877520195463579,-0.93720641189734866) (0.97481800160842125,-0.22300193662873097) (-0.95077689695249346,0.30987625307756006) (0.54263416758971228,-0.83996914238811171) (-0.90741550442422381,-0.42023458012225962) (-0.74331816674517404,0.66893804121651912) (0.95990927376295476,-0.28031087410922328) (-0.98108531169280888,0.19357585381607792) (0.32618132413814205,0.9453072219038039) (-0.48870007176160457,-0.87245185532509617) (0.68821565672301488,0.72550617491604386) (-0.68432342723583761,-0.7291786111346088) (-0.88551978150024557,0.46460167517106182) (-0.0062435710521474008,0.99998050872030331) (-0.8722803073492682,-0.48900620181206955) (0.85575995589159781,0.51737307418574718) (-0.27867047556372659,-0.96038677940144834) (-0.92933107647635793,0.36924754609244809) (0.99848234711392991,-0.055072701966197568) (0.19673779097335364,-0.98045613956103361) (-0.86636836258467409,-0.49940550689029362) (0.63944256778219644,-0.76883886641357468) (0.87187195490212144,0.48973390147625356) (0.9740021081364405,0.22653894443510092) (0.78170999416401732,-0.62364211293344485) (0.39984474578455709,0.91658288183256087) (0.96130931016512378,-0.27547125111316573) (-0.9307261788864476,0.36571680291645337) (0.093536541709378196,-0.99561584728501051) (-0.61686756234679785,0.78706696698839984) (0.2109830987088972,-0.97748970943902602)
 (1,0) (-0.99998638074619295,0.0052190345974740815) (-0.55389584203932807,-0.83258596923773798) (-0.94803608734462941,-0.3181628153827632) (-0.34918424468724774,-0.93705408769301923) (0.20992657465446191,0.97771715401431136) (0.15102502962701694,-0.98852993906414299) (-0.73064456657604104,0.68275802253280748) (-0.15473883472867517,0.98795541044462687) (-0.24118694743898497,0.97047867384351294) (-0.99775924286044937,0.066906601217981976) (0.24689295518629767,-0.96904275895306913) (0.44591886303979988,0.89507338670373382) (-0.12507571960572716,0.99214719894031289) (-0.86593692879966544,-0.50015321186712591) (-0.72889287520545076,0.6846277649020166) (0.81100333718815099,-0.58504152593613457) (0.99471970965056578,0.10262893954773861) (-0.99902444499855159,0.044160596637000726) (-0.34828781530847402,0.93738764537818076) (0.64318145674016902,-0.76571379359757785) (-0.47882665514145795,-0.87790946818339011) (0.9660648740430412,-0.25829955311653707) (0.97325911560652245,-0.22971002130688528) (-0.57461002463995503,0.81842734532960815) (0.4337960894101851,-0.901011072524878) (-0.42212617015955234,-0.90653709050784492) (0.42716319887412768,0.90417454151707999) (0.93105908199816922,-0.36486845003196189) (0.42587500415394175,0.90478200735695391) (0.4724251891698632,0.88137077364626648) (-0.60809040544413806,-0.79386778421018189) (0.71414048495652105,0.70000240552876958) (0.62129342348239958,0.78357799990653065) (0.90277110478312639,-0.43012129959890721) (-0.99977440864098832,-0.021239864090000227) (0.72286517052541244,-0.69098910645629297) (-0.37698906314149883,0.92621770997519492) (0.44492931958843762,0.89556568746830079) (-0.88427048846293566,0.46697505632905195) (-0.99933242321216409,0.036533654579077535) (-0.29876984163130432,0.95432519705371177) (0.88644365453309737,0.46283652334059211) (-0.8744160188320409,-0.48517690176874995) (0.060876112226863482,-0.99814532957888535) (0.96608444017703909,-0.25822636280561406) (-0.39790467211777381,-0.91742676650882937) (0.25476566174224291,-0.96700282191782438) (-0.3541228810217884,-0.93519890137704242) (0.69298933093992954,-0.72094783944709095) (-0.99009030426768896,0.14043215228399031) (0.90250410475532128,0.43068125208766084)
 (1,-5.5511151231257827e-17) (0.23564864650623957,0.97183831751983218) (0.91890726499387709,-0.39447362185762513) (-0.91811618554113972,0.39631132944616609) (0.093104694700108959,-0.9956563241524663) (0.052657695484764677,0.99861262114307081) (0.4184517008931391,0.9082390511421754) (-0.83044409400748309,-0.55710197157081653) (0.21730810224793545,0.97610306253868595) (-0.15473883472867517,0.98795541044462698) (0.99994035751187105,0.010921603317805784) (0.11433405348696374,-0.99344236079061954) (-0.46338744955292788,-0.88615578291676922) (0.012260125805478306,0.99992484183324226) (-0.28041070061097817,0.95988011698485565) (0.99822627156059651,-0.059534114306251995) (-0.83186871843267918,-0.55497246354496865) (0.54084899833527256,-0.84111970670037972) (0.99989365042327893,0.014583821282842246) (0.99943209155645629,0.033697097309525137) (-0.21906484168569001,0.97571030287540972) (-0.62804042081822353,0.77818071796882038) (-0.59477223001087554,-0.80389426817703513) (-0.48014092334276404,-0.87719136665357) (-0.89483100973169005,-0.44640504479963472) (0.96776603764115865,0.25185094081287868) (-0.60793601094579131,-0.79398602418135744) (0.36816081310083709,0.92976212855597118) (0.72249402134707419,-0.69137716849613529) (-0.65901982156743222,0.75212557115233758) (0.67312135461799893,-0.73953204254936089) (0.64653622936355171,-0.76288328341913536) (-0.6036789398960194,0.79722753184145512) (-0.58592181388370712,0.81036758820625721) (-0.64901937586912073,0.76077187759962406) (0.7885823203271991,-0.614929202483807) (-0.99634160484129175,-0.085459969940783698) (0.40596810839927044,-0.91388724411861577) (-0.99969226216507812,0.024806873387623385) (0.69568028003582427,-0.71835154901293119) (-0.64419852495198571,-0.76485832704474488) (-0.16310293738401221,-0.98660905723427617) (-0.99957905273951297,-0.029012365025590514) (-0.99812064179750137,-0.061279559542675388) (0.98438125118904451,-0.17604985744808527) (-0.7890951703602519,0.61427095984925484) (-0.9737367284000098,0.22767692848605875) (0.99963405948319239,0.0270508247776855) (0.057925214685823956,0.99832092510554959) (0.51874912441618604,-0.85492651492244631) (-0.29398075017749709,0.95581134044594573) (0.82922657532919408,-0.55891259313761732)
 (1,0) (-0.71765936866695934,0.69639430681514169) (0.38956525374792322,-0.92099886703096279) (0.7259171271899254,-0.68778217805663289) (0.38967109105625886,-0.92095409266424699) (-0.99087211697508804,0.13480522171380743) (-0.69282494299547515,0.72110581634273141) (0.50115073647515884,0.86536000562217252) (-0.83044409400748309,-0.55710197157081653) (-0.73064456657604104,0.68275802253280737) (0.57268611564484917,0.81977473305025383) (-0.94275069743127426,0.33349830958019266) (0.40923850357668684,-0.91242744763094086) (0.84493705447550838,-0.53486575322622021) (-0.92645342799708985,0.37640941241212578) (0.67369564160189643,-0.73900891908461352) (-0.68191561579079785,0.7314308531506285) (-0.31320315768522555,-0.94968614921773198) (0.998787245192303,-0.049234528952463052) (-0.42595049548074054,-0.90474647023335342) (0.59209778073690944,0.80586612910980904) (0.9456422440967589,-0.32520877322059671) (-0.99996045809214662,-0.0088928202582297389) (-0.98694127600003312,-0.16108046972686352) (-0.94316521272461473,0.3323242114353574) (-0.91010193194431077,0.41438445129038515) (0.9818616337905921,0.18959887154218463) (-0.4292138459422013,0.90320289772094098) (0.94300425502787633,0.33278067101218572) (-0.97949395148225538,0.20147356901012442) (0.20396493474555372,0.97897819454482371) (-0.16895980740683908,-0.98562294183985188) (-0.09831623644999915,-0.99515522289254332) (-0.033744553817387724,-0.99943049037322518) (-0.10039771844567535,-0.99494738460428289) (-0.99903877443760591,0.043835227502625529) (0.9046033610138986,0.42625433633261572) (-0.74251185231375061,-0.66983292631342262) (0.50189630414515207,0.86492780038881767) (-0.62347337609918951,0.78184458129188272) (-0.022781421520933098,0.99974046973876474) (0.97781080078962901,0.20948994691665956) (0.8252794058221099,0.56472462521649014) (0.797616385588094,0.60316506981205875) (0.91467157608957639,0.40419785735925279) (0.13852674249799146,-0.9903586934100671) (0.91777562021609649,0.39709937161491377) (0.94736925948594464,-0.32014291524419713) (-0.73181668792891152,-0.68150152990933055) (-0.95019649444879528,-0.31165144302123809) (-0.8985569951506841,0.43885684051382035) (0.77362000480481541,-0.63364981509174079)
 (1,-5.5511151231257827e-17) (-0.77934732741003443,0.62659216661145389) (0.99923462315789613,-0.039117360372305954) (0.13995222413928254,-0.99015825753182929) (-0.14204675029827596,0.98985995005844107) (-0.96509094945549012,-0.26191498483114961) (-0.71368416907720122,-0.70046763437619664) (-0.69282494299547492,0.7211058163427313) (0.4184517008931391,0.90823905114217529) (0.15102502962701686,-0.98852993906414288) (-0.1467795690801208,0.98916922621999037) (-0.76273024462579087,-0.64671676484615803) (-0.99818787059787295,-0.060174537732195832) (0.9080160159700309,0.41893545414766675) (0.74785023902513026,0.66386747170655602) (0.98686683007281639,0.16153593935106547) (-0.071476843196527418,0.99744225942490417) (-0.99799549511271568,0.06328500402721815) (0.66292571032589942,-0.74868518256267236) (-0.39921715618017989,-0.9168564021761586) (0.52831034472540483,-0.84905134100131052) (0.46021426635620288,-0.88780787845243958) (0.78838783155416747,0.61517853266943379) (-0.7838541653608404,0.62094496329905169) (-0.40503949074699303,0.91429919114883618) (-0.42159856464512413,0.90678258159780001) (-0.92187015047622523,0.38749893633523924) (-0.18863691636560687,-0.98204689999209038) (0.31238734967805443,0.94995481143111282) (-0.54620424178861893,-0.83765203172446234) (-0.51087405621243365,0.85965556980051883) (0.85232453199026936,0.52301328106231526) (-0.76952478793318946,-0.63861694368093513) (0.6343333933464288,0.77305960060373324) (0.61874730555834878,0.78559007877154552) (0.72654020860525503,-0.68712395190375353) (-0.40667656007881697,-0.91357220594896615) (0.37911595395279041,0.92534917380330817) (0.99320341735280104,-0.11639145913132215) (0.96499156081637438,0.26228093250020657) (0.019781169499817397,-0.99980433352392462) (-0.51738862578188149,-0.85575055355607943) (-0.876323229911945,0.48172356877850203) (-0.2561737327737591,-0.96663075609912097) (-0.45765958891799086,-0.8891274940476287) (0.73470766215067873,-0.67838385238527321) (-0.96408533239773742,0.26559268035008776) (-0.9189631543916319,-0.39434340475096197) (-0.88230173896184927,-0.47068422687072931) (0.938371752062786,-0.34562762466362074) (0.55602408347752463,0.83116617989002484) (0.97479245043621043,0.2231136001515085)
 (1,0) (0.017644978777708042,0.99984431524309569) (0.65455033706790433,-0.75601842321751178) (0.35288551045138794,-0.93566650924005168) (0.99154866712880774,0.12973527166921944) (0.61846455338210127,-0.78581269791845387) (-0.96509094945549023,-0.26191498483114978) (-0.99087211697508815,0.13480522171380732) (0.052657695484764733,0.99861262114307081) (0.20992657465446191,0.97771715401431125) (-0.99033032756275785,-0.13872938516926209) (-0.85299819576397851,-0.5219138607312499) (-0.98158152601686044,-0.19104373264363173) (-0.74491352019149781,-0.66716103560977802) (0.68853417505465853,0.72520389531620733) (-0.93488072064562711,-0.35496202355338391) (-0.1535039937017755,0.98814802733072604) (0.082546975443231405,0.99658717473444081) (-0.99764196714867159,-0.068633121623085699) (-0.85359007487164551,0.52094527935342683) (-0.31960329505513169,-0.94755144123678214) (-0.68691528936398982,0.72673749403617949) (0.53187399924545831,-0.84682350518076877) (0.59983807058270511,-0.80012142146027954) (0.97018195061422452,0.24237776858115317) (0.96113088015431747,0.27609315676739971) (0.43200303910790738,0.90187214958747475) (0.99293762542477793,-0.11863756578674312) (-0.95779249886106155,0.28746048271977176) (-0.54404882419109579,-0.83905356020714617) (-0.73166695208480736,0.6816622853194455) (0.92839710152181654,0.37158958796754599) (0.48081759664872015,-0.87682064229404921) (0.69149456442276602,-0.72238166323195718) (-0.7893694172533503,0.6139184987480879) (0.61672550004188631,0.78717828831725667) (0.8902237899305705,-0.45552343939873352) (-0.55509330126948564,-0.83178809013218291) (-0.83648815937971666,0.54798499908075504) (-0.23454484434790535,-0.97210530087527958) (-0.26819325085569945,0.96336513337127394) (0.99365276544032055,0.11249080732577094) (0.82649509816029509,-0.56294391613819283) (0.76338762530805782,-0.64594065789863764) (0.66115660322671188,0.7502479230292588) (-0.55909986065234563,0.82910032313256798) (-0.88052576451080289,0.47399828906090657) (0.37806692613712056,-0.92577826684429632) (0.95232432905260556,0.30508748301840344) (0.046855860294264105,-0.99890166100376721) (-0.82538883617030834,0.56456467222579909) (-0.73218910643045965,-0.68110139658098223)
 (1,0) (-0.5157683974670928,-0.85672805497090343) (0.66084203422562804,0.75052502010295097) (0.83143559547738743,0.5556211394225048) (-0.98491463161721748,0.17304094436381828) (0.99154866712880796,0.12973527166921953) (-0.14204675029827607,0.98985995005844141) (0.38967109105625886,-0.92095409266424688) (0.093104694700108986,-0.9956563241524663) (-0.34918424468724762,-0.93705408769301912) (-0.73292476443155086,0.68030970130004509) (-0.016700404512979994,0.99986053851979939) (0.88410929613588829,-0.46728016487553287) (0.9433709484662679,0.33173973773103343) (0.83360683819685055,0.55235825268701322) (0.99711089073143211,-0.075959670778448674) (0.16870774592375942,0.98566611814819127) (-0.50062787996336866,-0.86566259351053421) (-0.45723615647395677,-0.88934531944173634) (-0.98762989733933504,0.1568030161747393) (0.55130864736933372,-0.83430136961160339) (-0.60434428437928833,-0.79672328065526377) (0.3103421753400265,-0.95062491772792357) (0.99985139645328103,0.017239054800803399) (0.85925110990763787,-0.51155403441131486) (0.40477942648248821,0.91441435678608474) (-0.4298663289592804,0.90289254024334087) (0.6380565518384409,0.76998950425057044) (0.6779544977719747,0.73510386949787598) (-0.47715416977343544,0.87881960507707402) (0.29463809245124689,-0.955608912932844) (-0.99007242339700408,-0.14055816030663212) (0.1911497475757658,0.98156088654842066) (-0.99883933551438775,-0.048166189689208438) (-0.96498023549079348,-0.26232259741038882) (0.37842464248800567,-0.92563210292093123) (-0.78597500398869768,-0.61825827378609965) (-0.393022153211952,0.91952900285126471) (-0.26379077552959712,0.96457992242503965) (-0.94057049276850557,-0.33959851020464121) (-0.72835597949944986,0.68519892522346937) (0.98726002294675785,-0.15911520069172691) (-0.4490267928835372,-0.89351829263464189) (0.24639625746396637,-0.96916917218190135) (-0.11873376124444734,-0.99292612713169515) (0.17701909080087291,0.98420741792166599) (-0.31530300980724235,0.94899104948703039) (0.35373238565272269,0.93534667334653743) (-0.22980178714206151,-0.97323745233438042) (-0.61107759746029711,-0.79157069796838209) (-0.66267392519931256,-0.74890805100555335) (-0.21305066354459457,0.97704115305508421)
