# Created by Octave 5.2.0, Fri Sep 17 22:49:50 2021 CEST <ania@ania-bania>
# name: F_norm
# type: scalar
2.451099717878589e-13


# name: H
# type: complex matrix
# rows: 48
# columns: 48
 (0.99999999999999989,0) (0.36118208802821422,-0.93249530791719248) (-0.49833952207226112,0.86698196102386715) (-0.96028749476289388,-0.27901241442273578) (-0.5831175898180978,0.81238776236765919) (0.032259249964785075,-0.9994795349539225) (-0.46429672123212218,0.88567971335754359) (-0.65101779819325489,0.75906246543720368) (0.81070063109644752,0.58546091820020063) (0.63774474603247211,0.77024777760664653) (-0.89960394372055541,-0.43670670299690134) (0.95592838596047836,-0.29359993343833457) (-0.99419590868460217,0.10758482771653954) (0.55645376990033424,-0.83087857233395224) (0.86934767091517251,0.4942009986577991) (-0.72956883257810135,-0.68390739031730519) (-0.11506398717820704,-0.99335808188923158) (0.9815488843003336,-0.19121136924558463) (-0.19199979617580903,-0.98139496547946858) (0.43235844435448989,0.90170182188757131) (-0.66531481024941219,-0.74656292652581424) (0.42683217987948591,0.90433085218813891) (-0.93400901927669111,0.35724942534564491) (-0.18791034198508677,0.98218618569752203) (0.94435932788108368,-0.32891558163757983) (0.48728976469336982,0.87324033646246546) (0.97479605353095788,0.22309785749860833) (0.9923586719999713,-0.12338665286996259) (0.95889852783257834,0.28374920849319324) (0.73923212187574072,0.67345071830616476) (-0.44276485823581468,-0.89663776426794528) (0.003438924167767976,0.99999408688280222) (-0.75849309598557868,-0.65168107486884386) (0.90852152089398563,0.41783806201982054) (-0.89085286807930641,-0.45429194075492219) (0.85379084892089263,-0.52061616023606128) (0.061435211279726398,0.99811107338563065) (-0.45912550072403019,-0.88837141702381861) (0.49086097481795232,-0.87123791434990339) (-0.91332414599050993,-0.40723335368152946) (0.22484009807794564,-0.97439567440352493) (-0.33641145839348319,-0.9417151005806208) (-0.0026524391083103116,0.99999648227720128) (-0.94611188211387987,-0.32383993966608171) (-0.87882599098460656,0.47714240806065988) (-0.11019504868399871,-0.99390998145985687) (-0.92277275505755085,0.38534457635147384) (-0.16792228712002,0.98580023609673684)
 (1,0) (0.98845032433105851,0.15154522866070586) (0.62393109295100624,0.78147936073127489) (0.63567258209089639,0.77195878670942875) (-0.61842745188010795,-0.78584189679672611) (0.99688531572843098,-0.07886486724154379) (0.12668054758670483,-0.99194356637014969) (0.5886275147136889,0.80840438452669561) (0.28271089639339897,-0.95920516525946675) (-0.90651895329383736,0.42216511854847227) (0.63774474603247222,0.77024777760664664) (0.23238656183898965,-0.97262350674690834) (0.077283148757953113,-0.99700918497176128) (0.88169299774527077,0.47182354511719526) (0.6435974913242446,0.76536414154384025) (-0.39466553890437844,0.91882485403983138) (0.92211429211108997,0.38691760399917635) (-0.99314083058749958,-0.11692429439586804) (-0.50659032791345893,-0.86218689369795853) (0.99804532952171665,0.062494161486391364) (-0.01981038826307252,-0.99980375500238372) (-0.98097122198276199,0.19415319117039126) (-0.9674527936069468,0.25305156024437803) (-0.4475958872498631,-0.89423594297981979) (-0.51732787425352056,0.85578728111624414) (-0.63077864275272477,-0.77596282375319381) (-0.99999343874417224,-0.0036224948040813887) (-0.86048279919567783,-0.50947949152872629) (0.89528404354350877,-0.44549577032378856) (0.71550267190054528,-0.69860999599431728) (0.12350950538009658,0.99234338919587894) (0.97738271152287803,-0.2114782145191017) (-0.10585053639325348,0.99438205129882618) (0.99839358376297482,0.056659084893099565) (-0.96617076868649487,0.25790317124019263) (0.95592433006145827,0.29361313866472633) (-0.71864730680300226,0.69537475394551862) (0.5620049251332383,-0.82713388524832121) (-0.94129303921195606,-0.33759060166289978) (-0.8410612766217731,-0.54093985707040826) (0.72876679802639455,0.68476196893107022) (-0.99985327270178703,-0.017129888135251237) (-0.58423993420523612,0.8115809875051665) (0.36322083422174745,0.93170307801748597) (-0.92002845456920523,0.39185155707614583) (-0.93999638182111589,-0.34118441078574002) (0.68376487920052265,-0.72970239822265559) (-0.77868000423844175,-0.62742127075771081)
 (1,0) (-0.34982480831817037,-0.93681513837317754) (0.98556547232532399,0.16929471273539592) (-0.73321916984350555,-0.67999238890887659) (0.83804613029656694,-0.54559938003534236) (0.95325443141704946,-0.30216880875391078) (-0.47389196757631419,-0.88058299044817367) (-0.07602886653586538,0.99710561700016065) (-0.0096152984817484133,0.99995377194903723) (0.28271089639339897,-0.95920516525946675) (0.81070063109644752,0.58546091820020074) (0.98842320029335029,0.15172203901164832) (-0.10019768606220897,0.99496754907272167) (0.98608851772636508,0.16622104321721953) (0.96552653437377678,0.26030465116890333) (0.96869438704177191,0.24825628796420574) (-0.89621661203396097,0.4436167087862779) (-0.99277474034508695,-0.11999297868102798) (0.74440537244962823,-0.66772796966139625) (-0.70682984558759154,-0.70738360836721537) (0.019684270795939984,0.99980624597130419) (-0.003194127838685723,0.99999489876066416) (-0.86794046364843136,0.49666825101041651) (-0.64932301748976817,0.76051273425103239) (-0.81451762018557861,0.58013881649758714) (-0.30809607637465736,-0.95135524790823611) (-0.62837756357871377,-0.77790850206877127) (-0.19504610057258409,-0.98079407555889553) (0.30787784618028585,0.9514258940303173) (-0.89534023217680203,0.44538283380210181) (-0.54372122553821112,-0.83926588689117243) (0.37810490081115827,0.92576275793671048) (-0.5754174378387783,-0.81785987322465958) (-0.49185660877451487,0.87067621789321559) (0.91060339570879267,0.41328132757676839) (-0.80987537962901635,-0.58660196851933333) (0.41948674985731138,0.90776145913678752) (-0.58117760089385295,-0.81377674838942404) (-0.78867993908950251,0.61480399614655967) (0.99431477097124121,-0.10648068476680767) (0.38655467324861992,-0.92226649325975885) (-0.99938358917129322,-0.035106148964295925) (0.45703795543282622,-0.88944719196463984) (0.96640355294396962,-0.25702951748246977) (-0.042857076575672837,-0.99908121340929423) (0.066532652076850274,0.9977842483260706) (-0.64573858061663003,0.76355856717295789) (-0.25087470666352751,-0.96801956672191825)
 (1,-5.5511151231257827e-17) (-0.83949847216100049,-0.54336204802999033) (-0.82959218288432957,-0.55836977899704776) (-0.81495629919560619,0.57952241578855346) (-0.21876838673928889,0.97577681513934755) (0.75542768666483417,0.65523202777353395) (-0.97801102296535802,-0.20855320414285689) (0.92597146738703595,0.37759348721223707) (-0.076028866535865269,0.99710561700016054) (0.5886275147136889,0.80840438452669561) (-0.65101779819325489,0.75906246543720357) (0.73816754089722947,-0.67461743348785186) (-0.81339602531552735,0.58171032825702973) (-0.9008931217856031,0.43404099244125577) (0.76484253325562102,-0.64421727648606564) (0.54335755752747428,-0.8395013786038571) (0.95006049541878457,0.31206578640506777) (0.19394997719778068,-0.98101142008897169) (0.20235184683655311,-0.97931288671283989) (-0.053087720445371023,-0.99858985271126854) (0.064548904831702836,-0.99791454488098719) (-0.59370486181908411,-0.80468287980569175) (0.81927360064247279,0.57340279672348804) (0.19494778000445734,0.98081362300456065) (0.99620870779308257,-0.086995462624410269) (-0.51755836486857787,-0.85564790594879803) (-0.81287775629368375,-0.58243433391494515) (0.052404079615671062,-0.99862596222991962) (0.11179093235375348,0.99373174823162325) (-0.8144676273534085,-0.58020900026913413) (0.78456173591319578,0.62005070965274545) (-0.99567550376092728,-0.092899360656699126) (0.14354755021881443,-0.98964342104930703) (-0.74725270380928954,-0.66453998875139597) (-0.24217846866500625,0.97023171939236907) (0.78083994843176852,0.62473112211020188) (-0.67650249652020755,-0.73644033852168) (-0.60335958187931693,0.79746925643213007) (0.81184161028149626,0.58387772676781047) (-0.18036305121102653,-0.98360010662761144) (0.79579522094679045,0.60556582327460318) (0.81990564721239179,0.57249867219865913) (-0.14580903446293053,-0.98931275412226805) (-0.49912835901227803,0.86652806142081173) (-0.84186300614603526,0.53969128108832742) (-0.94080992379668726,0.33893463571265747) (0.93877335642540527,-0.34453531787870106) (0.80960494124965821,0.58697516055122656)
 (1,0) (0.30168980697634623,0.95340613610705016) (0.80009728358133325,0.59987026664585597) (-0.88041586328145738,-0.4742023910550911) (-0.43986440990461906,-0.89806419642432056) (0.80729359122699396,0.59015002970755048) (-0.34350908518799489,0.93914935361384655) (-0.97801102296535825,-0.20855320414285705) (-0.47389196757631435,-0.88058299044817379) (0.12668054758670488,-0.99194356637014969) (-0.46429672123212234,0.88567971335754336) (0.032918789485806232,-0.99945802978353637) (0.67951763529372811,-0.73365917381630186) (0.46202255682704357,0.88686817339613744) (0.8103341966730162,-0.58596799375247222) (-0.29646512770416961,0.95504367861127171) (-0.97134200625841693,0.23768615205323251) (0.99583664537664829,0.091155777244140035) (-0.56648839399922157,-0.82406971759929537) (-0.00089729865897181238,0.99999959742747668) (-0.99643928713097529,0.084313386018550263) (0.13807662343029531,-0.99042154967573715) (0.78894942908817023,0.61445813392081439) (-0.99857969903542521,-0.053278369666487579) (-0.95530435896222832,0.29562405475157927) (0.62699797122631618,-0.7790208880884274) (0.4706126015188371,0.88233994542447824) (-0.45530324972156055,0.89033642562403603) (0.73563419719353929,-0.67737901349201568) (0.060941628845779472,0.99814133161272411) (0.76335637597965977,-0.64597758726692645) (-0.89790732114093585,-0.44018455520555094) (-0.25328480033241052,-0.96739175617769768) (-0.56722823454031135,0.82356064132538542) (0.41107554436802374,0.91160128171395893) (0.92583463041787484,-0.37792887838718653) (-0.0051775264114298225,-0.99998659652030231) (-0.85599844611540576,0.51697839437254056) (-0.84708593907671603,0.53145593591427442) (0.9751548033194033,0.221524512330113) (-0.9538177481793384,0.30038592386810598) (0.99984216337082277,-0.017766495038448238) (0.89922775084660689,-0.43748080198718675) (0.55760246038473582,-0.8301081231820876) (-0.78479446835270361,0.61975611529294128) (-0.18206821950099583,-0.98328590117408732) (0.058914680514678408,-0.99826302166305469) (-0.26044071826328086,0.96548984058378684)
 (1,-5.5511151231257827e-17) (0.99835454214750774,0.057342899939240244) (-0.99203770503543587,-0.12594122354505805) (0.78877671225123058,-0.61467983390553771) (-0.52286171711543206,-0.85241751787202391) (-0.31369673881911025,0.94952322565288283) (0.80729359122699396,0.59015002970755026) (0.75542768666483429,0.65523202777353395) (0.95325443141704946,-0.302168808753911) (0.99688531572843098,-0.078864867241543846) (0.032259249964785131,-0.99947953495392294) (-0.98546957675285163,-0.16985203353082201) (-0.95125429706502074,-0.30840762363361407) (-0.94945630986216889,0.31389921258727882) (-0.95722673219371279,0.28933887255905827) (0.73930846551930796,0.67336690801634036) (-0.14902905869111982,-0.9888328168429884) (0.10205029327459414,0.99477924065722712) (-0.33565818164182659,-0.94198385607021051) (0.90421386790319014,-0.42707994695554657) (0.32729105538460301,-0.9449235763093401) (-0.34604341279482831,0.93821850144905394) (0.97391296895036994,0.22692185639615431) (-0.45127020990592681,0.89238735852288964) (-0.95134078968159952,-0.30814071767293427) (0.67596023063807964,0.73693810228248746) (0.45756413891419651,0.88917661843961526) (-0.27169460413627117,-0.96238352130698601) (-0.039919132026259907,0.99920291377591086) (-0.32338948723342154,-0.94626594546507081) (-0.52470396293514365,0.85128476509341811) (0.52393770049693866,0.8517565884676096) (-0.89132571260349835,-0.45336351204289349) (0.84359350618262263,0.53698230541285952) (-0.18250767625057934,-0.98320442844284095) (-0.63805025075106525,-0.76999472564200278) (-0.76246369749416931,0.64703099616905591) (-0.52978506842958173,0.84813193623932304) (-0.1822677671233911,0.9832489313840389) (0.56183218125074552,0.82725123155606717) (-0.89450447214957773,-0.44705899980249186) (0.57245956437462286,0.81993295284188761) (-0.65657879108184136,-0.75425744351746893) (0.60428575608410751,-0.79676767316066377) (-0.2335147454436351,-0.97235326073418138) (-0.99660803168590384,-0.082294782210965922) (0.55260166099791985,-0.83344550167502818) (0.86139520953123982,-0.50793532363543314)
 (0.99999999999999989,0) (-0.7536772436581487,0.65724471271502494) (-0.28059697511464921,-0.95982568081736019) (-0.37349845722268726,-0.92763080072422843) (-0.61376334708962443,0.78949005932268757) (-0.52286171711543183,-0.85241751787202402) (-0.43986440990461895,-0.89806419642432034) (-0.21876838673928889,0.97577681513934744) (0.83804613029656694,-0.54559938003534236) (-0.61842745188010784,-0.78584189679672611) (-0.5831175898180978,0.81238776236765897) (-0.4937256579823518,0.86961771753448835) (-0.3176575933346974,-0.94820549112352592) (-0.99905917286359824,-0.043367835052061154) (0.78771453427490679,0.61604043089075489) (0.95628894415312793,0.29242341782165149) (0.88404312539620444,-0.46740534061958516) (0.70642421017246371,-0.70778869394912691) (-0.25751562048096366,0.96627413564076314) (-0.57690816042001458,0.81680901956381113) (0.6346394814126427,-0.77280833887341838) (0.99999444922263203,-0.0033318949450342472) (0.94578798283627674,-0.32478468486442924) (-0.67364246867294686,-0.7390573891114397) (-0.046392194568702541,-0.99892330250279926) (-0.78546783526409847,-0.61890248001242598) (0.45453207985663879,-0.89073036794598925) (0.85983876192376696,0.51056567010855924) (0.99610158597590703,0.088213550071871177) (-0.94932435797163872,0.31429804861267518) (0.47106171765663263,0.882100254029202) (0.99745720960894557,-0.071267910023629102) (-0.96651107660187219,-0.25662489903727148) (-0.4959547237326728,0.86834838170359285) (0.54504933172989212,-0.83840397540851275) (-0.94127866588809006,-0.33763067565601412) (-0.97764897887508928,0.21024384439144761) (-0.61003559026342413,0.79237401434673227) (-0.87253682842277913,-0.48854834258844582) (-0.80948630838100699,0.58713875408091565) (0.90485252394059346,0.42572515772307495) (-0.57733574056673098,-0.8165068540216075) (0.48969862296236666,0.87189177004302676) (0.92523530140792554,-0.37939377568508442) (0.81506878920824777,0.5793641936283267) (0.25650302174100348,0.96654342884204358) (0.99708076516029798,0.076354094502880859) (-0.71036201610370475,0.70383649100986523)
 (1,0) (0.89194866737502265,-0.45213667708771654) (-0.72494172737665574,-0.68881020020623285) (-0.85488228587744952,0.51882200926035127) (-0.37349845722268732,-0.92763080072422865) (0.78877671225123092,-0.61467983390553793) (-0.8804158632814576,-0.47420239105509099) (-0.8149562991956063,0.57952241578855357) (-0.73321916984350566,-0.67999238890887648) (0.63567258209089639,0.77195878670942875) (-0.96028749476289432,-0.27901241442273605) (-0.97673390402428995,0.21445484543247961) (0.96365640574917755,0.2671447765886058) (0.33857077966466331,0.94094092649712235) (-0.29209250007964749,-0.95639007282448407) (0.068742108452273798,0.99763446338102035) (-0.7773530526359842,0.62906456867122762) (-0.76762842551746724,-0.64089515549547937) (-0.98460672849757658,0.17478441062434669) (-0.99448142806258466,0.10491276966414503) (0.40862092453945137,-0.9127041908682817) (-0.82602813182539703,-0.563628889814074) (0.4254589202982515,0.90497773847683516) (0.86783521035500755,0.49685213863691868) (-0.84455076900209003,-0.53547548830733538) (-0.52753425964522083,0.8495337573637487) (0.53005021398175134,-0.84796625561274575) (-0.15946090942986818,0.98720424348956204) (0.91166675853239043,-0.41093031208106823) (-0.023318699044332314,-0.99972808216778619) (-0.97300020163988421,0.23080426254457564) (-0.64773242434805001,0.76186790616759703) (0.83474267999793872,-0.5506402257280697) (0.52772911201882911,-0.84941272908275767) (-0.71335398317367582,-0.70080389174879176) (0.21668321127301354,0.97624197100535215) (0.87841499201478357,-0.4778986313054977) (0.98475551915476212,-0.17394415050307205) (0.65532664373471616,0.75534560964593789) (0.05236508153397107,0.99862800793685991) (0.61061752138736747,-0.79192565470172049) (-0.38127569109807435,-0.92446138230738739) (0.26644790910580668,0.96384932003562862) (0.99799174560529647,0.063344105516562221) (-0.17121624730505469,-0.98523347317210797) (0.66579726259716399,0.74613269940281024) (0.017363324547594539,0.99984924611696069) (0.86333436662809548,0.504632313074447)
 (1,-5.5511151231257827e-17) (0.20660420337639462,0.97842460268903941) (-0.95477456140339179,0.29733068610044239) (-0.72494172737665541,-0.68881020020623274) (-0.28059697511464921,-0.95982568081736042) (-0.99203770503543587,-0.12594122354505821) (0.80009728358133314,0.59987026664585585) (-0.82959218288432968,-0.55836977899704787) (0.98556547232532421,0.16929471273539598) (0.62393109295100613,0.78147936073127511) (-0.49833952207226112,0.86698196102386715) (0.95683914061572195,-0.29061806376370591) (-0.97986399118343237,0.1996661182626458) (0.48760624069273151,-0.87306365978518496) (-0.4115340530546614,-0.91139438399432937) (0.69459738393998172,0.71939868933973816) (0.70749479307412255,-0.70671855626763036) (-0.69089367484448061,0.72295638185155353) (-0.99999422034791186,0.0033998927587828298) (0.96100379420439852,-0.2765351831589406) (0.038036375504765074,0.99927635523835923) (0.55904162114719236,-0.82913959369042234) (0.91157735127712303,0.41112860839229481) (-0.78236686931259491,-0.62281785603979611) (-0.49203416239485837,0.87057589160072046) (-0.98985481950366894,0.14208249823732311) (0.65036664858216564,-0.75962044628353753) (-0.8737123484957533,-0.48644293816030898) (-0.85867585852957728,0.51251904352764543) (0.96267811834051731,-0.27064892475005264) (0.94779478219111224,0.31888093522708721) (0.94021143300796961,-0.34059134052571011) (-0.89876227216089655,-0.43843628743545193) (-0.99967033090227364,0.025675465209767601) (-0.87938602547970934,0.47610946030403506) (-0.24034044937731996,0.970688656775749) (0.6966932083695192,-0.717369202999254) (-0.19887868911754619,-0.98002411552720736) (0.95929568483959882,0.28240359248445313) (0.85020410921253764,0.52645320084326197) (0.99697750019752052,-0.077690823781848439) (0.086848004348272223,-0.99622157381815524) (-0.97684036700847954,-0.2139693842182534) (-0.53666621581131468,0.84379462714973574) (0.85692624039391962,0.51543905413185587) (0.95132832796716205,0.30817918879639417) (-0.97468976554480136,0.22356176091232433) (-0.76727202318438537,-0.64132179320411364)
 (0.99999999999999989,1.3877787807814457e-17) (-0.36661374708570149,-0.93037323717300802) (0.20660420337639457,0.9784246026890393) (0.89194866737502243,-0.45213667708771627) (-0.75367724365814848,0.65724471271502483) (0.99835454214750752,0.057342899939240355) (0.30168980697634618,0.95340613610705016) (-0.83949847216100038,-0.54336204802999033) (-0.34982480831817031,-0.93681513837317743) (0.98845032433105828,0.15154522866070605) (0.36118208802821439,-0.93249530791719226) (0.22137038018439331,0.97518980448783266) (-0.90173931962507159,0.43228023253684889) (-0.12900342340019971,-0.99164414824624891) (0.26030981578664103,-0.96552514198498474) (-0.87374347774974603,-0.48638702191750488) (0.080293880312124713,0.99677123392703404) (-0.47147335196455181,0.88188030842473741) (-0.10341775231986523,-0.9946380087776191) (-0.96238075007044865,0.27170442008520956) (0.37128253396330158,0.92851994053643772) (-0.03301637222941374,-0.9994548109668635) (0.24826146952702555,-0.96869305909987935) (0.9795547631603666,-0.20117769749611492) (-0.47901529773529583,0.87780655302610144) (-0.35271830920435815,-0.93572955192834362) (-0.98762921609887155,0.15680730693411277) (0.88225876342480558,0.4707647760401491) (0.34994297733039109,0.93677100329650564) (0.84938765797065263,-0.52776946339015207) (-0.093325408647383382,-0.99563566031997808) (0.99909091501047653,0.042630312496261591) (-0.69293778752487878,-0.72099738045302653) (-0.66444373173032378,-0.74733829512763594) (-0.94742562640514938,-0.3199760654030403) (-0.93105593152340682,-0.36487648920570503) (-0.87461736952155722,0.48481383739657502) (0.62038637232716465,0.78429634005950855) (-0.093518042910463409,0.9956175850446779) (-0.98335257510846608,0.18170776820914794) (-0.35393917186498663,0.93526844414827137) (-0.68592988889494033,0.7276676353394963) (0.86456797378407946,0.50251588900938482) (0.63363001053816259,0.77363622571943169) (0.76904826161652473,-0.63919071590926668) (0.75758067095448733,-0.65274154685920671) (0.604477158986513,-0.79662247285875198) (-0.31537616135925484,0.94896674169662121)


# name: N
# type: scalar
48


# name: argn
# type: sq_string
# elements: 1
# length: 1
x


# name: info
# type: complex matrix
# rows: 1
# columns: 47
 (8.3266726846886741e-17,-2.886579864025407e-15) (7.2164496600635175e-16,0) (-1.5543122344752192e-15,2.7755575615628914e-16) (-1.2212453270876722e-15,-6.6613381477509392e-16) (-8.8817841970012523e-16,6.106226635438361e-16) (-3.3306690738754696e-16,-6.6613381477509392e-16) (-3.3306690738754696e-16,4.4408920985006262e-16) (8.8817841970012523e-16,-5.5511151231257827e-16) (6.6613381477509392e-16,-2.2204460492503131e-16) (1.2212453270876722e-15,2.2204460492503131e-16) (4.4408920985006262e-16,-4.4408920985006262e-16) (-1.609823385706477e-15,9.9920072216264089e-16) (4.4408920985006262e-16,9.9920072216264089e-16) (-3.1086244689504383e-15,-2.2204460492503131e-16) (-8.8817841970012523e-16,-1.4432899320127035e-15) (7.2164496600635175e-16,-9.9920072216264089e-16) (5.5511151231257827e-16,-2.4424906541753444e-15) (-9.9920072216264089e-16,-4.4408920985006262e-16) (7.7715611723760958e-16,-1.9984014443252818e-15) (2.2204460492503131e-16,-1.3322676295501878e-15) (-2.2204460492503131e-16,2.7755575615628914e-16) (-6.5225602696727947e-16,2.2204460492503131e-16) (2.2204460492503131e-16,3.0531133177191805e-16) (9.0205620750793969e-16,6.6613381477509392e-16) (1.1102230246251565e-16,-5.5511151231257827e-16) (-1.7763568394002505e-15,1.6375789613221059e-15) (5.5511151231257827e-17,1.6653345369377348e-15) (-3.7747582837255322e-15,1.2212453270876722e-15) (3.0531133177191805e-15,-3.3306690738754696e-16) (-1.2212453270876722e-15,1.1102230246251565e-15) (-4.163336342344337e-16,1.1102230246251565e-16) (-1.9984014443252818e-15,1.3600232051658168e-15) (-1.3322676295501878e-15,-3.8163916471489756e-16) (-4.4408920985006262e-16,-1.7763568394002505e-15) (-8.3266726846886741e-16,-6.6613381477509392e-16) (3.3306690738754696e-16,9.9920072216264089e-16) (8.3266726846886741e-16,8.8817841970012523e-16) (4.4408920985006262e-16,7.7715611723760958e-16) (8.8817841970012523e-16,-2.2204460492503131e-16) (5.5511151231257827e-16,1.1102230246251565e-15) (1.2212453270876722e-15,0) (1.1102230246251565e-15,4.4408920985006262e-16) (-1.915134717478395e-15,-5.5511151231257827e-16) (-4.7184478546569153e-16,-1.3322676295501878e-15) (-4.4408920985006262e-16,-1.2212453270876722e-15) (-1.3877787807814457e-16,-3.3306690738754696e-16) (1.1102230246251565e-16,-1.6653345369377348e-15)


# name: is_convergent
# type: scalar
6.6189378971820801e-14


# name: is_unimodular
# type: matrix
# rows: 1
# columns: 48
 2.0058546317608381 2.0058546317608381 2.005854631760839 2.0058546317608381 2.0058546317608386 2.0058546317608381 2.005854631760839 2.005854631760839 2.0058546317608386 2.0058546317608386 2.0058546317608381 2.0058546317608381 2.0058546317608386 2.0058546317608381 2.0058546317608381 2.0058546317608381 2.0058546317608386 2.0058546317608386 2.0058546317608386 2.0058546317608386 2.0058546317608386 2.0058546317608386 2.0058546317608381 2.0058546317608386 2.005854631760839 2.0058546317608386 2.0058546317608386 2.005854631760839 2.0058546317608381 2.005854631760839 2.0058546317608381 2.0058546317608377 2.0058546317608381 2.0058546317608386 2.0058546317608386 2.0058546317608386 2.0058546317608381 2.005854631760839 2.0058546317608381 2.0058546317608381 2.005854631760839 2.005854631760839 2.0058546317608381 2.005854631760839 2.0058546317608381 2.0058546317608372 2.0058546317608386 2.0058546317608381


# name: spectrum
# type: scalar
6.9282032302755079


# name: x
# type: complex matrix
# rows: 1
# columns: 48
 (1.1426439710879677,-1.6485804678852434) (0.99473586710370754,-1.741824720933149) (-2.0026734318837995,-0.11292443926438189) (-0.4747927779267882,-1.9488521292763519) (-1.432365319734668,-1.4042016929835297) (2.0050180145112537,-0.057927240929959108) (2.0023993263776028,-0.11768492460351107) (0.87674618458315512,1.8040978165208481) (0.069942798013306218,-2.0046348317742257) (-1.8398481205350046,0.79900669403968072) (-1.8878180729398861,0.67793489896740255) (0.12514053946435508,2.0019472143737902) (-1.86804313036751,0.73066248490199903) (1.2357368296470999,-1.5800023074698788) (-1.8086212270435824,-0.86737653925142177) (-1.1708937843877489,1.6286376360131627) (1.7339851817660217,-1.0083393244202397) (1.2834308836747064,1.5415115862640705) (-1.9217946973625248,0.5745937216378979) (0.92862182434520235,1.7779522803231245) (-1.4985709069810231,-1.3333184317733264) (0.51474445616361453,-1.9386827869987482) (-1.986422994786696,-0.27852556352884628) (-0.59850877356464804,1.9144816665934805) (-0.026556957573571922,2.005678820689107) (-1.8269337467741456,-0.82810982885979068) (0.044312214146296366,2.0053651117524365) (-0.52873122055906263,-1.9349150110954578) (0.27238461940951614,-1.9872743703035927) (1.9111643227498636,-0.60901866572746854) (1.1640643589845265,-1.6335259324229754) (-1.8160961323095584,-0.85161472625047396) (-1.852223011035667,-0.76988487525497973) (0.88837934193003765,1.7983978838367116) (0.58899121122244258,-1.9174311348413868) (-1.0253177823510642,1.7240000722015949) (1.4704544773756385,-1.3642640630473069) (-0.45630402658821373,1.9532637914720565) (-1.7337647706185826,1.008718257948324) (-0.99749857170293887,-1.740244064264264) (1.4254229564817276,1.4112484539907568) (-1.7448787572922384,0.98936895347827858) (0.30545002698525636,-1.9824613703099272) (1.1196178791118501,-1.6643042415764893) (1.9729979179126378,-0.36156883116331173) (1.1472922722101253,-1.6453489738907465) (-0.37781032962345928,-1.9699523239373644) (-1.8683464598404025,-0.72988650471031602)


# name: x0
# type: complex matrix
# rows: 1
# columns: 48
 (1.1426439710879677,-1.6485804678852434) (0.99473586710370754,-1.741824720933149) (-2.0026734318837995,-0.11292443926438189) (-0.4747927779267882,-1.9488521292763519) (-1.432365319734668,-1.4042016929835297) (2.0050180145112537,-0.057927240929959108) (2.0023993263776028,-0.11768492460351107) (0.87674618458315512,1.8040978165208481) (0.069942798013306218,-2.0046348317742257) (-1.8398481205350046,0.79900669403968072) (-1.8878180729398861,0.67793489896740255) (0.12514053946435508,2.0019472143737902) (-1.86804313036751,0.73066248490199903) (1.2357368296470999,-1.5800023074698788) (-1.8086212270435824,-0.86737653925142177) (-1.1708937843877489,1.6286376360131627) (1.7339851817660217,-1.0083393244202397) (1.2834308836747064,1.5415115862640705) (-1.9217946973625248,0.5745937216378979) (0.92862182434520235,1.7779522803231245) (-1.4985709069810231,-1.3333184317733264) (0.51474445616361453,-1.9386827869987482) (-1.986422994786696,-0.27852556352884628) (-0.59850877356464804,1.9144816665934805) (-0.026556957573571922,2.005678820689107) (-1.8269337467741456,-0.82810982885979068) (0.044312214146296366,2.0053651117524365) (-0.52873122055906263,-1.9349150110954578) (0.27238461940951614,-1.9872743703035927) (1.9111643227498636,-0.60901866572746854) (1.1640643589845265,-1.6335259324229754) (-1.8160961323095584,-0.85161472625047396) (-1.852223011035667,-0.76988487525497973) (0.88837934193003765,1.7983978838367116) (0.58899121122244258,-1.9174311348413868) (-1.0253177823510642,1.7240000722015949) (1.4704544773756385,-1.3642640630473069) (-0.45630402658821373,1.9532637914720565) (-1.7337647706185826,1.008718257948324) (-0.99749857170293887,-1.740244064264264) (1.4254229564817276,1.4112484539907568) (-1.7448787572922384,0.98936895347827858) (0.30545002698525636,-1.9824613703099272) (1.1196178791118501,-1.6643042415764893) (1.9729979179126378,-0.36156883116331173) (1.1472922722101253,-1.6453489738907465) (-0.37781032962345928,-1.9699523239373644) (-1.8683464598404025,-0.72988650471031602)


