# Created by Octave 5.2.0, Sat Sep 18 13:16:51 2021 CEST <ania@ania-bania>
# name: F_norm
# type: scalar
3.8703137550553216e-13


# name: H
# type: complex matrix
# rows: 61
# columns: 61
 (1,0) (-0.73994720390914503,0.67266495034826912) (-0.079151547424733126,-0.99686259461385696) (0.27589675721201795,-0.96118727590407405) (0.96127452283254056,0.27559261919193917) (-0.15020065139584621,-0.98865553370234283) (0.21045072297085837,-0.97760446664335754) (-0.82674972834113014,0.56256989493561438) (0.83481275302253199,-0.55053398386561159) (0.40692278343387867,0.91346255989089387) (0.083854302036812767,0.9964780258640531) (-0.88801725501395201,0.45981012907230101) (-0.9471455215774307,0.32080424086320475) (-0.63631479695309889,-0.77142950369981178) (-0.48381287346517288,-0.87517147089548841) (0.90660890816518358,0.42197190384613803) (0.31917825921632087,-0.94769469706421783) (-0.078828542110025324,0.99688818878990038) (0.85161020007053567,-0.52417560715453371) (0.91592509083003382,-0.40134925935897164) (-0.31086018848974822,0.95045565031311086) (0.056160866281611543,0.99842173308602367) (-0.53992537337243174,0.84171289118596737) (-0.70454073784800719,-0.70966354613477611) (0.57010965718749884,-0.82156860868801063) (0.49219575569489571,0.87048454212348381) (0.68598280477296503,-0.72761775099004911) (-0.46086274969541435,-0.88747142260648748) (0.34073468340475921,0.940159494726857) (0.83484345866526111,0.55048741995056161) (-0.88206636972979768,0.47112516319094661) (0.59287984215340173,0.8052909367229697) (0.72757913824164622,-0.68602375876899779) (0.29689036149284403,-0.95491157352534417) (0.8567637665200295,0.51570907339159133) (-0.69957345007478389,-0.71456069577780734) (0.9898003974157128,-0.14246112899909691) (-0.85569379716518068,-0.51748248810277242) (-0.1824549304776753,0.98321421793238273) (0.49528380950389628,0.86873122888688004) (0.14697063601654897,0.98914085556552145) (-0.78052948703382186,0.62511896457452076) (-0.84632071795712949,0.53267367342166372) (-0.50450097613850153,-0.86341112170002776) (0.87995205836813351,-0.47506249586100313) (0.33148907911807157,-0.94345905604082947) (0.96074381381722584,-0.27743706351519265) (-0.0068065871994500982,-0.99997683491703793) (-0.56472639998217389,0.82527819137741376) (-0.99568211315968536,0.092828495268773403) (-0.89697536147455059,0.44208053667584052) (0.96033127766528104,-0.27886168101366954) (-0.99990940387087079,-0.013460462495808567) (-0.94156072031231808,0.33684330179617605) (0.98760822468934995,-0.15693946134083581) (-0.91205848722413707,0.41006013690972126) (-0.99976833935713538,0.02152365254961397) (-0.65198325651954492,-0.75823336329798285) (-0.19028700204339366,0.98172850465560912) (0.97269969175822835,0.23206746789123117) (-0.18829905324178858,-0.98211173832117793)
 (1,0) (-0.3440266098656457,0.93895989887979259) (0.73536224165875197,0.67767423851185071) (0.34061688343467111,-0.94020217970352182) (-0.11678897038519592,0.99315675318469587) (0.0012327044697550416,-0.99999924021955744) (-0.77895913915416914,0.62707468417102952) (0.12775438117175669,0.99180583689118396) (0.17324492680202219,0.98487877189904094) (-0.96528366313582004,-0.26120384699137145) (-0.9025853668617797,-0.43051092381841877) (-0.31099774985149581,0.95041064787138563) (0.0070845319807857354,0.99997490438841208) (0.95882602048713395,0.28399412394767415) (0.99741932808584055,-0.071796127756240169) (0.58971947494528909,0.8076081604777483) (-0.20015696902784363,0.97976384284662554) (0.077678938519923191,-0.9969784263014011) (0.39230233176423346,0.91983633353567118) (-0.040171464290829129,-0.99919280094320717) (-0.81150626951244254,0.58434371267431229) (0.78530499053135938,0.61910909527040658) (-0.30846135205562114,-0.95123687601355034) (-0.64175766545629498,-0.76690749039769235) (-0.82469930602452002,-0.56557144079477306) (0.5530526091081378,0.83314633262031579) (-0.70051000996981894,-0.7136425757562993) (-0.26274586803766137,-0.96486507286207468) (-0.6117229854841415,-0.79107205046719375) (0.34073468340475915,0.94015949472685711) (0.99488788865607369,0.10098558810770897) (0.3271289418819478,-0.94497971162517469) (0.5367495233648707,0.84374163650230349) (0.79448548995033175,0.6072831351670992) (0.43805910695384659,-0.89894617125543164) (-0.34101181232059469,-0.94005901083805599) (-0.95372257904548552,0.30068794824340361) (-0.26280940887132109,0.96484776758238278) (0.94156883919389833,-0.33682060664254937) (-0.75673360362929276,-0.65372337661905999) (0.96219062000586397,0.27237696446787146) (0.98524632324205141,0.17114228740442838) (0.29779778854518141,-0.95462897354815357) (-0.12825411347233118,-0.99174133844335999) (-0.024335868540350358,-0.99970383889549375) (-0.8148191353232227,0.57971525485458519) (-0.33040091878781325,0.94384068192898374) (0.13212441103172823,0.99123314109724947) (-0.93376614224727694,-0.357883768272102) (-0.94273220988092932,0.33355056656078408) (-0.58981991917959808,0.80753480602322869) (0.22696083597803307,-0.97390388587999399) (0.98053648874117316,-0.19633694060754953) (-0.0079474604895516943,0.9999684184371862) (-0.91512615892374516,0.40316759945892644) (-0.11858040482315041,-0.99294445342726956) (-0.97815168576390488,0.20789247133369737) (0.94537154239293131,-0.32599485706619874) (-0.069989742316769743,-0.99754771112485296) (0.70553546548021517,-0.70867461288634881) (-0.36040275905394731,-0.93279678990994763)
 (1,0) (-0.50594020429019737,0.8625685536134462) (0.90386588325035022,0.42781592431332327) (0.21835062659893126,0.97587038271681159) (-0.35636652027241633,0.93434624376027231) (0.99983159991490045,0.018351343591434588) (-0.94056082934902296,0.33962527334443088) (0.66845792810888793,-0.74374995687285428) (0.88950633183400285,0.4569228442825084) (0.75287478309220601,-0.65816377975688034) (0.96558424197498705,-0.2600905066502614) (-0.51950565702665108,-0.85446701066647868) (0.56842248338892065,0.82273682327824171) (0.70804140236145918,-0.70617092303635598) (-0.88434106067193696,0.46684139534710578) (-0.99983267887126914,0.018292464598890279) (-0.77407547642121677,0.63309332392883899) (-0.13328501608047758,0.99107774896242451) (-0.2231226189602675,-0.97479038613863644) (0.95889875519254508,0.28374844015463396) (0.071932008823616667,0.99740953780611075) (0.09315632666957599,0.99565149465133163) (-0.83122277225053232,-0.55593947772409447) (0.98569376230748207,0.16854615672901332) (-0.64834817118884414,-0.76134397542509114) (0.91621466892413606,-0.40068775929423539) (-0.61961769979447712,-0.78490375594807915) (-0.99885462298868333,0.047848115262106972) (-0.26274586803766137,-0.96486507286207468) (-0.4608627496954143,-0.88747142260648737) (0.6053603171911518,0.79595156031647207) (-0.89313042637850348,0.44979777842598623) (0.54851220688662061,-0.83614254699564838) (-0.85280652165674531,0.52222699721454746) (0.55377098465273233,0.83266901981324115) (-0.96712638267046369,0.25429620512847767) (-0.95514029973144599,-0.29615368954129884) (0.27898413674685107,-0.96029571041612727) (-0.42796674191404493,-0.90379448317384437) (-0.35670940382585103,0.93421539337681958) (-0.99339572744150684,-0.11473852317752836) (0.69944893032114164,-0.71468258260056372) (-0.97089206149873908,0.23951744178395148) (0.60994677500070593,0.79244238381489895) (0.52705121513405195,-0.84983352288887681) (-0.031582042518273679,0.99950116287594926) (0.90463976934101209,-0.42617706147403173) (-0.78715641361575495,-0.61675341953132423) (0.91326621603150338,0.40736325147894781) (-0.38471473485838253,-0.92303552086734175) (-0.53372601703661349,0.84565745945875337) (-0.073750983259077862,-0.99727668802009006) (0.47345880142631702,-0.88081596451923783) (-0.023862099818899196,-0.99971525955755658) (-0.11554524586968506,0.9933022179361698) (0.1957037520461003,0.98066306213453303) (0.27011239222046346,-0.96282879868071003) (0.94252476072417424,-0.33413631263578514) (0.88357413439098909,0.46829130787920281) (-0.6449414441670116,0.76423198938265424) (-0.93605670239574856,-0.35184918630003548)
 (1,5.5511151231257827e-17) (-0.98050640900237462,0.19648710366145655) (0.10669729891587237,0.99429155000133473) (-0.31447787854470693,0.94926480178400241) (0.59657771915676105,-0.80255530962402744) (0.44625221682828464,0.89490723484383727) (0.49092572773838944,-0.87120142897296327) (0.94435716956882243,0.32892177836677733) (0.570015857752878,-0.82163369083202242) (0.69816398557542425,-0.71593788085659926) (-0.91980564379241714,0.39237428260223428) (0.40034765143955647,0.91636333295632844) (-0.58473336502352857,-0.81122554929456081) (0.85820837078967371,-0.51330146337852511) (-0.75496367210055981,0.65576661535064296) (0.91696146944104251,0.39897576813701824) (0.69572297708186037,-0.71831019703214105) (-0.996026752549241,-0.089054523782975681) (-0.62369405605061079,0.78166855152752479) (-0.2594261657692577,-0.96576294426441023) (-0.4549859627945495,-0.89049860957775606) (0.26621114961583126,0.96391473887487467) (0.62188248583733619,-0.78311057572272313) (0.94135350832982478,0.33742195001974928) (0.53753894977756134,0.84323892075261619) (0.76834758097052513,0.64003280760968995) (-0.94003901440946303,-0.34106693095063573) (-0.61961769979447712,-0.78490375594807937) (-0.70051000996981883,-0.7136425757562993) (0.68598280477296503,-0.72761775099004899) (0.061025532114734993,-0.99813620534980729) (-0.36661176152066743,-0.93037401958283028) (-0.81193793181982699,-0.58374377501789487) (0.13017154924243185,0.9914914864827763) (-0.81133495885502049,-0.58458154652684979) (0.89830769170587843,-0.43936692071895578) (-0.94384698350333096,0.33038291682782861) (0.9871366892128447,0.15987856895126751) (-0.40512193311487738,0.91426266428705483) (0.44592375344313107,0.89507095032471551) (-0.57269649316352755,0.81976748332572835) (-0.99345316067806178,0.1142401748019069) (-0.93323669132264708,0.35926212988451656) (0.93670585689363228,-0.35011731985316963) (-0.76451765991961018,0.64460278286014616) (-0.99314076014066277,0.11692489276123874) (0.86854287996050672,-0.49561402892766221) (-0.66699737485525523,0.7450600659921307) (-0.88306457147394624,-0.46925149185435283) (-0.48049278974747456,0.87699867673827769) (-0.21830418522030731,-0.97588077279721952) (0.64490388682787714,-0.76426368273933931) (0.858834634424685,-0.51225293626549306) (-0.061237327863859603,-0.99812323371219736) (0.79954832903551964,-0.60060175618833178) (0.38429220789643959,0.92321151365766674) (-0.86136244212721269,0.50799088898586098) (-0.83315691710918449,0.55303666376933913) (0.24693343781431265,0.96903244387853493) (0.5056231584149844,-0.86275443880310188) (0.43580404165688957,0.90004157530389706)
 (1,0) (0.57508120990762901,-0.81809632807584265) (-0.024666498117846464,-0.99969573564690262) (0.54920119004229551,-0.83569016558538423) (-0.40679383879873199,0.9135199903206227) (0.81227278605271236,0.58327773919305859) (-0.7464451526302226,0.66544694312532826) (0.42096875445799126,-0.9070751389879933) (-0.85212402378947483,0.52333989727598218) (0.9895775669031176,0.14400083014380449) (0.32184403497932473,-0.94679270019800399) (0.96677819885751826,0.25561673304737431) (-0.94914035154153897,-0.31485328817657748) (0.24884333001521253,-0.9685437507448702) (0.33379622154622168,-0.94264525802735855) (-0.83679057435498228,0.54752309053651638) (0.42394794282302145,-0.90568655823972988) (-0.70599167400587548,0.70822013261018013) (0.99138342965887816,-0.13099196692087725) (-0.12395101429928071,-0.99228833816294526) (-0.21042346064376202,-0.97761033505722661) (0.99012440541216651,0.1401915183140644) (0.26224062337243609,0.96500251577559926) (-0.32828808543000915,-0.94457764792773835) (-0.91399036337940298,-0.40573589396254656) (0.99740055725649124,0.072056425004578761) (0.76834758097052525,0.64003280760969006) (0.91621466892413606,-0.40068775929423539) (0.5530526091081378,0.83314633262031579) (0.49219575569489571,0.87048454212348381) (-0.51041309181130223,0.85992934343911409) (-0.41177560516692852,-0.9112852742085813) (0.045796685987268604,0.99895078134639992) (-0.66139973620670012,0.75003359187819496) (0.27920244292945701,-0.96023226141503082) (-0.003962372763418421,-0.9999921497702291) (-0.27250361412492818,0.96215475901169478) (-0.32751520185481336,0.94484590942333124) (0.89365322097053546,-0.4487581984198028) (0.35524017445135642,0.93477506302627111) (-0.82908927232440477,-0.55911624776658819) (-0.37092930153682019,-0.92866110786519263) (-0.90212967577456082,0.43146500215763256) (-0.32136692670495193,0.94695474993275919) (-0.9178087374451116,-0.39702282235333763) (-0.84600648531937195,0.53317260507040731) (-0.98977075514788315,-0.1426669276811881) (-0.10821429284169415,-0.99412759081758306) (-0.20485561634987137,-0.97879220289595414) (0.18907941643109638,0.98196179878958378) (-0.084180407757203424,-0.99645053010665374) (-0.74630841167488726,-0.66560029647176955) (-0.86612002825562329,0.49983606978136241) (0.27810222169476262,0.96055148445486116) (-0.12845655520320984,0.9917151372371622) (0.33727535051939,0.94140604307175668) (0.080074769399435516,-0.9967888599425796) (-0.83542661312520328,0.54960201426318755) (0.95059572891736022,0.31043157082370509) (-0.56770143785492522,0.82323452154137089) (0.98224829895156696,0.18758539177332692)
 (1,-2.7755575615628914e-17) (0.99963737362172911,-0.026928075658164505) (-0.14565357262618675,0.98933565425553549) (-0.99971189106104796,-0.024002809651061413) (0.99916745363675219,0.04079705373001094) (-0.23494798717340401,-0.97200794406381597) (-0.96039053815072806,0.27865752139599032) (-0.99226854646711737,-0.12410935376527815) (-0.46155500914321601,0.88711159023812036) (-0.08153550428782852,-0.99667043777796993) (0.80772605060466418,0.58955799305462087) (-0.93946224386656185,-0.34265243666024781) (-0.93901245982200421,-0.34388312011354949) (0.52839119499898723,-0.84900102770700048) (0.4716899224869171,-0.88176449068007212) (0.98666190394551601,-0.16278294536778143) (-0.37014081839115476,0.92897565875577526) (-0.98248481428207945,0.18634266743048322) (0.99708641131961107,-0.076280327488683741) (-0.99999787458426515,-0.0020617533686436706) (0.75608531664012024,-0.65447306587911613) (0.23637317656971091,0.97166234948069508) (0.47491114676397717,0.88003375087511504) (0.33331426813056547,0.94281578193228532) (-0.62120377643118707,0.78364907206455137) (-0.91399036337940309,-0.40573589396254678) (0.53753894977756156,0.84323892075261642) (-0.64834817118884436,-0.76134397542509136) (-0.82469930602452013,-0.56557144079477317) (0.57010965718749906,-0.82156860868801074) (0.19500516586524289,-0.98080221517177912) (-0.83125501033834304,0.55589127335064503) (-0.74217632381527021,0.67020467349016011) (0.55311279419563675,0.83310637789966202) (0.87922938273422047,0.47639866974709605) (0.8332709334223305,0.55286485827323084) (-0.087180034016585334,0.99619257258266503) (-0.30195355406907753,0.95332263750791846) (-0.59630570966918683,0.80275743572758529) (0.95095213577747206,-0.30933806015468784) (0.052695377677551641,-0.9986106334159579) (0.86043166847112618,0.50956583862342553) (0.21776714247598739,-0.97600075392278463) (-0.92448988151257749,0.3812065830765019) (0.89891701598790941,0.43811893176099281) (-0.09307171843103243,-0.99565940724139979) (-0.80851993453500404,-0.58846878885758658) (-0.99627291946310037,0.086256999394082184) (0.11350750088361922,0.99353713933760746) (-0.99893399195793453,-0.046161452652468571) (0.15481514332360793,-0.98794345556701302) (0.22257935386224681,-0.97491457637798495) (-0.4215486537162767,0.90680578546345647) (0.61606732949046206,-0.78769349720211046) (0.74426381984656409,-0.66788574357250841) (-0.20903680412691467,-0.97790777403618478) (0.87320579984716118,-0.48735165036478556) (0.82049997811276099,-0.57164655681370113) (0.31444401612852746,0.94927601924886074) (-0.50487549031782919,0.86319217980489849) (-0.36843448093735753,-0.92965371685182896)
 (1,0) (-0.51336081305342285,0.85817287047606428) (0.072502941251568642,-0.9973681985655406) (-0.68955575357084742,0.7242326026335334) (0.99877842702776287,0.049413092434579253) (-0.049250578099353015,-0.99878645393140941) (-0.8384893057804591,0.54491805263892956) (0.90702089419317,-0.42108561777508302) (-0.67110051181798458,0.74136637571287245) (0.99843902938712137,-0.055852525426360156) (0.56496129497406111,0.82511740690718272) (0.34495864549035088,0.93861788439250526) (-0.84594252769352729,0.53327407572418684) (0.40530916492879587,0.91417967644480214) (0.20683954250509978,0.97837487889677544) (-0.52557906983422287,0.85074475687611129) (0.20818325118405023,0.97808983939433636) (-0.31451924273074916,0.94925109741947389) (-0.88626078011150056,0.46318660347224538) (0.5835590886412072,-0.81207068046090913) (0.99977686892200679,-0.021123739453704382) (-0.1732032383419968,-0.9848861041906547) (-0.30326928966299321,-0.95290489449225879) (-0.99999452659631882,0.0033085914531150173) (0.33331426813056542,0.9428157819322851) (-0.32828808543000909,-0.94457764792773835) (0.94135350832982512,0.33742195001974945) (0.98569376230748218,0.16854615672901344) (-0.64175766545629509,-0.76690749039769257) (-0.70454073784800719,-0.70966354613477622) (0.30767061294391096,-0.95149292899669913) (0.35490212063184834,0.93490346280833558) (-0.94490572460465327,0.32734259058264176) (-0.6508777295407141,-0.75918257434422443) (0.24371790887935657,0.96984616351845898) (-0.20393859441570378,-0.97898368204365249) (0.94677970624313157,-0.3218822577374687) (-0.77500983235759402,-0.63194917497299996) (-0.38278466897017432,-0.92383759243786656) (-0.21334638158200453,-0.97697662278371133) (0.61896300415275829,-0.78542014201966648) (-0.84719761200715382,-0.53127789922918489) (-0.99163339976365594,-0.12908601966585359) (0.66703907203906831,0.74502273547406539) (-0.95496364381261567,-0.29672283194276067) (-0.8687837616749664,-0.4951916552708614) (-0.093398466169427707,0.99562880960586819) (0.82243125278974527,-0.56886451324958809) (-0.45674912896465247,0.8895955447224495) (-0.6478580247979856,0.76176110409028674) (-0.81796843847432732,0.57526309951175447) (0.51464078904005151,0.85740588886258107) (0.47709102800597203,-0.87885388489566685) (0.81530900015085772,0.5790261084554037) (0.70343684068345558,-0.71075777250008232) (-0.4835790073372459,-0.8753007161328753) (0.18925637679714685,-0.98192770805269347) (-0.80702580269322111,0.59051617572032911) (0.97599916003815734,0.2177742859127581) (0.44372193751087352,-0.89616451735805547) (0.9934828460143823,0.11398172956734554)
 (0.99999999999999989,0) (0.99887009194655252,0.047524092991712785) (0.14651066447866676,-0.98920909073563335) (-0.98090905864276656,-0.19446701178493542) (-0.95687505519355198,-0.29049979130515147) (-0.86169274276847818,0.50743040612495571) (0.77070784782551982,0.63718867951349745) (-0.93913088514845622,-0.34355957352441208) (-0.95081672427829356,0.30975402633815174) (-0.28738077525356487,-0.95781641769947701) (0.87536791324845264,0.48345735743191404) (0.8757299281391967,-0.48280129759696944) (-0.18410170141243332,-0.98290719986021402) (-0.24894463539270884,-0.96851771718910307) (0.10294049803816116,0.9946875156870395) (-0.80346200999189821,0.59535602667628862) (-0.015633951086371278,0.99987778231813362) (0.72450382499549548,-0.68927077956844784) (0.89348346204580975,-0.4490960955637826) (0.96278204280116697,-0.2702790004044181) (0.99413447036491176,0.10815107411522057) (-0.99964291994562482,-0.026721388485326236) (0.7417464464511323,-0.67068040762878744) (-0.30326928966299327,-0.95290489449225868) (0.47491114676397705,0.88003375087511482) (0.26224062337243603,0.96500251577559937) (0.62188248583733619,-0.78311057572272325) (-0.83122277225053254,-0.55593947772409447) (-0.30846135205562109,-0.95123687601355023) (-0.53992537337243185,0.84171289118596748) (-0.0035706695745448269,0.99999362513907419) (0.73989461770251541,-0.6727227918651546) (0.82622734020806043,-0.56333682845409094) (-0.69720883174852233,0.71686808056424112) (-0.65213730663859582,0.75810087276704652) (-0.99141728304215493,-0.13073549971339421) (0.039642441513802584,0.99921392946196685) (0.97534959419165135,-0.2206652875061729) (-0.4855906089645623,-0.87418634196916223) (-0.16667539191537853,-0.98601182230734663) (-0.27189838313746667,0.96232596829101102) (-0.6313212179506954,0.77552145022897401) (-0.33035448905844439,-0.9438569338405759) (-0.96666307508620808,-0.25605175114588818) (0.86309927982740597,-0.50503428909472348) (-0.12541384679203657,-0.99210451416815149) (0.21162992751714954,-0.97734987275749197) (0.061472800737795708,0.9981087589884432) (-0.85976997044592529,0.51068150340443474) (0.69577009755987818,0.71826455525907518) (0.90222767494210121,-0.43126004054232742) (-0.97373181080870574,0.22769795918979749) (0.72534510262801011,-0.68838541682226317) (-0.18706006048812768,0.98234847878447806) (0.24009179947893836,-0.97075018816529979) (-0.49278930828495859,0.87014866410288305) (-0.82798098827605171,0.56075617076712847) (0.91153545042185335,-0.41122150068330388) (0.29093894477936583,0.95674162155237541) (-0.48607906217512731,0.87391483870852538) (0.4320950330258892,0.90182807809158139)
 (1,5.5511151231257827e-17) (0.57170837543344688,-0.82045690530292237) (-0.21484200152249427,0.97664881834864681) (-0.73876223302284261,0.67396614385227349) (-0.95806288388822702,-0.28655804039631078) (0.27073872124508302,-0.96265286828564367) (-0.71863427692284121,-0.69538821965258002) (0.82074114426002409,0.57130024865979667) (0.85804802019813131,-0.5135694646628306) (-0.70404190507144115,-0.71015843014314461) (-0.67484987736716862,-0.73795504132536272) (-0.39733974089206026,-0.91767158085440892) (-0.22235640424099673,0.97496545040991855) (0.63403691841984677,-0.77330277775310297) (-0.8117534544444156,-0.58400028184715569) (-0.028552360461321036,0.99959229824568285) (0.57648891592102292,0.81710496866694105) (0.025911345615777848,-0.99966424471838522) (-0.55274556933418895,0.83335006784749455) (-0.29857170209222883,0.95438720586025727) (0.97426040676865377,-0.22542550832365099) (-0.6573203514593231,0.75361127616125223) (-0.99964291994562482,-0.026721388485326347) (-0.17320323834199658,-0.98488610419065459) (0.23637317656971074,0.97166234948069485) (0.99012440541216651,0.1401915183140644) (0.26621114961583114,0.96391473887487478) (0.093156326669576017,0.99565149465133163) (0.78530499053135938,0.61910909527040681) (0.056160866281611432,0.99842173308602378) (0.33908410409735806,-0.94075606314734461) (0.4671027961180686,0.88420301846277405) (-0.91614244550139201,0.40085286521456848) (-0.48221757094168621,-0.87605149065286048) (0.92494281018541591,-0.38010629814080382) (-0.99696289975643637,-0.077877959072112701) (0.75645896499850462,-0.6540411564063765) (0.81001883016757747,0.58640386660896915) (0.65806051517940478,-0.75296504458163005) (-0.96123275566129107,-0.27573826256760331) (0.63410040293017911,0.77325072195490674) (-0.65829581249438807,-0.75275933953180163) (-0.34056042942089365,0.94022262997263395) (-0.93804428657206929,-0.34651539133131898) (0.52269615976992378,0.85251904645102994) (0.92284981755399476,-0.38515998525360684) (0.13011657468260007,-0.99149870246655769) (-0.81431948461703674,-0.5804168992827855) (-0.84261240724501196,-0.53852050207653723) (0.9386730754949012,0.34480843571604225) (-0.97767694777755554,-0.21011374487253837) (0.47799316916252799,-0.87836355242801512) (0.99366061760785374,0.11242142596132926) (0.48589721185806689,0.87401596067151766) (0.36547200175932992,-0.930822333171067) (0.85843997406961492,0.51291403852824957) (0.83370152181612089,-0.55221533166101455) (-0.79701924834947624,0.60395390367182544) (-0.88986777339140821,-0.45621852864544699) (-0.52600854238143602,0.85047928448713894) (-0.98689378727643173,-0.16137116419974368)
 (1,5.5511151231257827e-17) (-0.99999995260500174,0.00030787983737906588) (0.16788139834754245,-0.98580720026223889) (-0.957719664230404,-0.28770304959524451) (0.95009509977425755,0.311960416375129) (-0.94313723246886094,0.33240361118823342) (-0.56824406600576705,-0.82286006188733785) (-0.07723273040105233,0.99701309186730269) (0.77760610093665805,0.6287517409805623) (-0.043562743570417006,-0.999050693094508) (0.26522894101572719,0.9641854639267684) (0.76992321852624734,-0.63813653521341718) (-0.28540513229594888,-0.95840696494711064) (0.88362065229363462,0.46820352715477648) (-0.81521852172776921,0.57915348728293992) (-0.14591016608547569,0.98929784364108908) (-0.52868846278025394,-0.84881594549292727) (-0.3501735407471287,0.93668484100075955) (0.69120640388336563,-0.72265739270461149) (-0.67849353522779754,0.73460637259289163) (0.96654516346270491,-0.25649648533040958) (0.97426040676865389,-0.22542550832365105) (0.99413447036491187,0.10815107411522062) (0.99977686892200679,-0.021123739453704493) (0.75608531664012002,-0.65447306587911602) (-0.21042346064376216,-0.97761033505722672) (-0.4549859627945495,-0.89049860957775606) (0.071932008823616667,0.99740953780611097) (-0.81150626951244265,0.58434371267431218) (-0.31086018848974828,0.95045565031311108) (-0.62980811349142063,0.77675075808162364) (-0.72995974007512709,0.68349014467617086) (-0.71827902531194177,0.69575515937499643) (0.60094981417571758,-0.7992867575796373) (0.76310637961003147,-0.64627289390664633) (-0.060415953712049164,-0.9981732878298557) (-0.9808858093851609,-0.19458424639938893) (-0.79271648776870518,0.60959049370839802) (-0.57478558738289232,-0.81830405628770009) (-0.78067294446652569,0.6249398001231522) (-0.75057011738143187,-0.66079081326394384) (0.65852754071749975,0.752556627847076) (0.092262110898128247,0.99573475529009348) (0.41609925862164676,-0.90931919971730335) (0.48539037423690201,-0.87429753779715047) (0.51921477107146163,-0.85464379802418844) (-0.68020635814601071,-0.73302067524575421) (0.072346443209985178,0.9973795627316937) (-0.80177437202675184,-0.5976268537817796) (0.74982515810694594,-0.66163602703442126) (0.74894815713204232,0.66262859727642198) (0.8540605021890284,0.52017368118795126) (0.97324375821023645,0.22977507938158914) (0.97029150747451831,-0.24193881565971737) (-0.59758340152183265,0.80180675865547291) (0.061322402432431866,-0.99811801053778981) (-0.38957148325609647,0.92099623204095993) (-0.94805585668330461,-0.31810390222140683) (-0.35209863359057458,-0.93596290109365499) (-0.65482816703765834,0.75577779251185939) (0.38988945297784133,0.92086166955555249)
 (1,-5.5511151231257827e-17) (0.53311954518496751,-0.84603992254607774) (0.1220719015399363,-0.99252125964859039) (-0.72191734961912402,0.69197929182808715) (-0.94260690817418569,-0.33390450230912305) (-0.2477565309325615,0.96882232704467697) (-0.60899286336487557,-0.79317570081959166) (-0.66942105193704415,-0.74288320429492893) (-0.75721424662734904,-0.65316658266063876) (-0.16672286853264856,0.98600379568652996) (-0.51340649180579112,-0.85814554369970952) (0.33615921074761262,-0.94180517360521221) (0.010296930103825042,0.99994698520993497) (0.51086283057996207,-0.85966224084336162) (0.96776301347134897,-0.25186256124492673) (-0.86163518925087679,0.50752812793440905) (0.99239422608944017,0.12310036565478233) (0.55891607377053976,0.82922422931371509) (0.08668539660966379,-0.99623573616620764) (0.084890792351186128,0.99639026158126887) (-0.67849353522779732,0.73460637259289152) (-0.2985717020922285,0.95438720586025738) (0.96278204280116686,-0.27027900040441816) (0.58355908864120709,-0.81207068046090924) (-0.99999787458426481,-0.0020617533686435596) (-0.12395101429928079,-0.99228833816294526) (-0.25942616576925792,-0.96576294426441001) (0.95889875519254508,0.28374844015463374) (-0.04017146429082924,-0.99919280094320728) (0.91592509083003371,-0.4013492593589717) (0.045374007037569941,-0.99897006936411958) (-0.14490912476356616,0.98944496843445384) (0.89002274201584264,-0.45591613120682761) (0.65978989983043901,0.75145012348241602) (-0.84564606378072438,0.53374407239066168) (0.98212495805805422,0.18823008994171431) (0.8138695525320736,0.58104763269567017) (-0.72827095541717557,0.68528929328842958) (-0.23662393733877085,0.97160131343998102) (-0.9918509123886915,-0.12740395438808194) (0.32409149206858834,-0.94602574212795998) (0.94975349537554432,-0.31299887862728371) (0.89161808984188351,0.45278823070692947) (0.85156324357054158,0.52425188812213164) (-0.91058556474981045,0.41332061316763513) (0.56013361875010204,-0.8284022749521609) (0.68591501047115855,-0.72768166007557911) (-0.9255355054150548,0.37866083533433881) (-0.87202148269107882,-0.48946760232445802) (0.088433770306797277,0.99608205900383795) (-0.21029942503775301,0.97763702457956803) (0.99867513895549131,0.051458399044579883) (-0.66513350807269955,-0.74672445817644473) (-0.42359913452573811,0.90584975201688156) (-0.99452445510518417,0.10450410612859701) (-0.62918179182558986,-0.77725817643505013) (-0.46668835800071834,0.88442183176728206) (-0.29619776786123359,0.95512663155940947) (0.38557946034230184,0.92267463374807279) (0.42864565571311486,-0.90347269014523857) (-0.94856178930103296,-0.31659205908869864)
