# Created by Octave 5.2.0, Sun Sep 19 17:48:32 2021 CEST <ania@ania-bania>
# name: F_norm
# type: scalar
2.1187047717876716e-13


# name: H
# type: complex matrix
# rows: 42
# columns: 42
 (-0.58545867302969401,0.81070225247886774) (0.17254348524694946,-0.98500190136813226) (-0.77468417430924752,-0.63234834551440045) (-0.79631921281846185,-0.60487660832287571) (-0.98310919171168387,-0.18301999118129075) (0.29229859866329649,-0.95632710367293972) (0.87015884286766687,0.49277133457538208) (0.79057942090606481,0.61235951796296251) (-0.27613448597419821,0.96111900702034103) (0.75122951930695281,0.66004106639045135) (0.27767879551530134,-0.96067397514514308) (0.41183936059602361,-0.91125646283790962) (0.40942312457711616,0.91234461968135216) (0.99948520944252961,-0.032082956622225274) (0.0080641140840626898,-0.99996748450339112) (-0.11641062783646221,0.99320117082428006) (0.11271425639943913,0.99362744346375698) (0.81939941326968257,-0.57322299459573323) (0.98310914238160185,0.18302025616229325) (0.11754566415034376,0.99306747849250154) (-0.80672375473081959,-0.59092874659556793) (0.607179705299286,0.79456453826776885) (0.60868975838403205,0.79340832995273514) (0.92709844033748012,0.37481793169992883) (-0.28956353661332268,-0.95715879469604503) (0.68068078076469374,-0.73258014899229107) (-0.66663677048694336,0.74538273137680011) (0.62600651602760338,0.77981782609208306) (-0.80284719791739845,0.59618485119649089) (-0.34577230196215059,-0.93831845084480558) (0.39404165241468148,0.91909258301996299) (0.18238177937502267,-0.98322778975779601) (0.81014040800762488,0.58623589050248348) (0.57707693363160939,0.81668978974292239) (0.0020114052240858254,-0.99999797712246619) (0.96961357226619649,0.24464161640486462) (0.63544346848476574,-0.77214739419365475) (-0.42397621184572482,-0.9056733250951744) (0.98283732002177326,0.18447439489647055) (-0.88308191817693582,-0.46921884637016026) (0.037628450691085009,0.9992917990750193) (-0.98521294449778318,0.17133433396143447)
 (-0.98521294449778318,0.17133433396143447) (-0.58545867302969401,0.81070225247886774) (0.17254348524694946,-0.98500190136813226) (-0.77468417430924752,-0.63234834551440045) (-0.79631921281846185,-0.60487660832287571) (-0.98310919171168387,-0.18301999118129075) (0.29229859866329649,-0.95632710367293972) (0.87015884286766687,0.49277133457538208) (0.79057942090606481,0.61235951796296251) (-0.27613448597419821,0.96111900702034103) (0.75122951930695281,0.66004106639045135) (0.27767879551530134,-0.96067397514514308) (0.41183936059602361,-0.91125646283790962) (0.40942312457711616,0.91234461968135216) (0.99948520944252961,-0.032082956622225274) (0.0080641140840626898,-0.99996748450339112) (-0.11641062783646221,0.99320117082428006) (0.11271425639943913,0.99362744346375698) (0.81939941326968257,-0.57322299459573323) (0.98310914238160185,0.18302025616229325) (0.11754566415034376,0.99306747849250154) (-0.80672375473081959,-0.59092874659556793) (0.607179705299286,0.79456453826776885) (0.60868975838403205,0.79340832995273514) (0.92709844033748012,0.37481793169992883) (-0.28956353661332268,-0.95715879469604503) (0.68068078076469374,-0.73258014899229107) (-0.66663677048694336,0.74538273137680011) (0.62600651602760338,0.77981782609208306) (-0.80284719791739845,0.59618485119649089) (-0.34577230196215059,-0.93831845084480558) (0.39404165241468148,0.91909258301996299) (0.18238177937502267,-0.98322778975779601) (0.81014040800762488,0.58623589050248348) (0.57707693363160939,0.81668978974292239) (0.0020114052240858254,-0.99999797712246619) (0.96961357226619649,0.24464161640486462) (0.63544346848476574,-0.77214739419365475) (-0.42397621184572482,-0.9056733250951744) (0.98283732002177326,0.18447439489647055) (-0.88308191817693582,-0.46921884637016026) (0.037628450691085009,0.9992917990750193)
 (0.037628450691085009,0.9992917990750193) (-0.98521294449778318,0.17133433396143447) (-0.58545867302969401,0.81070225247886774) (0.17254348524694946,-0.98500190136813226) (-0.77468417430924752,-0.63234834551440045) (-0.79631921281846185,-0.60487660832287571) (-0.98310919171168387,-0.18301999118129075) (0.29229859866329649,-0.95632710367293972) (0.87015884286766687,0.49277133457538208) (0.79057942090606481,0.61235951796296251) (-0.27613448597419821,0.96111900702034103) (0.75122951930695281,0.66004106639045135) (0.27767879551530134,-0.96067397514514308) (0.41183936059602361,-0.91125646283790962) (0.40942312457711616,0.91234461968135216) (0.99948520944252961,-0.032082956622225274) (0.0080641140840626898,-0.99996748450339112) (-0.11641062783646221,0.99320117082428006) (0.11271425639943913,0.99362744346375698) (0.81939941326968257,-0.57322299459573323) (0.98310914238160185,0.18302025616229325) (0.11754566415034376,0.99306747849250154) (-0.80672375473081959,-0.59092874659556793) (0.607179705299286,0.79456453826776885) (0.60868975838403205,0.79340832995273514) (0.92709844033748012,0.37481793169992883) (-0.28956353661332268,-0.95715879469604503) (0.68068078076469374,-0.73258014899229107) (-0.66663677048694336,0.74538273137680011) (0.62600651602760338,0.77981782609208306) (-0.80284719791739845,0.59618485119649089) (-0.34577230196215059,-0.93831845084480558) (0.39404165241468148,0.91909258301996299) (0.18238177937502267,-0.98322778975779601) (0.81014040800762488,0.58623589050248348) (0.57707693363160939,0.81668978974292239) (0.0020114052240858254,-0.99999797712246619) (0.96961357226619649,0.24464161640486462) (0.63544346848476574,-0.77214739419365475) (-0.42397621184572482,-0.9056733250951744) (0.98283732002177326,0.18447439489647055) (-0.88308191817693582,-0.46921884637016026)
 (-0.88308191817693582,-0.46921884637016026) (0.037628450691085009,0.9992917990750193) (-0.98521294449778318,0.17133433396143447) (-0.58545867302969401,0.81070225247886774) (0.17254348524694946,-0.98500190136813226) (-0.77468417430924752,-0.63234834551440045) (-0.79631921281846185,-0.60487660832287571) (-0.98310919171168387,-0.18301999118129075) (0.29229859866329649,-0.95632710367293972) (0.87015884286766687,0.49277133457538208) (0.79057942090606481,0.61235951796296251) (-0.27613448597419821,0.96111900702034103) (0.75122951930695281,0.66004106639045135) (0.27767879551530134,-0.96067397514514308) (0.41183936059602361,-0.91125646283790962) (0.40942312457711616,0.91234461968135216) (0.99948520944252961,-0.032082956622225274) (0.0080641140840626898,-0.99996748450339112) (-0.11641062783646221,0.99320117082428006) (0.11271425639943913,0.99362744346375698) (0.81939941326968257,-0.57322299459573323) (0.98310914238160185,0.18302025616229325) (0.11754566415034376,0.99306747849250154) (-0.80672375473081959,-0.59092874659556793) (0.607179705299286,0.79456453826776885) (0.60868975838403205,0.79340832995273514) (0.92709844033748012,0.37481793169992883) (-0.28956353661332268,-0.95715879469604503) (0.68068078076469374,-0.73258014899229107) (-0.66663677048694336,0.74538273137680011) (0.62600651602760338,0.77981782609208306) (-0.80284719791739845,0.59618485119649089) (-0.34577230196215059,-0.93831845084480558) (0.39404165241468148,0.91909258301996299) (0.18238177937502267,-0.98322778975779601) (0.81014040800762488,0.58623589050248348) (0.57707693363160939,0.81668978974292239) (0.0020114052240858254,-0.99999797712246619) (0.96961357226619649,0.24464161640486462) (0.63544346848476574,-0.77214739419365475) (-0.42397621184572482,-0.9056733250951744) (0.98283732002177326,0.18447439489647055)
 (0.98283732002177326,0.18447439489647055) (-0.88308191817693582,-0.46921884637016026) (0.037628450691085009,0.9992917990750193) (-0.98521294449778318,0.17133433396143447) (-0.58545867302969401,0.81070225247886774) (0.17254348524694946,-0.98500190136813226) (-0.77468417430924752,-0.63234834551440045) (-0.79631921281846185,-0.60487660832287571) (-0.98310919171168387,-0.18301999118129075) (0.29229859866329649,-0.95632710367293972) (0.87015884286766687,0.49277133457538208) (0.79057942090606481,0.61235951796296251) (-0.27613448597419821,0.96111900702034103) (0.75122951930695281,0.66004106639045135) (0.27767879551530134,-0.96067397514514308) (0.41183936059602361,-0.91125646283790962) (0.40942312457711616,0.91234461968135216) (0.99948520944252961,-0.032082956622225274) (0.0080641140840626898,-0.99996748450339112) (-0.11641062783646221,0.99320117082428006) (0.11271425639943913,0.99362744346375698) (0.81939941326968257,-0.57322299459573323) (0.98310914238160185,0.18302025616229325) (0.11754566415034376,0.99306747849250154) (-0.80672375473081959,-0.59092874659556793) (0.607179705299286,0.79456453826776885) (0.60868975838403205,0.79340832995273514) (0.92709844033748012,0.37481793169992883) (-0.28956353661332268,-0.95715879469604503) (0.68068078076469374,-0.73258014899229107) (-0.66663677048694336,0.74538273137680011) (0.62600651602760338,0.77981782609208306) (-0.80284719791739845,0.59618485119649089) (-0.34577230196215059,-0.93831845084480558) (0.39404165241468148,0.91909258301996299) (0.18238177937502267,-0.98322778975779601) (0.81014040800762488,0.58623589050248348) (0.57707693363160939,0.81668978974292239) (0.0020114052240858254,-0.99999797712246619) (0.96961357226619649,0.24464161640486462) (0.63544346848476574,-0.77214739419365475) (-0.42397621184572482,-0.9056733250951744)
 (-0.42397621184572482,-0.9056733250951744) (0.98283732002177326,0.18447439489647055) (-0.88308191817693582,-0.46921884637016026) (0.037628450691085009,0.9992917990750193) (-0.98521294449778318,0.17133433396143447) (-0.58545867302969401,0.81070225247886774) (0.17254348524694946,-0.98500190136813226) (-0.77468417430924752,-0.63234834551440045) (-0.79631921281846185,-0.60487660832287571) (-0.98310919171168387,-0.18301999118129075) (0.29229859866329649,-0.95632710367293972) (0.87015884286766687,0.49277133457538208) (0.79057942090606481,0.61235951796296251) (-0.27613448597419821,0.96111900702034103) (0.75122951930695281,0.66004106639045135) (0.27767879551530134,-0.96067397514514308) (0.41183936059602361,-0.91125646283790962) (0.40942312457711616,0.91234461968135216) (0.99948520944252961,-0.032082956622225274) (0.0080641140840626898,-0.99996748450339112) (-0.11641062783646221,0.99320117082428006) (0.11271425639943913,0.99362744346375698) (0.81939941326968257,-0.57322299459573323) (0.98310914238160185,0.18302025616229325) (0.11754566415034376,0.99306747849250154) (-0.80672375473081959,-0.59092874659556793) (0.607179705299286,0.79456453826776885) (0.60868975838403205,0.79340832995273514) (0.92709844033748012,0.37481793169992883) (-0.28956353661332268,-0.95715879469604503) (0.68068078076469374,-0.73258014899229107) (-0.66663677048694336,0.74538273137680011) (0.62600651602760338,0.77981782609208306) (-0.80284719791739845,0.59618485119649089) (-0.34577230196215059,-0.93831845084480558) (0.39404165241468148,0.91909258301996299) (0.18238177937502267,-0.98322778975779601) (0.81014040800762488,0.58623589050248348) (0.57707693363160939,0.81668978974292239) (0.0020114052240858254,-0.99999797712246619) (0.96961357226619649,0.24464161640486462) (0.63544346848476574,-0.77214739419365475)
 (0.63544346848476574,-0.77214739419365475) (-0.42397621184572482,-0.9056733250951744) (0.98283732002177326,0.18447439489647055) (-0.88308191817693582,-0.46921884637016026) (0.037628450691085009,0.9992917990750193) (-0.98521294449778318,0.17133433396143447) (-0.58545867302969401,0.81070225247886774) (0.17254348524694946,-0.98500190136813226) (-0.77468417430924752,-0.63234834551440045) (-0.79631921281846185,-0.60487660832287571) (-0.98310919171168387,-0.18301999118129075) (0.29229859866329649,-0.95632710367293972) (0.87015884286766687,0.49277133457538208) (0.79057942090606481,0.61235951796296251) (-0.27613448597419821,0.96111900702034103) (0.75122951930695281,0.66004106639045135) (0.27767879551530134,-0.96067397514514308) (0.41183936059602361,-0.91125646283790962) (0.40942312457711616,0.91234461968135216) (0.99948520944252961,-0.032082956622225274) (0.0080641140840626898,-0.99996748450339112) (-0.11641062783646221,0.99320117082428006) (0.11271425639943913,0.99362744346375698) (0.81939941326968257,-0.57322299459573323) (0.98310914238160185,0.18302025616229325) (0.11754566415034376,0.99306747849250154) (-0.80672375473081959,-0.59092874659556793) (0.607179705299286,0.79456453826776885) (0.60868975838403205,0.79340832995273514) (0.92709844033748012,0.37481793169992883) (-0.28956353661332268,-0.95715879469604503) (0.68068078076469374,-0.73258014899229107) (-0.66663677048694336,0.74538273137680011) (0.62600651602760338,0.77981782609208306) (-0.80284719791739845,0.59618485119649089) (-0.34577230196215059,-0.93831845084480558) (0.39404165241468148,0.91909258301996299) (0.18238177937502267,-0.98322778975779601) (0.81014040800762488,0.58623589050248348) (0.57707693363160939,0.81668978974292239) (0.0020114052240858254,-0.99999797712246619) (0.96961357226619649,0.24464161640486462)
 (0.96961357226619649,0.24464161640486462) (0.63544346848476574,-0.77214739419365475) (-0.42397621184572482,-0.9056733250951744) (0.98283732002177326,0.18447439489647055) (-0.88308191817693582,-0.46921884637016026) (0.037628450691085009,0.9992917990750193) (-0.98521294449778318,0.17133433396143447) (-0.58545867302969401,0.81070225247886774) (0.17254348524694946,-0.98500190136813226) (-0.77468417430924752,-0.63234834551440045) (-0.79631921281846185,-0.60487660832287571) (-0.98310919171168387,-0.18301999118129075) (0.29229859866329649,-0.95632710367293972) (0.87015884286766687,0.49277133457538208) (0.79057942090606481,0.61235951796296251) (-0.27613448597419821,0.96111900702034103) (0.75122951930695281,0.66004106639045135) (0.27767879551530134,-0.96067397514514308) (0.41183936059602361,-0.91125646283790962) (0.40942312457711616,0.91234461968135216) (0.99948520944252961,-0.032082956622225274) (0.0080641140840626898,-0.99996748450339112) (-0.11641062783646221,0.99320117082428006) (0.11271425639943913,0.99362744346375698) (0.81939941326968257,-0.57322299459573323) (0.98310914238160185,0.18302025616229325) (0.11754566415034376,0.99306747849250154) (-0.80672375473081959,-0.59092874659556793) (0.607179705299286,0.79456453826776885) (0.60868975838403205,0.79340832995273514) (0.92709844033748012,0.37481793169992883) (-0.28956353661332268,-0.95715879469604503) (0.68068078076469374,-0.73258014899229107) (-0.66663677048694336,0.74538273137680011) (0.62600651602760338,0.77981782609208306) (-0.80284719791739845,0.59618485119649089) (-0.34577230196215059,-0.93831845084480558) (0.39404165241468148,0.91909258301996299) (0.18238177937502267,-0.98322778975779601) (0.81014040800762488,0.58623589050248348) (0.57707693363160939,0.81668978974292239) (0.0020114052240858254,-0.99999797712246619)
 (0.0020114052240858254,-0.99999797712246619) (0.96961357226619649,0.24464161640486462) (0.63544346848476574,-0.77214739419365475) (-0.42397621184572482,-0.9056733250951744) (0.98283732002177326,0.18447439489647055) (-0.88308191817693582,-0.46921884637016026) (0.037628450691085009,0.9992917990750193) (-0.98521294449778318,0.17133433396143447) (-0.58545867302969401,0.81070225247886774) (0.17254348524694946,-0.98500190136813226) (-0.77468417430924752,-0.63234834551440045) (-0.79631921281846185,-0.60487660832287571) (-0.98310919171168387,-0.18301999118129075) (0.29229859866329649,-0.95632710367293972) (0.87015884286766687,0.49277133457538208) (0.79057942090606481,0.61235951796296251) (-0.27613448597419821,0.96111900702034103) (0.75122951930695281,0.66004106639045135) (0.27767879551530134,-0.96067397514514308) (0.41183936059602361,-0.91125646283790962) (0.40942312457711616,0.91234461968135216) (0.99948520944252961,-0.032082956622225274) (0.0080641140840626898,-0.99996748450339112) (-0.11641062783646221,0.99320117082428006) (0.11271425639943913,0.99362744346375698) (0.81939941326968257,-0.57322299459573323) (0.98310914238160185,0.18302025616229325) (0.11754566415034376,0.99306747849250154) (-0.80672375473081959,-0.59092874659556793) (0.607179705299286,0.79456453826776885) (0.60868975838403205,0.79340832995273514) (0.92709844033748012,0.37481793169992883) (-0.28956353661332268,-0.95715879469604503) (0.68068078076469374,-0.73258014899229107) (-0.66663677048694336,0.74538273137680011) (0.62600651602760338,0.77981782609208306) (-0.80284719791739845,0.59618485119649089) (-0.34577230196215059,-0.93831845084480558) (0.39404165241468148,0.91909258301996299) (0.18238177937502267,-0.98322778975779601) (0.81014040800762488,0.58623589050248348) (0.57707693363160939,0.81668978974292239)
 (0.57707693363160939,0.81668978974292239) (0.0020114052240858254,-0.99999797712246619) (0.96961357226619649,0.24464161640486462) (0.63544346848476574,-0.77214739419365475) (-0.42397621184572482,-0.9056733250951744) (0.98283732002177326,0.18447439489647055) (-0.88308191817693582,-0.46921884637016026) (0.037628450691085009,0.9992917990750193) (-0.98521294449778318,0.17133433396143447) (-0.58545867302969401,0.81070225247886774) (0.17254348524694946,-0.98500190136813226) (-0.77468417430924752,-0.63234834551440045) (-0.79631921281846185,-0.60487660832287571) (-0.98310919171168387,-0.18301999118129075) (0.29229859866329649,-0.95632710367293972) (0.87015884286766687,0.49277133457538208) (0.79057942090606481,0.61235951796296251) (-0.27613448597419821,0.96111900702034103) (0.75122951930695281,0.66004106639045135) (0.27767879551530134,-0.96067397514514308) (0.41183936059602361,-0.91125646283790962) (0.40942312457711616,0.91234461968135216) (0.99948520944252961,-0.032082956622225274) (0.0080641140840626898,-0.99996748450339112) (-0.11641062783646221,0.99320117082428006) (0.11271425639943913,0.99362744346375698) (0.81939941326968257,-0.57322299459573323) (0.98310914238160185,0.18302025616229325) (0.11754566415034376,0.99306747849250154) (-0.80672375473081959,-0.59092874659556793) (0.607179705299286,0.79456453826776885) (0.60868975838403205,0.79340832995273514) (0.92709844033748012,0.37481793169992883) (-0.28956353661332268,-0.95715879469604503) (0.68068078076469374,-0.73258014899229107) (-0.66663677048694336,0.74538273137680011) (0.62600651602760338,0.77981782609208306) (-0.80284719791739845,0.59618485119649089) (-0.34577230196215059,-0.93831845084480558) (0.39404165241468148,0.91909258301996299) (0.18238177937502267,-0.98322778975779601) (0.81014040800762488,0.58623589050248348)
 (0.81014040800762488,0.58623589050248348) (0.57707693363160939,0.81668978974292239) (0.0020114052240858254,-0.99999797712246619) (0.96961357226619649,0.24464161640486462) (0.63544346848476574,-0.77214739419365475) (-0.42397621184572482,-0.9056733250951744) (0.98283732002177326,0.18447439489647055) (-0.88308191817693582,-0.46921884637016026) (0.037628450691085009,0.9992917990750193) (-0.98521294449778318,0.17133433396143447) (-0.58545867302969401,0.81070225247886774) (0.17254348524694946,-0.98500190136813226) (-0.77468417430924752,-0.63234834551440045) (-0.79631921281846185,-0.60487660832287571) (-0.98310919171168387,-0.18301999118129075) (0.29229859866329649,-0.95632710367293972) (0.87015884286766687,0.49277133457538208) (0.79057942090606481,0.61235951796296251) (-0.27613448597419821,0.96111900702034103) (0.75122951930695281,0.66004106639045135) (0.27767879551530134,-0.96067397514514308) (0.41183936059602361,-0.91125646283790962) (0.40942312457711616,0.91234461968135216) (0.99948520944252961,-0.032082956622225274) (0.0080641140840626898,-0.99996748450339112) (-0.11641062783646221,0.99320117082428006) (0.11271425639943913,0.99362744346375698) (0.81939941326968257,-0.57322299459573323) (0.98310914238160185,0.18302025616229325) (0.11754566415034376,0.99306747849250154) (-0.80672375473081959,-0.59092874659556793) (0.607179705299286,0.79456453826776885) (0.60868975838403205,0.79340832995273514) (0.92709844033748012,0.37481793169992883) (-0.28956353661332268,-0.95715879469604503) (0.68068078076469374,-0.73258014899229107) (-0.66663677048694336,0.74538273137680011) (0.62600651602760338,0.77981782609208306) (-0.80284719791739845,0.59618485119649089) (-0.34577230196215059,-0.93831845084480558) (0.39404165241468148,0.91909258301996299) (0.18238177937502267,-0.98322778975779601)
 (0.18238177937502267,-0.98322778975779601) (0.81014040800762488,0.58623589050248348) (0.57707693363160939,0.81668978974292239) (0.0020114052240858254,-0.99999797712246619) (0.96961357226619649,0.24464161640486462) (0.63544346848476574,-0.77214739419365475) (-0.42397621184572482,-0.9056733250951744) (0.98283732002177326,0.18447439489647055) (-0.88308191817693582,-0.46921884637016026) (0.037628450691085009,0.9992917990750193) (-0.98521294449778318,0.17133433396143447) (-0.58545867302969401,0.81070225247886774) (0.17254348524694946,-0.98500190136813226) (-0.77468417430924752,-0.63234834551440045) (-0.79631921281846185,-0.60487660832287571) (-0.98310919171168387,-0.18301999118129075) (0.29229859866329649,-0.95632710367293972) (0.87015884286766687,0.49277133457538208) (0.79057942090606481,0.61235951796296251) (-0.27613448597419821,0.96111900702034103) (0.75122951930695281,0.66004106639045135) (0.27767879551530134,-0.96067397514514308) (0.41183936059602361,-0.91125646283790962) (0.40942312457711616,0.91234461968135216) (0.99948520944252961,-0.032082956622225274) (0.0080641140840626898,-0.99996748450339112) (-0.11641062783646221,0.99320117082428006) (0.11271425639943913,0.99362744346375698) (0.81939941326968257,-0.57322299459573323) (0.98310914238160185,0.18302025616229325) (0.11754566415034376,0.99306747849250154) (-0.80672375473081959,-0.59092874659556793) (0.607179705299286,0.79456453826776885) (0.60868975838403205,0.79340832995273514) (0.92709844033748012,0.37481793169992883) (-0.28956353661332268,-0.95715879469604503) (0.68068078076469374,-0.73258014899229107) (-0.66663677048694336,0.74538273137680011) (0.62600651602760338,0.77981782609208306) (-0.80284719791739845,0.59618485119649089) (-0.34577230196215059,-0.93831845084480558) (0.39404165241468148,0.91909258301996299)
 (0.39404165241468148,0.91909258301996299) (0.18238177937502267,-0.98322778975779601) (0.81014040800762488,0.58623589050248348) (0.57707693363160939,0.81668978974292239) (0.0020114052240858254,-0.99999797712246619) (0.96961357226619649,0.24464161640486462) (0.63544346848476574,-0.77214739419365475) (-0.42397621184572482,-0.9056733250951744) (0.98283732002177326,0.18447439489647055) (-0.88308191817693582,-0.46921884637016026) (0.037628450691085009,0.9992917990750193) (-0.98521294449778318,0.17133433396143447) (-0.58545867302969401,0.81070225247886774) (0.17254348524694946,-0.98500190136813226) (-0.77468417430924752,-0.63234834551440045) (-0.79631921281846185,-0.60487660832287571) (-0.98310919171168387,-0.18301999118129075) (0.29229859866329649,-0.95632710367293972) (0.87015884286766687,0.49277133457538208) (0.79057942090606481,0.61235951796296251) (-0.27613448597419821,0.96111900702034103) (0.75122951930695281,0.66004106639045135) (0.27767879551530134,-0.96067397514514308) (0.41183936059602361,-0.91125646283790962) (0.40942312457711616,0.91234461968135216) (0.99948520944252961,-0.032082956622225274) (0.0080641140840626898,-0.99996748450339112) (-0.11641062783646221,0.99320117082428006) (0.11271425639943913,0.99362744346375698) (0.81939941326968257,-0.57322299459573323) (0.98310914238160185,0.18302025616229325) (0.11754566415034376,0.99306747849250154) (-0.80672375473081959,-0.59092874659556793) (0.607179705299286,0.79456453826776885) (0.60868975838403205,0.79340832995273514) (0.92709844033748012,0.37481793169992883) (-0.28956353661332268,-0.95715879469604503) (0.68068078076469374,-0.73258014899229107) (-0.66663677048694336,0.74538273137680011) (0.62600651602760338,0.77981782609208306) (-0.80284719791739845,0.59618485119649089) (-0.34577230196215059,-0.93831845084480558)
 (-0.34577230196215059,-0.93831845084480558) (0.39404165241468148,0.91909258301996299) (0.18238177937502267,-0.98322778975779601) (0.81014040800762488,0.58623589050248348) (0.57707693363160939,0.81668978974292239) (0.0020114052240858254,-0.99999797712246619) (0.96961357226619649,0.24464161640486462) (0.63544346848476574,-0.77214739419365475) (-0.42397621184572482,-0.9056733250951744) (0.98283732002177326,0.18447439489647055) (-0.88308191817693582,-0.46921884637016026) (0.037628450691085009,0.9992917990750193) (-0.98521294449778318,0.17133433396143447) (-0.58545867302969401,0.81070225247886774) (0.17254348524694946,-0.98500190136813226) (-0.77468417430924752,-0.63234834551440045) (-0.79631921281846185,-0.60487660832287571) (-0.98310919171168387,-0.18301999118129075) (0.29229859866329649,-0.95632710367293972) (0.87015884286766687,0.49277133457538208) (0.79057942090606481,0.61235951796296251) (-0.27613448597419821,0.96111900702034103) (0.75122951930695281,0.66004106639045135) (0.27767879551530134,-0.96067397514514308) (0.41183936059602361,-0.91125646283790962) (0.40942312457711616,0.91234461968135216) (0.99948520944252961,-0.032082956622225274) (0.0080641140840626898,-0.99996748450339112) (-0.11641062783646221,0.99320117082428006) (0.11271425639943913,0.99362744346375698) (0.81939941326968257,-0.57322299459573323) (0.98310914238160185,0.18302025616229325) (0.11754566415034376,0.99306747849250154) (-0.80672375473081959,-0.59092874659556793) (0.607179705299286,0.79456453826776885) (0.60868975838403205,0.79340832995273514) (0.92709844033748012,0.37481793169992883) (-0.28956353661332268,-0.95715879469604503) (0.68068078076469374,-0.73258014899229107) (-0.66663677048694336,0.74538273137680011) (0.62600651602760338,0.77981782609208306) (-0.80284719791739845,0.59618485119649089)
 (-0.80284719791739845,0.59618485119649089) (-0.34577230196215059,-0.93831845084480558) (0.39404165241468148,0.91909258301996299) (0.18238177937502267,-0.98322778975779601) (0.81014040800762488,0.58623589050248348) (0.57707693363160939,0.81668978974292239) (0.0020114052240858254,-0.99999797712246619) (0.96961357226619649,0.24464161640486462) (0.63544346848476574,-0.77214739419365475) (-0.42397621184572482,-0.9056733250951744) (0.98283732002177326,0.18447439489647055) (-0.88308191817693582,-0.46921884637016026) (0.037628450691085009,0.9992917990750193) (-0.98521294449778318,0.17133433396143447) (-0.58545867302969401,0.81070225247886774) (0.17254348524694946,-0.98500190136813226) (-0.77468417430924752,-0.63234834551440045) (-0.79631921281846185,-0.60487660832287571) (-0.98310919171168387,-0.18301999118129075) (0.29229859866329649,-0.95632710367293972) (0.87015884286766687,0.49277133457538208) (0.79057942090606481,0.61235951796296251) (-0.27613448597419821,0.96111900702034103) (0.75122951930695281,0.66004106639045135) (0.27767879551530134,-0.96067397514514308) (0.41183936059602361,-0.91125646283790962) (0.40942312457711616,0.91234461968135216) (0.99948520944252961,-0.032082956622225274) (0.0080641140840626898,-0.99996748450339112) (-0.11641062783646221,0.99320117082428006) (0.11271425639943913,0.99362744346375698) (0.81939941326968257,-0.57322299459573323) (0.98310914238160185,0.18302025616229325) (0.11754566415034376,0.99306747849250154) (-0.80672375473081959,-0.59092874659556793) (0.607179705299286,0.79456453826776885) (0.60868975838403205,0.79340832995273514) (0.92709844033748012,0.37481793169992883) (-0.28956353661332268,-0.95715879469604503) (0.68068078076469374,-0.73258014899229107) (-0.66663677048694336,0.74538273137680011) (0.62600651602760338,0.77981782609208306)
 (0.62600651602760338,0.77981782609208306) (-0.80284719791739845,0.59618485119649089) (-0.34577230196215059,-0.93831845084480558) (0.39404165241468148,0.91909258301996299) (0.18238177937502267,-0.98322778975779601) (0.81014040800762488,0.58623589050248348) (0.57707693363160939,0.81668978974292239) (0.0020114052240858254,-0.99999797712246619) (0.96961357226619649,0.24464161640486462) (0.63544346848476574,-0.77214739419365475) (-0.42397621184572482,-0.9056733250951744) (0.98283732002177326,0.18447439489647055) (-0.88308191817693582,-0.46921884637016026) (0.037628450691085009,0.9992917990750193) (-0.98521294449778318,0.17133433396143447) (-0.58545867302969401,0.81070225247886774) (0.17254348524694946,-0.98500190136813226) (-0.77468417430924752,-0.63234834551440045) (-0.79631921281846185,-0.60487660832287571) (-0.98310919171168387,-0.18301999118129075) (0.29229859866329649,-0.95632710367293972) (0.87015884286766687,0.49277133457538208) (0.79057942090606481,0.61235951796296251) (-0.27613448597419821,0.96111900702034103) (0.75122951930695281,0.66004106639045135) (0.27767879551530134,-0.96067397514514308) (0.41183936059602361,-0.91125646283790962) (0.40942312457711616,0.91234461968135216) (0.99948520944252961,-0.032082956622225274) (0.0080641140840626898,-0.99996748450339112) (-0.11641062783646221,0.99320117082428006) (0.11271425639943913,0.99362744346375698) (0.81939941326968257,-0.57322299459573323) (0.98310914238160185,0.18302025616229325) (0.11754566415034376,0.99306747849250154) (-0.80672375473081959,-0.59092874659556793) (0.607179705299286,0.79456453826776885) (0.60868975838403205,0.79340832995273514) (0.92709844033748012,0.37481793169992883) (-0.28956353661332268,-0.95715879469604503) (0.68068078076469374,-0.73258014899229107) (-0.66663677048694336,0.74538273137680011)
