# Created by Octave 5.2.0, Sat Sep 18 22:44:20 2021 CEST <ania@ania-bania>
# name: F_norm
# type: scalar
4.4992118764610122e-13


# name: H
# type: complex matrix
# rows: 64
# columns: 64
 (1,0) (-0.18571127482705357,-0.98260435700342341) (-0.37512748940065449,0.92697322868352727) (-0.53154977244133783,-0.84702705943645284) (-0.9757552215182278,0.21886467892265088) (0.0096183819615369148,0.99995374229433387) (-0.98129660603282742,-0.19250187268817881) (0.85734347195069138,0.51474476306567274) (-0.33275290938762891,0.94301405148283424) (-0.82448989779089299,-0.5658766724656209) (-0.50108554121962623,-0.86539775847909151) (0.60593454114429157,-0.79551450762903009) (0.052074391121738811,0.99864320845299959) (0.77088726819979392,0.63697160040888801) (-0.586303782947451,0.81009127516688462) (0.65676238409376375,-0.75409758707973329) (-0.93714209562183959,-0.34894797981004055) (-0.74604594747655628,-0.66589446930711826) (0.66709002289813968,0.74497711464833627) (0.23743536522461578,0.97140333916486665) (-0.74419161972272063,-0.66796619161037984) (0.28050850606331407,0.9598515395758499) (0.36847587664148662,0.92963731010178818) (-0.39881627267959763,0.91703085043304533) (0.37711465645053421,-0.92616658106962457) (0.088881354815275315,-0.99604222037331458) (0.34519835898771917,-0.93852975070169575) (-0.00056174998992006286,-0.99999984221846294) (-0.69248030704515406,-0.72143677779459603) (-0.69132754510561889,-0.722541504259955) (-0.84622094200368414,-0.53283216617842988) (-0.029078873228187363,0.99957712015220734) (-0.99997806404380463,0.0066235512533206475) (0.12465862878531749,0.99219969072226832) (0.90981611799333373,0.41501160398179421) (-0.34299715499311539,-0.939336442211537) (0.87914949589527958,0.47654607738085242) (-0.70441710956803871,-0.70978626060794581) (0.63017165214818371,-0.77645585117817839) (0.38343125688335167,0.92356941874709875) (-0.53708588681448899,-0.84352756338171697) (0.23326829467015994,0.972412413897353) (0.14259063064996269,0.98978174970588739) (0.69023290568957441,0.72358726903071569) (0.98837199962439537,0.15205522141141836) (0.56755783677006066,-0.82333353018135358) (-0.98937329137492491,-0.14539769707237021) (-0.25814687513369433,-0.96610568306925459) (0.77471753451038516,-0.63230747403628818) (-0.43328328836633956,0.90125778333529716) (0.071264086909095137,-0.99745748276155277) (0.39072844014398472,0.92050599458268034) (0.5644403792014967,-0.82547383866896173) (-0.36286374632610824,0.93184220853220812) (-0.39463008397116134,0.91884008229120828) (0.22632980147470916,-0.9740507281268358) (0.83899233464645784,0.54414323702908152) (-0.38125122715567128,0.92447147159460585) (0.88339045502988933,-0.46863771077676442) (-0.61158815057143745,-0.79117629772422404) (0.41741920069447425,-0.90871404242015941) (0.23312804545053922,-0.97244604705063842) (-0.18364900201319229,0.9829918840252746) (0.31221805204740338,0.95001046729797967)
 (1,0) (-0.47225438973247991,0.88146230286859273) (0.71398265868117017,-0.70016338314893889) (0.29332920686506325,-0.95601149386391504) (0.98009744183883263,-0.1985170131272814) (-0.57418013006780166,-0.81872900170650065) (0.39140122116620224,0.92022012805067832) (-0.37509268315714461,-0.92698731331231032) (-0.97019111328968688,0.24234108956947339) (0.61069734515914709,0.79186409984009887) (-0.22136754234907524,-0.97519044867878579) (-0.47509431325749496,-0.87993488026693822) (0.60593454114429168,-0.7955145076290302) (0.58634895492102401,-0.81005858001938558) (-0.45252713305684777,-0.89175063434087354) (-0.99628955719471768,0.086064616566586677) (-0.67230900758206635,0.74027062505817276) (0.97000727583775193,-0.24307588284695145) (-0.13243701549206627,0.99119142294894513) (-0.084604877443296533,-0.99641457973717218) (-0.67949343827145592,0.73368158443975895) (0.50291202762191123,0.8643376032970097) (-0.017311414658761987,0.99985014623318091) (0.99887607182756266,0.047398239738817738) (0.89714516253930943,-0.44173584565022339) (-0.94839535669265262,-0.31709028273319562) (0.84527892230990465,0.53432531616853651) (-0.90034337271084153,0.43518020545018882) (-0.9285483095071011,-0.37121157971095931) (0.98586210688969056,-0.16755866494759469) (0.099632697588652938,-0.9950242839103014) (0.75380506191988617,0.65709811187063827) (0.99900190611549056,0.044667567402054381) (-0.96909416771335399,0.2466910904430111) (-0.26643989909956045,0.96385153429758941) (0.065099835177886325,-0.99787875589162245) (0.36764835340504809,-0.92996488548684264) (0.66715488910654264,-0.74491902509013597) (0.84171618162304529,-0.53992024373412817) (-0.97318604902942063,-0.23001937738918179) (0.73051110019204801,0.68290082185937151) (0.99960821179688508,0.027989692892844864) (-0.76639704531075858,0.64236716053900178) (0.85523026076552067,0.51824820411743033) (-0.65221654386557848,-0.75803270371933273) (-0.028362979244256431,0.99959768977743746) (0.90249071281076754,0.43070931414390529) (-0.84663485494813684,-0.5321742406270229) (-0.92816439893416514,0.37217045631159468) (0.67675058982537095,0.73621236010475588) (-0.69384323537347892,0.72012607557736985) (0.76681581715721137,0.64186720009478515) (-0.60798031152496812,-0.7939521023323779) (-0.650019781965678,-0.75991728698148042) (-0.9832720648480604,0.18214292873848154) (-0.14100959275497885,0.9900082296380549) (-0.80516413926160835,0.59305202878593533) (-0.99999998044628291,-0.00019775599777047126) (0.63693276523420916,-0.77091935542643164) (0.3283178321080053,-0.94456730894092444) (0.34748221176679428,0.93768657477093986) (-0.68955117366643759,-0.72423696322076747) (-0.80208654524791989,0.59720781469456496) (0.28379105430290835,0.95888614417856943)
 (1,5.5511151231257827e-17) (-0.44579759112300577,0.89513379321134201) (-0.99197600382381923,0.12642629409156025) (-0.6276739156131369,0.77847636807990117) (0.80890415706056762,0.58794052819152787) (0.58150523762699879,0.81354265936849868) (-0.85931006208368377,-0.51145500017277801) (-0.53173951516068219,0.84690795722834178) (0.93195438160314437,0.36257555158987437) (-0.29559129588026611,0.95531449575510263) (-0.059326308620041013,0.99823864336416102) (-0.22136754234907513,-0.97519044867878557) (-0.50108554121962612,-0.86539775847909162) (-0.9635049016790509,0.26769068799725448) (-0.84544536450222874,0.53406192116803586) (0.35111144073500311,-0.93633367780134336) (0.99547698417036812,-0.09500302093654317) (0.10536223894409635,-0.99443390861569447) (-0.76509055817747829,-0.6439226955059707) (0.68063967216868726,-0.7326183431160469) (0.7658159350810585,-0.64305983669945133) (0.85711860679114427,-0.51511910651072468) (0.25235179475366104,0.96763555726554751) (0.91619526668183449,0.400732121634644) (-0.75136207546601219,-0.65989016627875841) (-0.52382334097901739,-0.85182692340966881) (0.69440229043194002,-0.71958700588801383) (-0.26553680598121582,-0.96410072330088759) (0.098982324883412076,0.9950891916610668) (0.81172556388899775,-0.58403904743526291) (0.78692372704606228,0.61705027980865046) (-0.22314097249341572,0.97478618496298597) (0.6463419020735135,-0.7630479314066666) (0.97417918505833923,-0.22577625074190089) (-0.99332166650592779,-0.11537793051483791) (0.99245807703368394,-0.12258452320991564) (0.69033296954341894,-0.72349180448804351) (-0.83626608722341988,-0.54832383803736973) (0.61227572765435512,0.7906443153057704) (-0.86732395052948219,-0.49774407564322831) (-0.97518408657042199,0.22139556748004996) (-0.96794530357398245,0.25116108235367995) (0.44746952083489622,0.89429918255793428) (0.039474560778821444,0.99922057577459855) (-0.84387795915285169,-0.53653517131313921) (0.64896968585723469,-0.76081426566433585) (-0.98727936708032749,0.15899512991745468) (0.67432304195415615,0.7384364800642601) (-0.39965670014047466,0.91666489080406388) (-0.45283254921830685,-0.89159558229527547) (0.43896077020763757,0.89850622825816751) (-0.20665923830121069,-0.97841297989385057) (-0.91509299622308027,-0.40324286511166585) (-0.91314395645009694,0.40763723431338306) (0.27529802721950913,-0.96135893203789724) (-0.88831611688240408,0.4592324863149026) (0.73069797642882062,-0.68270086219575521) (0.32498971551160427,-0.94571755022928838) (0.96382957689538862,0.26651931768946324) (-0.08768188925440118,-0.99614852622326322) (-0.57116328325776022,0.82083646596518567) (0.99998572954567222,-0.0053423501392328432) (0.095019300139740415,0.99547543043560582) (-0.4155584430878651,0.9095664793616739)
 (0.99999999999999989,0) (0.25150700913836321,0.96785547699761143) (-0.64264626834917271,0.76616302036634598) (0.57378533718533153,-0.81900573064607707) (-0.95736362398479624,-0.28888560274042113) (0.48688918021538696,0.8734637520751436) (0.98230510921321978,-0.18728767288213249) (-0.70853093627978658,-0.70567975196578248) (-0.8254045623355587,-0.56454168001631577) (0.19825815609183201,-0.98014983729176153) (-0.29559129588026589,0.95531449575510241) (0.61069734515914686,0.79186409984009853) (-0.82448989779089288,-0.56587667246562068) (0.55826575681766433,0.82966218713690976) (0.82168033687136866,-0.56994861522680584) (-0.89986133704543414,0.43617608152075665) (0.35836831486156584,0.93358028626534351) (-0.12723651856394724,0.99187240527384668) (-0.32820815673329212,0.94460542336667386) (0.82583193273173872,0.56391632258745639) (0.83566841833552996,-0.54923428024531884) (-0.42465868663582895,0.9053535220369624) (0.55236799488171928,-0.83360038281561932) (0.83842546748829194,-0.54501627082779702) (-0.93259097965705262,-0.36093498675287694) (0.089310944573632284,0.99600379275350426) (0.68024007744493786,-0.73298938398704305) (-0.71008092298212189,0.70412007698748225) (-0.80568282199300334,0.59234718733643787) (-0.96924316054846837,0.24610505019201784) (0.87437196435377551,-0.48525629099695294) (-0.99726887363657468,-0.07385657503321591) (0.87495733978826651,-0.48420001399281132) (-0.28206298992902568,-0.95939588789628305) (0.83693249615165932,-0.54730612721341954) (0.8378090486857378,0.54596336684826907) (0.98987931237189974,-0.14191175757538257) (-0.96902942050000285,-0.24694530205174714) (0.045518494490195072,-0.99896349615956637) (-0.28010131307044922,-0.95997044455348191) (-0.79569074582704213,0.60570309311180226) (-0.365674080522081,-0.93074296496633857) (-0.99409932374469812,-0.10847365823246281) (0.86675501338287142,-0.49873414438522173) (-0.67003977997336028,-0.74232519373469386) (-0.29937568740640835,-0.95413531419287745) (0.98043987878469385,-0.19681881030189793) (-0.88209523366263487,0.47107111856880113) (-0.03557012560828883,-0.99936718285333415) (-0.92347564450309105,0.38365705259984495) (-0.7816729071045696,-0.62368859721714498) (-0.83923631538154486,0.54376686819335363) (0.93431565373395309,0.35644671297080965) (0.067543578952824174,0.99771632488510631) (-0.98882227879310769,0.149098963653018) (-0.66788840682160733,-0.74426142989764976) (0.87001161623380885,-0.49303122377617764) (0.48110054818157127,0.87666542223324384) (0.11546099214772314,0.99331201507495259) (0.33910606142969002,-0.94074814860388778) (0.50613417301911079,0.86245475179991915) (0.97106098045631006,0.2388316818079812) (-0.99843586735132328,0.055909022406142109) (0.96712962944161229,0.25428385685318244)
 (1,0) (-0.99657507456101602,0.082692930554586069) (-0.98830388562527005,-0.15249731033035457) (0.99933445140520416,0.036478133650999334) (-0.38671872199403978,0.92219771744420154) (0.78225238640832806,-0.62296163923509407) (-0.094958980450399272,0.99548118617672576) (-0.22754345780575286,0.97376792656659306) (0.54529419863434692,0.83824473570415314) (-0.82540456233555881,-0.56454168001631577) (0.93195438160314459,0.36257555158987448) (-0.97019111328968655,0.24234108956947326) (-0.33275290938762908,0.94301405148283413) (-0.64841788177427828,0.76128460551580734) (0.72738529514906847,-0.68622928558966589) (0.31735672149132449,0.94830623288275262) (0.84425452286438851,0.53594244152056369) (0.027655340606397738,-0.99961751792170184) (0.86387698602080543,0.5037028419848435) (0.91895984890098981,0.3943511076539139) (-0.8475136434767554,0.53077360910350024) (-0.74712257104825019,-0.66468628978658206) (-0.98632178119656477,-0.16483125898092238) (0.42173069399422847,-0.90672113780541452) (-0.43316783912038392,-0.90131327691972773) (-0.96393532024159179,0.26613661602782379) (-0.1882240767094063,-0.98212611051070797) (-0.5885244097467266,-0.80847944880019562) (-0.56121605265209118,0.8276693435458421) (0.81848084717755165,-0.57453381345532362) (0.039818816349182176,-0.99920691644150972) (-0.7993854024735636,-0.60081859018524031) (-0.88462333149072581,0.46630629567082699) (0.96938738868153129,0.24553633267848687) (0.89341919486063637,-0.44922393330562005) (0.054183981205454826,-0.99853096906441818) (-0.66648895923960927,0.74551490073083182) (0.88543581282494321,-0.46476168233518639) (0.99352629523925151,-0.11360237967651556) (-0.82981522896456517,-0.55803824759462917) (0.28278962828459864,-0.95918195673952289) (0.80784407952583781,-0.58939625310571131) (0.9872814395294105,0.15898226052215816) (-0.97547376434766686,-0.22011573108115901) (-0.86515819325525112,-0.50149905348196899) (0.99054539457610846,0.13718535375200014) (0.86084625188020658,0.50886513991803439) (0.34992832375965444,0.93677647719760748) (-0.37594354373132338,0.92664256967114023) (0.62022033018023781,0.78442765251558899) (-0.60495351957758847,-0.79626078589284277) (0.74888065537647031,0.66270488454734411) (0.98572792077493254,0.16834626875796233) (0.99858209178326607,0.053233504203246962) (-0.93085057079729017,-0.36540007504974287) (-0.83518833429916883,-0.54996404087047279) (-0.82626169456819221,0.56328643875855888) (-0.99553083273620224,0.094437074666488777) (0.71289391328584706,-0.70127189334807349) (-0.13153475763107281,0.99131155926627534) (-0.99722510517334584,-0.074445212149668136) (0.66388868729082895,0.74783140538978432) (0.35416052475953108,-0.93518464631432729) (-0.89257088472274249,-0.45090710323220812)
 (1,-5.5511151231257827e-17) (0.95724826161494214,-0.28926763668819089) (-0.11362405054210584,0.99352381709670412) (-0.65866304309526269,-0.75243803443239643) (0.92557772567437002,-0.37855762274118832) (0.70270267990719459,0.7114836214919118) (-0.96117410701129269,0.27594263173899702) (0.95462969877972703,0.29779546371247406) (-0.22754345780575275,0.97376792656659317) (-0.70853093627978669,-0.70567975196578248) (-0.53173951516068196,0.846907957228342) (-0.3750926831571445,-0.92698731331230999) (0.85734347195069138,0.51474476306567285) (-0.97308065528820309,-0.23046483094798115) (-0.94577246941490589,-0.32482985715114088) (-0.63148281175487098,-0.77538987513260837) (-0.46475106486304524,0.8854413858119945) (0.73228308746462201,0.68100035228572398) (0.97648697996907241,0.21557638542029406) (-0.37848699751286802,0.92560660796781979) (0.57028289521346442,-0.82144836686607881) (-0.85856393933733122,-0.51270650675563267) (-0.24100545135217405,0.97052376190309442) (0.98106000521570769,-0.19370406853278993) (0.93831109302088644,0.34579226815235314) (0.96284103366837392,0.27006877621157549) (-0.83647329833112527,0.54800768350366091) (0.97874344399702018,-0.20508844636607898) (0.85918029768280446,0.51167295812236113) (-0.39596147542216559,0.9182671234349522) (-0.50916959953826679,-0.86066620643896552) (0.83068455674120678,-0.55674335846210687) (0.99217470223930615,-0.12485735956019833) (0.99833370391059439,0.057704554726229706) (-0.14207172501468196,-0.98985636581847158) (0.043204639230057906,0.99906624362401508) (-0.99998981657095176,0.0045129540651041022) (0.17690608571514005,-0.98422773626683968) (0.49112595042543467,-0.87108857231553261) (-0.22014511584888008,0.97546713320740963) (0.58009869636627365,0.8145461941929073) (0.096215837440532859,-0.99536049380393732) (-0.30217056116378876,-0.95325387592496069) (-0.99806427020486188,-0.062190936159842058) (-0.48998201517560308,-0.87173254201300487) (-0.9270767583388303,0.37487155686710383) (0.69242832176604507,-0.72148667293045554) (0.16307775519234741,-0.98661321994053286) (-0.95301733568324765,-0.30291576038100743) (0.44278764291253536,0.89662651270412552) (0.42154118650225419,-0.9068092567250684) (-0.72387990414279524,-0.68992599920441966) (0.30789028792262801,0.95142186783935156) (-0.93843454946849214,0.34545708324460306) (0.2804300146160103,-0.95987447455511765) (0.62523281179865009,0.78043829419778799) (0.48350727534263493,-0.87534034220452872) (-0.92565256961628384,0.37837457679232483) (-0.54846101814686277,-0.83617612473288594) (-0.73832143843967302,0.67444899995505381) (-0.93930084621479348,0.34309462295432713) (0.94556486698064379,-0.32543368346235657) (-0.68526612569657308,0.72829275499129364) (-0.6249454036678711,0.78066845871624757)
 (1,0) (0.48007649691262738,0.8772266281367096) (0.95412147821307014,-0.2994197802626048) (-0.82235938549538956,-0.56896840078131472) (0.21798747130987178,-0.97595156762614377) (0.97987116488018211,-0.1996309100223585) (0.82897909820158944,-0.55927958548911794) (-0.9611741070112928,0.27594263173899686) (-0.094958980450399189,0.99548118617672587) (0.98230510921322001,-0.18728767288213249) (-0.85931006208368388,-0.5114550001727779) (0.39140122116620213,0.9202201280506781) (-0.98129660603282742,-0.19250187268817889) (-0.97439910245244321,-0.22482524133173834) (0.93957916003424269,-0.34233171344377034) (-0.98077936110482511,-0.19512007797971714) (0.99643621392638537,-0.084349698138471985) (-0.89624002925273261,-0.44356939701140508) (-0.74419276841873438,-0.66796491182790363) (-0.99159856762867504,0.12935331722363796) (-0.37311987749918391,0.92778314115691629) (0.073313227014427107,0.99730896453643236) (-0.98837643367732586,0.15202639688978753) (0.94784157237594746,-0.31874182919079203) (-0.88491410599795106,0.46575425387842534) (-0.64690942654382999,-0.76256684549535292) (0.24198726989710839,0.97027942429371583) (0.6934994530844889,-0.72045715248827669) (-0.72996267071567578,-0.68348701477177864) (-0.14064309354515667,0.99006036191640812) (-0.27409564954765719,0.96170243573521641) (0.98026339893883108,0.19769589955507466) (-0.99999439849155614,-0.003347086122531262) (0.20883450289272773,-0.9779509959100956) (0.8576209627860929,-0.51428230009388309) (-0.07277971201703598,0.99734804031427082) (0.30431746323593628,0.95257067011830932) (0.69141109173109527,0.72246155761480857) (0.82336158006360627,-0.56751714377202844) (-0.59872877129807445,0.80095184525656604) (0.93065052927855352,0.36590926792519141) (-0.52637369928421862,0.8502533320733574) (0.21083308242920085,-0.97752207716931017) (-0.81868576851143615,0.57424177176241664) (0.63788200215869062,-0.77013411255574271) (-0.058109102626103804,-0.99831023844894473) (-0.99936312387547299,-0.035683982931524749) (0.18641560297156981,-0.98247097818141527) (-0.58247839054243267,0.81284618751095727) (-0.67697859804801208,-0.73600270229459741) (0.90552443761272683,0.42429411130270783) (0.99767787213565129,0.068109202394973756) (0.88546941347998276,-0.46469766277808472) (0.50437994113949525,-0.86348183245284316) (-0.94635859339913164,0.32311826426188994) (-0.82631358017086232,-0.56321032237096991) (-0.81940610434105032,-0.57321342985717283) (0.87386741645692734,0.48616431219793915) (0.47021271814277132,-0.88255311437713901) (-0.73111538001785092,0.6822538391986912) (0.14070293240812179,-0.99005185965774323) (0.82117917306132515,0.57067045282747708) (-0.80886853009817983,0.58798954158795247) (0.65188092302653022,0.75832134494162817)
 (1,5.5511151231257827e-17) (-0.77352337769296742,0.63376776832090687) (-0.76674747354039574,0.64194883894234145) (-0.99999868152252114,-0.0016238698286686892) (0.97752239956613185,-0.21083158763921572) (0.97560512641044861,0.21953277049600706) (0.979871164880182,-0.19963091002235858) (0.70270267990719437,0.7114836214919118) (0.78225238640832806,-0.62296163923509407) (0.48688918021538696,0.87346375207514382) (0.58150523762699868,0.81354265936849846) (-0.57418013006780155,-0.81872900170650043) (0.0096183819615368038,0.99995374229433387) (0.3011588743755913,0.95357397845412495) (0.51487484833688335,0.85726535597215869) (0.62061119774188045,0.7841184484740733) (0.81980761372041278,0.57263904554792844) (-0.95712177049791092,0.28968589271648176) (-0.25345266341997597,0.96734779030363216) (-0.19749251551793956,0.98030439472359565) (-0.31568739472343377,-0.94886325084952594) (0.88535823374708034,-0.46490945133031025) (-0.58167984253988936,0.81341782669349516) (-0.61682468587130868,0.78710056974935672) (-0.71709462048751216,-0.6969758283239611) (0.15533897233801935,0.98786122693067058) (0.98662758447737375,0.16299082657727149) (0.79331177448668355,-0.60881559479105818) (-0.031045786691770716,-0.99951796338469534) (0.98544289171376831,0.17000678566106087) (-0.98489546683271867,0.17314999108391921) (0.73468565589141344,-0.67840768497077364) (0.57052224418911768,-0.82128214937706523) (-0.98828145955718716,-0.15264257825232097) (0.84017161488528469,-0.542320622455991) (-0.48856554270462454,-0.87252719755990116) (-0.92909717378353429,0.36983569550199996) (0.95018278938910872,0.31169322538151711) (-0.98728363723383494,0.15896861215450198) (-0.61361331631326965,-0.78960667299803811) (-0.57195473123613016,0.82028518541822226) (-0.97830534445192086,0.20716817568538184) (-0.88480564057983724,-0.46596027555801678) (-0.27438903074372667,-0.96161877051538425) (0.98594850476294749,-0.16704953144414356) (0.573520257628097,0.81919137818351184) (0.98452822601881118,0.17522606019725667) (-0.66486855234973508,-0.74696037920117919) (-0.8961390494136332,-0.44377337021956359) (-0.5772023224120304,-0.81660117499435447) (-0.032429022051002399,-0.99947404094794567) (-0.99345516401349165,0.11422275208961902) (-0.9783206016239252,-0.20709611401038053) (0.17181604787282828,-0.98512905027380115) (0.93351763218650496,0.35853149149956187) (-0.97993295325233687,0.19932738680410506) (-0.12730250263175319,0.99186393866482148) (0.90988581307277516,0.4148587797900567) (-0.36273616395517083,-0.9318918796507929) (0.13314434513736023,-0.9910966569199714) (0.99848105822715161,-0.055096064846660908) (-0.61135040528201701,-0.7913600204467709) (0.12422703562958237,-0.99225382015827301) (-0.75935274980957712,0.65067918466524954)
 (1,0) (0.63499196930301027,0.77251873693826001) (-0.63383613233182823,0.77346736023611784) (-0.38288066685031907,-0.92379781064487032) (-0.72953118835735875,-0.68394754565967975) (0.97752239956613196,-0.21083158763921572) (0.21798747130987189,-0.97595156762614377) (0.92557772567437024,-0.3785576227411882) (-0.38671872199403978,0.92219771744420154) (-0.95736362398479657,-0.28888560274042141) (0.80890415706056773,0.58794052819152787) (0.98009744183883252,-0.19851701312728126) (-0.9757552215182278,0.21886467892265071) (-0.48889358366359303,-0.87234343228602884) (-0.87964566728641314,-0.47562958278921375) (0.75951669828609336,0.65048780543880413) (-0.9669623637266197,0.25491917765485617) (-0.3882105852405664,0.92157069262600622) (0.87815154762312275,-0.47838254504853539) (-0.27443996326960363,-0.96160423593107036) (-0.0057514890594990709,0.99998346005001382) (0.92787252562130895,0.3728975411518996) (0.20753596205269453,-0.9782273889310511) (0.99099967061337113,-0.13386430758118223) (0.18679180399195044,-0.98239952257797525) (0.45528496573721844,0.89034577551289629) (-0.65159986221088495,0.7585628646109408) (-0.96940144496521574,0.24548083122588482) (-0.99313290715612679,-0.11699157543866034) (0.81716162853957508,-0.57640859886243023) (0.98937762614562252,-0.14536819763088527) (0.36342650556600387,-0.93162287168794033) (-0.94307369956176512,0.33258381980319729) (-0.72796138212582995,-0.68561813433824104) (-0.80689380391017007,0.59069652886349089) (-0.85509889377766612,0.51846492828368984) (-0.8213107836807837,-0.57048102212926943) (0.96994771189227724,0.24331345255644171) (0.6064680795305013,0.79510783451717104) (0.97625166189783275,-0.21663954542446456) (-0.76790101188027227,0.64056852557181931) (-0.99971167469416533,-0.024011819593442896) (-0.96109040383684108,0.27623402334386266) (0.0072454076655198985,0.99997375168939306) (0.9865325409247746,0.16356511148930483) (0.99511982872356786,0.098673838889423271) (0.36915820509444508,0.92936656901969961) (0.8317977831603296,-0.55507877632779479) (0.44090705417557052,0.89755276701607967) (-0.70246252696905465,-0.71172073048650963) (-0.9955539595938615,-0.094192959062685822) (0.8327869960509533,-0.55359355054808046) (0.024385144858845187,-0.99970263814306914) (0.65017004745668439,0.75978872681171872) (0.0091196544737032204,-0.99995841508648686) (0.47367755514167087,-0.88069834435804917) (0.78203492683206066,-0.62323460527699681) (-0.99840038111354912,0.056539181036869279) (-0.89927227130724641,0.43738927977021369) (-0.74598948925079123,0.66595771782249291) (0.67659019590102343,0.73635976724058883) (-0.7549939639536688,-0.65573173965694698) (0.90951793560569805,0.41566467833044185) (-0.99907316104444543,-0.043044382684148674)
 (1,-5.5511151231257827e-17) (0.99139750637344315,0.13088538633674573) (0.99778190721474946,-0.066567752214549969) (-0.97155356625791789,-0.2368199060288696) (-0.38288066685031913,-0.92379781064487021) (-0.99999868152252114,-0.0016238698286685782) (-0.82235938549538945,-0.56896840078131461) (-0.65866304309526247,-0.75243803443239632) (0.99933445140520394,0.036478133650999278) (0.57378533718533165,-0.81900573064607729) (-0.62767391561313679,0.77847636807990095) (0.29332920686506325,-0.95601149386391482) (-0.53154977244133761,-0.84702705943645284) (0.097252926880606411,-0.99525969887922028) (0.89571045961244888,-0.44463779927133534) (-0.83779474628587969,0.54598531399276606) (-0.36016814386575802,0.93288740378691792) (-0.93921359481822098,-0.34333339964040116) (-0.52928732805589396,-0.84844264647614953) (0.21218158429375034,0.97723025704620614) (-0.93998670402733775,-0.34121107287399505) (-0.99909812246695873,0.042461060785118798) (0.31758484220837591,-0.94822986031841494) (-0.26986788397465306,0.96289735963862921) (-0.20668551049427894,0.97840743034367861) (0.23450391878396459,0.97211517428490213) (0.35093205108800252,0.93640092669708974) (-0.43818772189783245,-0.89888348542955754) (0.97418251933208033,-0.22576186353722455) (-0.93825536490047656,-0.34594344947617373) (-0.11155573515393447,-0.99375817881125694) (0.34426045713519915,0.93887418627474506) (-0.026954868010178323,0.99963665153422376) (0.80889328609401212,0.58795548446462409) (-0.71003589522447264,0.70416548303135518) (0.21381663821247937,-0.97687381233377024) (0.17809936646876429,0.9840125078795624) (0.88691738342236803,0.46192808421140674) (0.99535180672459656,0.096305663644879858) (-0.9940736324967514,-0.1087088458898999) (-0.84390291506368087,-0.53649591792204965) (-0.89567436310805737,0.44471050726396899) (-0.69762716183692985,0.71646098502804079) (0.99887580642782992,0.047403832473269292) (-0.95032310572936929,0.311265151786842) (0.94905854741956275,-0.31509978351289047) (0.91308569258521899,-0.40776772554503471) (0.94814896307592555,-0.31782627930687046) (-0.48075125492474668,0.87685701849747488) (0.76818761623185483,0.64022479354366046) (-0.68166793100688428,0.7316616922026149) (-0.93612403482812434,-0.35167000357880163) (0.93180307257414063,0.36296423231689295) (0.072702129495542611,0.99735369872819635) (0.99864304164489892,-0.052077589942545743) (-0.81639887876978534,0.57748841611190505) (0.6670744896541615,0.74499102360541292) (0.99928452470154028,-0.037821140807992315) (-0.11751809437850319,-0.99307074143469065) (0.99995957128219126,0.0089919853834599661) (-0.70765925736483104,-0.70655387301030059) (-0.66267343111240273,-0.74890848819980405) (0.86745038904386829,-0.49752369043859879) (-0.3934247823653505,-0.91935680811139786)
