# Created by Octave 5.2.0, Fri Sep 17 23:17:55 2021 CEST <ania@ania-bania>
# name: F_norm
# type: scalar
3.7826143127224031e-26


# name: H
# type: complex matrix
# rows: 49
# columns: 49
 (0.99999999999999989,5.5511151231257827e-17) (-0.82493906410798468,-0.56522167377821098) (0.94945708909345816,-0.31389685562327097) (0.38647719694321797,-0.92229896250777221) (-0.38728252475862024,0.92196108704033031) (0.72394631126558717,0.68985631721754159) (-0.99992642645108243,0.01213019722706965) (-0.37240182185837717,0.9280715937235452) (-0.92578901157476623,0.37804061428293156) (-0.90088717029409671,-0.43405334510805826) (-0.65651694958689444,-0.75431127189318836) (0.17782437866841561,-0.98406223906376522) (-0.16474672930108766,0.9863359038302284) (-0.74508637336462102,-0.666967987407459) (0.43957435894828578,-0.89820620291512343) (0.24697315370158882,-0.96902232242125919) (0.35593602794557599,0.93451032311597593) (0.92777372571763617,0.37314328865466206) (-0.76794844615966185,0.64051165800550469) (-0.31752805869829015,0.94824887658214274) (0.23685743184182206,0.97154441842938732) (0.86192269788221987,-0.50703970542299182) (0.56135269955720413,-0.82757667119115852) (0.21668403756375604,0.9762417876044176) (0.92441835144110818,0.38138000933308408) (0.84854687206478929,-0.52912021876796689) (-0.99868857296664904,-0.05119701383711403) (0.99309951231138294,-0.11727471443961435) (0.51906688457493066,-0.8547336247847479) (0.96214179474222183,-0.27254938416774244) (0.80009775336654121,-0.59986964005341459) (0.99963386772119667,-0.027057910206826519) (-0.34066846718898658,0.94018349031617554) (-0.95363467461317075,0.3009666216965462) (-0.99084045290808465,-0.13503776094448883) (-0.3691524693419681,-0.92936884732528346) (-0.37256598808902969,-0.92800570284844919) (-0.85048564970017182,0.52599825061883698) (0.8210504070318746,0.57085569902804001) (-0.99029343301565387,-0.13899250528741092) (0.94414936163845942,0.32951780364297367) (-0.84065199570797888,0.54157568456513194) (-0.51214936446366111,-0.85889640148243018) (0.83531841914194915,0.54976644008359998) (-0.94413270113795655,0.32956553618657497) (-0.18737077971707403,0.98228926030381458) (-0.97749601283564791,0.21095389280696142) (-0.32245480668227705,-0.94658486024629351) (0.98133561136057057,-0.1923029325714356)
 (1,0) (0.81413349629105325,-0.5806777507507126) (-0.52434675171220091,0.8515048349650538) (-0.96836274870982775,0.24954676297469325) (0.16501891802970134,-0.98629040180481642) (-0.23459005163176141,-0.97209439236907835) (-0.95238871370732125,-0.30488643459969644) (0.97994182917188333,0.19928374604885266) (0.54610724256329446,0.83771527359832432) (0.30182457717444061,-0.95336347979848168) (-0.98894542126845708,0.14827998432747103) (-0.65651694958689444,-0.75431127189318836) (0.86315638601184508,0.5049366824533259) (-0.50902594362954645,-0.86075117700299986) (-0.081021970173552338,0.99671231574070374) (-0.22137054915397231,0.97518976613132569) (-0.73268872914150363,0.68056390308993642) (0.041953504607498054,0.99911956414192471) (0.20006671558785544,-0.97978227648487726) (0.77403890949231613,0.63313803123169554) (-0.9837109061682211,-0.17975776224045933) (0.94661340416395867,0.32237100219641684) (0.1435844874338717,-0.98963806261094889) (-0.57366185498255151,-0.81909222688167349) (-0.088080744745729217,0.99611333813228176) (-0.9998507940502438,-0.017273958350553897) (-0.83431946758623943,0.55128125853017607) (-0.32725494221820883,-0.94493608397275031) (0.51576963203213344,0.85672731173544237) (0.12809417292884015,0.99176200918449975) (0.08632979339203703,-0.99626661430205954) (0.2216127299101453,0.97513475886247292) (0.6727190788212829,0.73989799363820774) (0.10412008266324876,0.99456473313012583) (0.76596254119712937,-0.64288520396944615) (-0.16685794111944852,-0.98598094681660997) (-0.19547456308459482,0.98070877185170846) (-0.85047681771877548,-0.52601253076608834) (0.69594877814426193,0.71809142746554866) (-0.88694091031660449,0.46188290897883877) (0.28311325834997747,-0.95908648355946435) (0.8750641626693908,-0.48400693302030101) (-0.69521368809370099,-0.71880312178450789) (-0.99862772264663013,0.052370521876395126) (0.70575025628682619,-0.70846070868544186) (0.39056225786534959,-0.92057651649991612) (-0.38844150183776871,0.92147338520980593) (0.93377952796880714,0.35784884119744276) (0.70290394052660621,-0.71128478852859578)
 (1,-2.7755575615628914e-17) (0.99976358866071391,-0.021743200966068021) (-0.070440712561572902,-0.99751596779892093) (0.93801088136260402,-0.34660580844144995) (-0.9934437948850503,-0.11432159203050771) (-0.12875567275867747,0.99167634676463912) (0.090328907599219049,0.99591198830616157) (0.43532899640766798,0.90027143955958799) (0.98708942786071818,-0.1601701014721531) (-0.75549266006922711,-0.65515711137216792) (0.30182457717444072,-0.95336347979848179) (-0.9008871702940966,-0.43405334510805821) (0.97317225307824362,0.23007773868546164) (-0.90997580566386116,-0.41466134749504524) (-0.83356965672878014,0.55241436203366723) (0.43228191038625013,-0.90173851528744975) (0.98436724584813218,-0.17612815022410069) (-0.98537529764658705,-0.17039813023592798) (0.93055102275461454,0.36616225099037863) (-0.82009994634964922,-0.57222030547447678) (-0.90906535847105685,0.41665354196009119) (-0.97482153768889934,0.22298647864354809) (0.9995169904428467,0.031077094717407411) (-0.44850364133917048,-0.89378100433244012) (0.28926416282882117,-0.95724931136195712) (0.30696001341959778,-0.95172241234586874) (0.83163265148124232,0.55532615010485409) (-0.36226763453742755,-0.93207411774314231) (0.98723658389553937,-0.15926056454209014) (-0.57964722701177052,-0.81486753047201788) (0.67351087134809273,0.73917731714111223) (0.44991733429769476,0.89307020569407436) (-0.94392652543313993,0.33015559147729223) (0.55802057903209068,0.82982711053368829) (0.10078248472916801,-0.99490848361636508) (0.39267345333492165,0.91967796485836673) (-0.84416849528020033,0.5360779342375156) (-0.15876412608497925,0.98731654106900935) (-0.8051150123611257,0.59311872072186689) (-0.95196454811378262,-0.30620826104878857) (0.26219271700952834,-0.96501553311185695) (0.043819832284420435,-0.99903944982095905) (0.1036323528881198,0.99461567222464009) (-0.95098525832164815,-0.3092362178899945) (-0.67930744334984838,0.73385379838867948) (-0.5206284932582641,0.85378332849009753) (0.9354440175612172,-0.35347487889371909) (0.99998999510800779,0.0044732185154587045) (-0.48010683258509712,0.87721002576640983)
 (1,0) (-0.9671694342129088,-0.2541324173030316) (-0.7215319745626918,0.69238111592074958) (0.76632086534881028,-0.6424580385761014) (-0.95780536941880356,-0.2874175956905019) (-0.9370875802976999,-0.34909435236308572) (-0.52622428044808045,0.85034581592837877) (-0.84083107669769364,0.54129760803036764) (-0.50829012484485636,-0.8611858968801106) (0.98708942786071829,-0.16017010147215308) (0.54610724256329446,0.83771527359832443) (-0.92578901157476623,0.37804061428293179) (-0.99446781864400524,-0.10504169496649499) (0.91747321260471315,0.39779756680098893) (0.60920761053186523,-0.79301077374147644) (-0.99823939260568451,-0.059313700358632496) (0.94750824880093043,0.31973132229137968) (-0.52216442719769207,-0.85284483405207268) (0.76224636058552675,-0.64728701962430779) (-0.87302033204411067,0.48768381133434396) (-0.97424333757294124,0.22549926650598201) (0.84901253429158108,-0.52837270616089416) (0.97054041862821872,-0.24093836516620187) (-0.95551499879686752,0.2949425148638683) (-0.65790429552613172,0.75310154556225961) (0.71453252518050159,-0.69960222302332309) (0.91766868539701008,-0.39734642799668335) (0.8822640263771071,-0.47075491262530123) (-0.99668467491973134,-0.081361285511904691) (0.99910278378363837,0.042351238893142268) (0.81347449178555431,0.58160059423476729) (0.84861567644676339,0.52900986161772201) (0.95504710689737915,-0.29645408347153268) (0.99612116347715773,0.087992202341535611) (0.10782998507065819,0.99416934891378628) (-0.78109940375697606,-0.62440669555226291) (-0.86633295786503073,0.49946692194461401) (0.94784494019299648,-0.31873181414872143) (-0.68214926726973901,-0.73121294925852998) (-0.66292300082468103,0.74868758169052085) (-0.9724018155563634,0.23331247095405916) (-0.29626951276191849,0.95510437953545946) (-0.74920288098567356,-0.66234057940214275) (-0.30773603429159535,-0.95147177215011614) (0.98411147086470552,-0.17755171897930197) (-0.71008527087072015,0.7041156922640317) (0.99796821605944575,0.06371373270439934) (0.45916422839939586,0.88835140083099295) (0.4059170523993898,-0.91390992256971959)
 (1,5.5511151231257827e-17) (0.94283966945142572,0.33324669196966827) (-0.91977325333488091,0.39245020378357381) (0.96597627839034517,0.25863068183635624) (0.99953269310480164,0.030567882076825981) (0.81599009964317715,0.57806587624968686) (0.64906695695700567,0.76073128329691619) (0.98794640658021915,0.15479631043804809) (-0.84083107669769364,0.54129760803036764) (0.43532899640766803,0.90027143955958799) (0.97994182917188344,0.19928374604885274) (-0.37240182185837722,0.92807159372354531) (0.79690861639070953,-0.6040998734665024) (0.9341281286145503,0.35693786480433576) (0.65893337571516353,-0.75220130707718114) (-0.98231742266751154,0.18722307850224473) (-0.020565630709552807,0.99978850505170236) (-0.03589748809578619,0.99935547746956077) (-0.97390515222959317,-0.22695540191996694) (0.065208437263825858,-0.99787166494976232) (0.30266725691310387,-0.95309628663251944) (-0.96334751794852369,0.26825651839688575) (0.88122736176753358,-0.47269264524872057) (0.88185444079622455,-0.47152173359027577) (-0.56816494406926776,-0.82291469565852715) (0.96444220638188027,-0.26429383373293064) (-0.98752355191008856,-0.15747137651930027) (-0.16530381815464401,0.98624269209130078) (-0.044784184450401221,0.99899668509115302) (0.93356890580044527,0.35839796054464312) (0.97872430933770915,-0.20517974147421114) (-0.90935109978245043,-0.41602953900468187) (-0.72147001468462402,0.69244567867159679) (0.97877681048586296,0.20492914691454001) (-0.79313375703403599,-0.60904748866822778) (-0.8534784400437998,-0.5211281535096739) (-0.59536477177256708,0.80345552990330416) (-0.98030507326729899,0.19748914736358719) (0.40690456738588721,-0.91347067442830576) (0.77013746695202234,0.63787795227357047) (0.25787336844929232,-0.9661787235520225) (-0.99314021688337351,0.11692950700676835) (-0.48565538961755073,-0.87415035465040281) (-0.82661011655557293,-0.56277501295631649) (-0.66156669945566493,-0.74988632616639839) (-0.99860097199579456,0.052878149826314669) (-0.92544656997572605,-0.37887814151804089) (0.030775542949933066,-0.9995263207920726) (-0.99981474171589002,-0.019247915408896921)
 (1,0) (-0.67316314907308561,0.73949399911696878) (-0.078153606213288568,0.99694132918434974) (-0.85306292195275391,0.5218080597206507) (-0.98345020083564694,0.18117864795920391) (0.68465658282899478,-0.72886580629696474) (0.99885433510966426,-0.047854124510132989) (0.64906695695700589,0.76073128329691619) (-0.52622428044808045,0.85034581592837877) (0.090328907599219133,0.99591198830616157) (-0.95238871370732137,-0.30488643459969655) (-0.99992642645108243,0.012130197227069733) (0.86813121649526892,0.49633475693975448) (0.0098488585949254859,-0.99995149881600609) (0.47660673399164727,0.87911661405857622) (0.27129415026499842,-0.96249648520500752) (-0.98530990797310225,-0.17077583333140758) (0.12939548315375515,-0.99159306620175935) (-0.93666222637943919,0.35023402700753181) (-0.17296420181933553,-0.98492811153352799) (-0.95827703723605528,0.28584107456082669) (0.78870565745846655,0.61477100280755603) (0.19032095584658915,-0.98172192283031012) (0.33470665245135778,0.94232237413997921) (-0.9221626541472735,0.38680232586691654) (-0.92875702813730243,-0.37068906469649998) (0.87441632880691422,-0.48517634311231517) (0.42525569883891612,0.90507325151339291) (0.89109139448985164,-0.45382389389071609) (0.74608592853629985,0.66584967315462973) (-0.4936423052856258,0.86966503576508902) (0.0004653560594058137,-0.9999998917218631) (0.47459087558530255,0.88020651032083197) (0.14075951557895372,-0.9900438165929718) (0.9214813678948357,-0.38842256451275159) (-0.13856075273952093,0.99035393562112817) (-0.61354595387026589,-0.78965901659477411) (-0.20861289001576258,-0.97799829351552148) (-0.58704617402608505,-0.80955345071300611) (-0.77160420390498863,-0.63610294176033322) (0.58637535727195567,-0.81003946841137708) (0.71243195127455061,0.70174120215584912) (0.50239099001436993,0.86464055719841293) (0.97261221405039,-0.23243382086090375) (0.5533482202214226,-0.83295002681900643) (-0.98034811642664188,0.19727536749106875) (0.99847656742014057,-0.05517738950778675) (-0.72872354725999056,-0.68480799620683264) (-0.7991119588925536,0.60118223290022921)
 (1,5.5511151231257827e-17) (-0.98590618306499389,0.1672991278943651) (-0.41650825085526622,-0.90913193595291009) (-0.56198787897171076,0.82714546718753057) (0.94651784705166575,-0.32265146088725344) (-0.93405502371428739,0.35712912605121094) (0.68465658282899489,-0.72886580629696462) (0.81599009964317681,0.57806587624968686) (-0.93708758029769967,-0.34909435236308572) (-0.1287556727586775,0.99167634676463901) (-0.23459005163176136,-0.97209439236907857) (0.72394631126558728,0.68985631721754148) (-0.71026482237234168,0.70393457231505951) (0.9634262685779742,0.26797355282549989) (0.98243587862840731,-0.18660049406051582) (0.27368717196601527,0.96181876250219034) (0.96326809809601033,-0.2685415632457947) (0.5857120206244617,0.8105192341308195) (0.92095893814412066,0.38965963898311717) (-0.096231774104494489,-0.9953589531685052) (-0.99086743185619985,-0.13483965472627135) (0.66608718606380168,-0.74587389052145125) (-0.97620203345972889,-0.21686306709324793) (0.53459504525854085,0.84510835848725296) (0.40482645054395788,-0.91439353942379775) (-0.94932850029585614,0.31428553661602088) (-0.69319306077732834,-0.72075195489860433) (-0.4256770171592027,-0.90487517208863877) (0.91626828711545583,-0.40056513331355792) (0.7688302372764988,-0.63945294295152166) (-0.9996020187907646,0.028209998749165521) (0.18215908024421662,0.98326907277946107) (-0.96667738743818077,0.25599771212980271) (-0.47500061164011637,-0.87998546518764476) (0.19881330747478881,-0.98003738131304674) (-0.24792848325438363,-0.968778337490667) (-0.9189136712290541,0.39445869850764087) (0.74743355531886113,0.66433657161367199) (0.9996758334938004,0.025460320667170189) (-0.95318466779205624,-0.30238880449869232) (-0.96041917310484803,0.2785588123405891) (-0.23481429198128956,0.97204025034014152) (0.85878997950076086,-0.51232779654151339) (-0.91696113503932097,-0.39897653668781141) (-0.40619761863790249,0.91378525628995377) (0.20272441348665471,-0.97923583072541398) (0.89456099189475791,0.44694589357132219) (0.56135027979783314,0.82757831253053893) (-0.67635952406887911,0.73657164906159633)
 (1,0) (-0.99988872613467028,-0.014917618737114863) (0.40560019618991294,-0.91405058987492749) (0.26862020486176441,-0.96324617078918273) (0.84159766268761627,-0.54010496587120949) (0.94651784705166575,-0.32265146088725349) (-0.98345020083564683,0.18117864795920385) (0.99953269310480142,0.030567882076825897) (-0.95780536941880356,-0.28741759569050196) (-0.99344379488505052,-0.11432159203050773) (0.16501891802970139,-0.98629040180481664) (-0.38728252475862018,0.92196108704033042) (0.98463817614307947,0.17460716503520105) (-0.66298530707243564,0.74863240819915544) (-0.25393555079927133,0.96722114122896941) (0.97700341678656677,0.21322364687663684) (-0.80159814202816271,0.59786321069036941) (-0.77470359851531834,-0.63232454835109531) (-0.98520197949393051,0.17139737337905747) (-0.74777842020627161,0.66394836717459649) (-0.92272046833774979,-0.38546976186279946) (0.97281563851012476,-0.23158094366794982) (-0.45151497690152831,0.8922635404596625) (0.9380248272030749,-0.34656806481648239) (0.36819059967928836,-0.92975033331954526) (0.62665564508355942,-0.7792962867131521) (-0.95868896465671882,-0.28445644490049493) (-0.86977643968716367,0.49344598991695254) (-0.97375946998626894,0.22757964454682555) (0.89963633003628274,-0.43663998176855934) (-0.29854876808772673,0.95439438026074952) (-0.85530308036708991,0.51812801575920087) (0.9665134889738638,-0.25661581329210559) (0.99708770723052209,-0.076263386298930536) (-0.2503469761597909,-0.96815618137139869) (-0.86203139792261707,-0.50685487962095965) (0.8184889343145989,-0.57452229234778329) (0.91866124198430466,-0.39504622827696384) (-0.9108063498149257,0.41283385657769212) (0.90991283038060811,-0.41479951917613267) (-0.88628977873490555,0.46313111330381596) (0.88288059860130119,-0.46959753897716194) (0.78064457628906725,0.62497523591776138) (-0.54959288361673941,0.83543261983108874) (0.9478039411335083,-0.31885371124041867) (-0.21730972233405305,0.97610270186036074) (-0.86696172760129586,0.49837472134386573) (-0.10534912599780724,0.99443529787085616) (0.9112282700793497,-0.41190173562173138)
 (1,5.5511151231257827e-17) (0.92546724625271215,-0.37882763377745166) (-0.19592018272180678,0.98061984581297024) (-0.65618316628446993,0.75460165139289748) (0.26862020486176447,-0.96324617078918284) (-0.56198787897171076,0.82714546718753046) (-0.85306292195275391,0.52180805972065047) (0.96597627839034506,0.25863068183635624) (0.76632086534881028,-0.64245803857610118) (0.93801088136260424,-0.34660580844144978) (-0.96836274870982797,0.24954676297469319) (0.38647719694321803,-0.92229896250777221) (-0.55764736725238406,-0.83007795645739513) (-0.95737723930230745,0.2888404778868302) (0.95330184128032402,0.30201920371318053) (0.25309074668462733,-0.96744254296708398) (-0.5245464885505744,-0.85138180703445943) (-0.99614354968865415,0.087738408999072481) (-0.67030013256253085,0.7420901106244806) (0.13087098880019848,0.99139940704564644) (-0.59513703188680411,-0.80362423636732416) (-0.92988927502041652,0.36783955225343062) (0.6234586032636007,-0.78185636149909321) (0.48598922236565212,0.87396480234871532) (0.98316845589384749,0.18270136106583301) (-0.23194820737395466,0.97272813730045282) (-0.77198002869739424,0.63564678500907323) (0.13444628072333098,-0.99092088362273567) (-0.65136045689019406,-0.75876844636542307) (0.78210126752450437,-0.62315135186932191) (0.14117723160052653,-0.98998433789510609) (-0.57836473638424679,-0.81577829813447533) (-0.85442620598410435,-0.51957276538287633) (0.88679889845600957,-0.46215550813249906) (-0.97184472529571564,0.23562221863588156) (0.94761862175141742,-0.31940405086652279) (0.23128081490918795,0.97288703591678183) (0.52667906242947138,-0.85006421239716556) (-0.38105609725917644,-0.9245519188999638) (0.28461058450949206,-0.95864321579259426) (0.049076344949246231,0.99879503020711047) (-0.46114265036768209,0.88732601450192461) (0.43875249070315225,0.89860795228051493) (0.98395559638436125,-0.17841352063085369) (0.52820971354012591,0.84911394907977922) (-0.60007715939522777,0.79994212463912362) (-0.61354656622847181,0.78965854080688069) (0.9588642548935058,0.28386500433748862) (-0.9920188770416285,0.12608944282955203)
 (0.99999999999999989,0) (-0.77337832744925972,0.63394476307623626) (0.48325226002710209,0.87548115523904779) (-0.19592018272180667,0.98061984581297024) (0.40560019618991289,-0.91405058987492749) (-0.41650825085526644,-0.90913193595290998) (-0.078153606213288429,0.99694132918434974) (-0.91977325333488069,0.39245020378357381) (-0.72153197456269158,0.69238111592074958) (-0.070440712561572916,-0.99751596779892082) (-0.52434675171220091,0.85150483496505391) (0.94945708909345805,-0.31389685562327097) (-0.7774091995709056,-0.62899517996763965) (-0.97748327524983281,-0.21101290625660543) (-0.84636292878712183,-0.53260660226370149) (0.99996940356740871,0.0078225270239219991) (0.69000809831347332,-0.72380164704276762) (0.29295411327415832,0.95612650183736192) (-0.32962131831369501,-0.944113227591448) (-0.88814686466249126,-0.45955973147153256) (0.9425172666244972,-0.33415745108359596) (0.99060892913470333,-0.13672581877098017) (0.2299850114197084,-0.97319417102769179) (0.56539560700026159,0.82481986371862204) (-0.26477010690725455,-0.96431156297553544) (0.9670645694514528,-0.254531173948645) (-0.14019852993314369,0.99012341261308701) (0.90886092173597766,0.41709929865827955) (-0.93709324075371625,0.34907915740372858) (-0.99279283246548511,-0.1198431967412355) (0.3684757419620901,0.92963736348400206) (-0.88023542903766361,-0.47453723717626167) (-0.17526490073105563,0.9845213124009724) (0.99962651689471471,0.027328130578946841) (0.58973981104099904,-0.80759331056747019) (0.57125557080635891,0.82077224174718544) (0.98336484248552503,0.18164136798487818) (-0.80495221339343825,-0.59333964485192092) (0.96330133381293592,0.26842231701968772) (-0.9996847352127689,-0.025108368775703493) (-0.93264792499944216,-0.36078781575080165) (-0.81758205164608444,-0.57581211243441077) (0.97680683114798261,0.21412242905084988) (-0.99935201948553276,0.035993626521741762) (0.045044023270802369,0.99898500287420622) (0.99356437039577383,0.11326889193440981) (0.70821738107865206,-0.70599443421183972) (-0.92151956662078405,0.38833193061483146) (-0.23989969154656748,-0.97079768128887733)
 (1,0) (0.54031107094221198,0.84146535675408585) (-0.77337832744925972,0.63394476307623626) (0.92546724625271204,-0.37882763377745171) (-0.99988872613467039,-0.014917618737114835) (-0.98590618306499378,0.16729912789436524) (-0.67316314907308561,0.73949399911696878) (0.94283966945142561,0.33324669196966827) (-0.96716943421290891,-0.25413241730303154) (0.99976358866071402,-0.02174320096606807) (0.81413349629105325,-0.5806777507507126) (-0.82493906410798468,-0.56522167377821086) (-0.99680225949208801,-0.079907793559004944) (-0.029455928776072365,0.99956607998668057) (-0.9257977364378408,0.37801924713772223) (-0.36955164969654097,0.9292101905417125) (0.58856745215724859,-0.80844811476131506) (0.42466535649146103,0.90535039349192359) (0.41644314953815526,0.90916175854615733) (-0.45927568370366639,-0.88829378381171342) (0.92722136111404985,0.37451374807049403) (0.96231483503514592,0.27193778382431449) (0.83236887833161644,0.55422202264522724) (0.60089781026105005,-0.79932585446954996) (-0.97000448594975519,0.24308701577285458) (-0.8291419892332168,0.55903806819427238) (-0.23278894271704928,-0.97252727887123003) (-0.19396312405104571,-0.98100882081067908) (-0.99850733115039136,-0.054617850918201302) (0.83163199588022374,0.55532713190359739) (-0.86211608873813872,-0.50671081450750022) (0.091128872995899057,-0.99583910774105344) (0.98598396372539443,-0.16684011291161654) (-0.97434416088940323,0.22506322698460809) (-0.31121122399975976,-0.95034076733378725) (-0.36757224277798717,0.9299949711364901) (0.99987898245050599,0.015557006580340177) (0.39283191555173819,0.91961029035344788) (-0.89242549002399862,-0.45119479690641984) (-0.69409038607235973,-0.71988786346341738) (0.97557782815430372,0.21965404893543958) (-0.41063841562158948,-0.91179827353192056) (0.89339763538175498,0.44926680836034288) (0.731798994930135,0.68152052868511981) (-0.97715743854577319,-0.21251668239143792) (0.67486412434194076,-0.73794201240760482) (-0.36415144595785232,0.93133974703477884) (-0.15591947802485912,-0.98776976890997059) (0.68727215796355223,-0.72640001437783719)


# name: N
# type: scalar
49


# name: argn
# type: sq_string
# elements: 1
# length: 1
x


# name: info
# type: complex matrix
# rows: 1
# columns: 48
 (6.6613381477509392e-16,4.4408920985006262e-16) (1.1102230246251565e-16,-6.6613381477509392e-16) (6.106226635438361e-16,-5.5511151231257827e-16) (-1.1102230246251565e-16,1.6375789613221059e-15) (6.106226635438361e-16,0) (-1.1102230246251565e-16,-6.106226635438361e-16) (3.3306690738754696e-16,-6.6613381477509392e-16) (-2.7755575615628914e-16,-4.4408920985006262e-16) (-2.2204460492503131e-16,7.7715611723760958e-16) (2.2204460492503131e-16,6.6613381477509392e-16) (-1.27675647831893e-15,1.5543122344752192e-15) (5.5511151231257827e-16,6.6613381477509392e-16) (-7.7715611723760958e-16,1.4432899320127035e-15) (-2.2204460492503131e-16,1.6653345369377348e-16) (1.5543122344752192e-15,-9.7144514654701197e-17) (-8.8817841970012523e-16,3.3306690738754696e-16) (6.3837823915946501e-16,-1.1102230246251565e-15) (-2.2204460492503131e-16,-7.7715611723760958e-16) (-2.2204460492503131e-15,-1.6653345369377348e-15) (-3.7157776855423208e-15,2.2204460492503131e-16) (-5.5511151231257827e-16,0) (1.3322676295501878e-15,1.2490009027033011e-16) (1.6653345369377348e-16,-2.886579864025407e-15) (9.4368957093138306e-16,1.6653345369377348e-15) (-2.4980018054066022e-16,-1.2212453270876722e-15) (8.8817841970012523e-16,4.2327252813834093e-16) (1.5543122344752192e-15,-4.4408920985006262e-16) (-1.2212453270876722e-15,-8.8817841970012523e-16) (1.2212453270876722e-15,-4.4408920985006262e-16) (-5.5511151231257827e-16,-1.5543122344752192e-15) (1.1102230246251565e-16,7.7715611723760958e-16) (1.2212453270876722e-15,-4.4408920985006262e-16) (-1.8873791418627661e-15,-4.4408920985006262e-16) (3.3306690738754696e-16,-5.5511151231257827e-16) (3.3306690738754696e-16,-9.9920072216264089e-16) (2.2204460492503131e-16,-1.2212453270876722e-15) (5.5511151231257827e-16,1.5543122344752192e-15) (-2.2204460492503131e-16,-1.6653345369377348e-15) (0,2.9976021664879227e-15) (-3.3306690738754696e-16,-9.9920072216264089e-16) (1.1102230246251565e-16,1.2212453270876722e-15) (8.8817841970012523e-16,1.1102230246251565e-16) (-5.5511151231257827e-16,3.3306690738754696e-16) (-1.3322676295501878e-15,2.2204460492503131e-16) (4.4408920985006262e-16,4.7184478546569153e-16) (-3.8857805861880479e-16,5.5511151231257827e-16) (1.4432899320127035e-15,4.4408920985006262e-16) (-7.7715611723760958e-16,-3.3306690738754696e-16)


# name: is_convergent
# type: scalar
6.0993700890981502e-14


# name: is_unimodular
# type: matrix
# rows: 1
# columns: 49
 1.763704692450105 1.7637046924501047 1.7637046924501054 1.763704692450105 1.7637046924501054 1.763704692450105 1.763704692450105 1.7637046924501052 1.7637046924501052 1.763704692450105 1.763704692450105 1.7637046924501054 1.7637046924501052 1.7637046924501052 1.763704692450105 1.763704692450105 1.7637046924501052 1.7637046924501047 1.7637046924501052 1.7637046924501045 1.7637046924501052 1.7637046924501054 1.7637046924501052 1.763704692450105 1.7637046924501052 1.7637046924501056 1.7637046924501052 1.7637046924501052 1.7637046924501052 1.7637046924501052 1.7637046924501052 1.7637046924501054 1.763704692450105 1.7637046924501052 1.763704692450105 1.7637046924501052 1.7637046924501054 1.763704692450105 1.7637046924501052 1.7637046924501045 1.7637046924501052 1.7637046924501054 1.7637046924501052 1.7637046924501052 1.7637046924501054 1.763704692450105 1.7637046924501047 1.763704692450105 1.7637046924501054


# name: spectrum
# type: scalar
6.9999999999999698


# name: x
# type: complex matrix
# rows: 1
# columns: 49
 (0.26530442287067768,-1.7436363741834982) (-1.7195063169752089,-0.39236751656179553) (-1.6983338695089021,0.47572713802077815) (-1.3665314817523431,-1.1150093952744367) (-0.63647380928283404,1.6448572376554507) (-1.5823482629133494,-0.77899179522355999) (0.62580724215980399,-1.6489449771993181) (1.6270480103725871,-0.68071213748039316) (0.029714567768717004,-1.7634543619364915) (1.6584950274239296,0.60004040379012691) (0.68478604688127509,-1.6253375994442616) (-1.7445628018801023,0.25914257169899352) (0.88640895644845108,-1.5247732303849277) (1.3714918517618608,1.1089023143277059) (1.2504475493526495,1.2437986848716607) (-0.79627841430255986,1.5737200923564267) (-1.403524394136751,1.0680699964110902) (1.76130835773354,0.091908166930359303) (1.6779535494934055,-0.54325512230719142) (1.3832042947187317,-1.0942577946910743) (-0.84195851132639621,1.5497613065809712) (1.0188882346677008,1.439625301051026) (1.7011402053536662,-0.46559235807711258) (0.67644648529112716,-1.6288260787167548) (-1.5809965457954549,0.78173151679675845) (-1.0410735925846653,-1.423664292237949) (0.71839111825778623,-1.6107664149028087) (-0.44986781915770618,1.7053659980944882) (0.23924188509443933,-1.7474030910430998) (1.7025720040754311,0.46032902701121359) (1.4097644968498941,-1.059819940174785) (0.07039008121175494,1.7622994860799124) (0.21933264189385959,-1.7500135526247731) (-1.762889505008018,-0.053617490645359915) (-0.21683617514209808,-1.7503246314099179) (0.63181852337308164,1.6466510242589893) (-0.14686820492007255,1.7575790089080139) (1.737597432898071,0.30233988052612748) (1.7417115554679468,-0.27766004343431527) (-0.65969928333184924,1.6356806221698545) (-0.53878055228141253,-1.679395652803072) (-1.7634890500728286,0.02757920310221695) (1.6472384464566967,-0.63028544540188203) (0.30507314890343973,-1.7371196320313289) (-0.95733279588511333,-1.4812724800296915) (1.691930517688466,-0.49802145082813321) (-1.5236399542113099,-0.88835552123092931) (-0.99129540227145441,-1.4587623753051744) (1.1091104231852114,1.3713235618746009)


# name: x0
# type: complex matrix
# rows: 1
# columns: 49
