# Created by Octave 5.2.0, Fri Sep 17 21:15:58 2021 CEST <ania@ania-bania>
# name: F_norm
# type: scalar
2.6935487152222781e-13


# name: H
# type: complex matrix
# rows: 45
# columns: 45
 (1,1.3877787807814457e-17) (0.59240470256339151,0.80564053298029903) (-0.0084336580493491048,0.99996443607355712) (0.74484349757471524,-0.66723921056894331) (0.30385217920243179,-0.95271918905516595) (-0.23729910224192191,0.97143663513127765) (0.11547560689931116,0.99331031617075005) (-0.84617427158038372,0.5329062789228578) (0.54693335292055023,0.8371761507968819) (0.99970502714103981,0.024287006998261404) (-0.55813392706518827,0.82975087794999713) (0.15084176397546351,0.98855792052907543) (0.15479354097269127,0.98794684050971937) (-0.98618617715551915,-0.16564064714732235) (-0.30254009399802329,-0.95313665941651171) (0.20828610563327982,-0.97806794150515008) (0.99283255260725012,-0.1195136916146933) (0.8033181958275436,0.5955500619195504) (-0.096882936237957296,0.99529578350654724) (-0.51898697425127016,-0.85478214801053909) (0.53900400891383415,-0.84230319860179581) (0.99904657609595804,0.0436570588902125) (-0.15191235623951688,-0.98839396802173918) (0.068794972643836202,-0.9976308193610175) (0.94312603821589069,-0.33243537122153355) (0.97449495867217717,0.22440939267889659) (0.29136447599535442,0.95661211686239533) (0.00097537814603064488,-0.99999952431862282) (-0.97741417864205982,0.21133273146738696) (-0.50641118591376733,-0.86229212612745809) (0.89269225592343693,-0.45066676848235215) (-0.37918166639602158,0.92532224866212753) (-0.5746938523352394,0.81836848429548104) (0.28895584988506706,-0.9573424240141033) (-0.85974619367080507,-0.51072153123650776) (-0.014527130348896064,0.99989447567422141) (-0.62067483480461938,0.78406807704449899) (0.25577625463126907,-0.96673600717403729) (0.040108702172018881,-0.99919532225189889) (-0.98132689215457214,0.19234742195893645) (-0.51036574064465579,-0.85995744707295374) (-0.486253056771623,-0.87381803871301078) (-0.98001658934231506,-0.19891577266234117) (-0.99099183453905781,-0.13392230537484628) (-0.31947334422977874,0.94759526292961205)
 (1,-5.5511151231257827e-17) (0.937083593849666,0.34910505315419471) (0.040646903804012313,-0.99917357311487565) (-0.98601660226582089,-0.16664711235471796) (0.51223769962787946,0.85884372215202198) (0.30385217920243196,-0.95271918905516606) (0.33401067270340512,0.94256929215852259) (-0.083412420051941771,-0.99651511186789266) (0.94411639485979493,0.32961224636979419) (-0.98942223693193676,-0.14506425150464164) (-0.99563782474390816,-0.093302314758094529) (-0.35910943958868796,0.93329545718293194) (-0.94697734938153322,-0.32130032642113032) (0.72540679508428685,0.68832040623937929) (0.95890013366158677,0.28374378171827935) (0.69235150245729415,-0.72156039043528941) (0.66579256304941692,-0.74613689292789132) (-0.35481924406950038,0.93493491968048104) (-0.33356495459112312,-0.94272711909047224) (-0.76991539235763695,-0.63814597750889679) (0.0092550582007640547,-0.99995717103169013) (-0.15258812778377612,-0.98828986803439511) (0.22949475254048063,0.97330989851967664) (0.55604566729961558,0.83115174058491015) (-0.26113113306919339,-0.96530333643989852) (0.62248405043112787,-0.78263248524378104) (0.02947517969479263,-0.999565512501286) (-0.36600140269501724,-0.93061429885064606) (0.6111356095575452,0.79152591033441644) (0.13780750605003855,0.9904590305894877) (-0.99635205402508487,0.085338059738869543) (-0.98988111116926181,0.14189920982974802) (-0.013227353132094832,0.99991251473772402) (0.98597565461421388,0.16688921028057141) (-0.63337457403968089,0.77384536501813628) (0.60733550788644453,0.79444545493086882) (-0.86942258955397167,0.49406918622118629) (-0.070542192615292543,0.99750879648303181) (0.99114353096749352,0.13279495856879941) (-0.98200387595712468,-0.18886076248173705) (-0.65184335322331788,0.75835363970813874) (-0.15060546910793843,-0.98859394731850181) (0.64103525350491342,0.76751143559160817) (0.28913237765722738,-0.95728912465893967) (-0.86886988635058771,-0.49504052419283406)
 (0.99999999999999989,1.3877787807814457e-17) (0.16317514541860445,-0.98659711732683264) (-0.74371235251564516,0.6684997656810685) (0.0069447211573256118,-0.99997588513325986) (-0.98601660226582077,-0.16664711235471819) (0.74484349757471502,-0.66723921056894309) (-0.8942183287444273,0.44763107637598382) (-0.87708401403424263,0.48033699870567953) (0.81288541568230388,0.58242364389764123) (0.64676610076012908,0.76268841010437383) (0.02201713776521233,-0.99975759344184334) (0.31844745726443335,0.94794051340884056) (-0.60767336583392983,0.79418705633878373) (0.4984520269649888,0.86691728372117094) (-0.63480167344510341,0.77267511632722841) (0.91961045662966023,-0.39283152630279983) (-0.4618040290700885,-0.8869819833201984) (0.85125301339489634,-0.52475547370761821) (-0.72292047697951012,-0.69093124402050055) (0.062221998626851398,-0.99806233416900347) (-0.869555021181592,0.49383607111862626) (-0.61698276674285002,0.78697666137080391) (-0.58194946705929573,-0.81322494906969045) (-0.6513879138970009,0.75874487519120193) (0.43984387023623478,-0.8980742562926578) (-0.52600442732704678,0.85048182957212304) (-0.27861085071477765,0.96040407842948428) (0.97079250050740507,-0.23992065554799122) (0.33811196242422892,-0.94110589248268739) (-0.70008140661172824,-0.71406303931553738) (0.11436966316659758,-0.99343826186993545) (0.04696525981643674,-0.9988965233548337) (0.65241873945818396,0.75785868630226438) (-0.58431547476602053,-0.81152660212032468) (-0.35950394285028592,0.93314356616498084) (-0.64079069172338587,-0.76771563055643466) (0.98122270324088001,0.19287821713366032) (0.96579034149609244,0.25932415289143423) (0.24504798497653513,0.96951095148994548) (-0.99592004105225573,-0.090240078847881572) (0.62093576544360907,0.7838614515288771) (0.62025062272200604,0.78440370028000472) (0.86182559057917563,-0.50720474309972052) (0.71420333299472372,0.69993828237868794) (-0.88506246148622236,-0.46547227550945253)
 (1,5.5511151231257827e-17) (0.1963375942777536,-0.98053635785381443) (0.77781656451962511,0.62849136188088328) (-0.74371235251564516,0.66849976568106861) (0.040646903804012313,-0.99917357311487576) (-0.0084336580493490909,0.99996443607355712) (-0.99488710828996463,-0.10099327580800865) (-0.55709582547086234,-0.83044821707493477) (0.2356534779283202,-0.97183714599735593) (0.37445515114945244,0.92724502682820631) (-0.70158119290838528,0.71258952402996079) (-0.93526220395163984,0.35395566086661195) (0.0045636771972834556,0.999989586370998) (0.98689481374132559,-0.16136488654745895) (-0.84751092495015146,0.53077794989066573) (-0.030055881329454304,0.9995482199461464) (-0.043955715688229091,-0.99903348044914675) (-0.15586365713242106,-0.98777857862240892) (0.11838054482634053,0.99296830090724342) (-0.36344373624328902,-0.93161614980930763) (-0.89685532052110317,-0.44232401478213912) (0.98509596214926853,0.17200565501519649) (-0.22863857303790991,0.97351137790946629) (0.34624003648450263,-0.93814595726635752) (0.9764670305290073,0.21566672967767342) (-0.96546638745625679,0.26052764669448386) (0.19675167022613077,-0.98045335445559489) (-0.9990190419695264,-0.044282657805163272) (0.87223250017046927,0.48909146961112571) (-0.25766644804221134,0.96623392693141885) (0.46968172861916557,0.88283581361503038) (0.96084559395082314,0.27708436366076145) (-0.88341485309998213,0.46859171708678071) (-0.96729043397339809,-0.2536714732553807) (0.92480998432020645,-0.38042935336493128) (-0.83048870267845698,-0.55703546989707364) (-0.98293946026743595,-0.18392938169080275) (-0.53448826392145932,-0.84517589632586221) (0.9997550455569697,-0.022132529981475024) (-0.25387192354179711,-0.96723784377845112) (0.67122599250499104,0.74125276861924094) (0.90282531710029401,-0.43000749621692952) (-0.52667973265000922,0.85006379714449376) (0.82653989835139097,-0.56287813639656692) (0.84140191028160438,-0.54040986794697454)
 (0.99999999999999989,0) (-0.94983681796098229,0.31274593401954059) (0.19633759427775377,-0.98053635785381432) (0.16317514541860456,-0.98659711732683286) (0.937083593849666,0.34910505315419471) (0.59240470256339139,0.80564053298029881) (-0.94784483356693183,-0.31873213123322569) (-0.85703524320988256,0.51525779168895403) (-0.35943164324713772,-0.93317141717514052) (-0.95896509616761461,-0.28352415123272595) (0.83567398467761556,0.54922581087657873) (-0.12160440780382464,-0.99257864575190191) (0.52946830910673981,0.84832971753419617) (-0.97243806013502543,-0.23316135872144106) (0.75477615697940514,-0.65598243334360673) (0.98688774107183108,-0.16140813648059155) (-0.12557249637520096,-0.99208444608012081) (-0.97224648488493237,0.2339589122664322) (-0.23618387090341794,-0.97170838173038165) (0.98040197592765221,-0.19700752675254296) (0.47216015797687039,0.88151278222114082) (0.59063487727211728,-0.80693893309825526) (-0.70118821754648586,-0.71297621529331612) (0.7714629907755064,0.63627419707521538) (0.60850986440147126,0.79354630925113778) (-0.52564521070966808,0.85070389234914634) (-0.906586797482963,-0.42201940551304584) (-0.527547057256743,-0.84952581030816865) (-0.2782052345407845,0.96052165382884824) (0.088842562557409521,0.99604568122061099) (-0.99950443370266051,-0.031478357783150668) (0.74363868625781337,0.66858171101276165) (-0.71817222124334501,0.69586540410800657) (-0.99934650177184925,0.036146499088667794) (-0.99967605840907248,0.025451488044906434) (0.77575296147770267,-0.6310367206102776) (0.57710403155592493,0.81667064154522973) (0.46362143921727245,-0.88603338599519144) (-0.20526401771017055,0.97870663788158629) (0.52008495569279767,0.85411453497878098) (0.99961323123791335,-0.027809853183681232) (-0.85530057479243182,-0.51813215182975758) (0.2605066925522514,-0.96547204161253952) (0.99963714875713183,-0.026936421898839991) (-0.63018352418371781,0.77644621568231476)


# name: N
# type: scalar
45


# name: argn
# type: sq_string
# elements: 1
# length: 1
x


# name: info
# type: complex matrix
# rows: 1
# columns: 44
 (-7.7715611723760958e-16,-1.609823385706477e-15) (-1.3322676295501878e-15,8.8817841970012523e-16) (2.2204460492503131e-16,1.6653345369377348e-15) (-1.1102230246251565e-16,5.5511151231257827e-16) (6.9388939039072284e-16,-2.7755575615628914e-15) (1.1102230246251565e-15,-8.3266726846886741e-16) (9.9920072216264089e-16,7.7715611723760958e-16) (3.3306690738754696e-16,8.8817841970012523e-16) (-1.8873791418627661e-15,3.3306690738754696e-16) (1.1102230246251565e-16,2.2204460492503131e-16) (-6.106226635438361e-16,1.1102230246251565e-15) (-8.8817841970012523e-16,1.1102230246251565e-15) (-1.4988010832439613e-15,-2.1094237467877974e-15) (-1.1102230246251565e-16,1.4432899320127035e-15) (3.3306690738754696e-16,-1.1102230246251565e-15) (-7.7715611723760958e-16,3.8857805861880479e-16) (0,1.1102230246251565e-16) (5.5511151231257827e-16,-6.6613381477509392e-16) (-1.9984014443252818e-15,9.9920072216264089e-16) (-8.9858676055598607e-16,7.7715611723760958e-16) (2.7755575615628914e-16,1.6653345369377348e-15) (-2.2204460492503131e-16,2.7755575615628914e-16) (-1.1102230246251565e-16,-8.6042284408449632e-16) (3.1086244689504383e-15,-1.1102230246251565e-16) (3.3306690738754696e-16,1.1102230246251565e-16) (3.3306690738754696e-16,5.5511151231257827e-16) (-1.1102230246251565e-16,3.3306690738754696e-16) (1.1102230246251565e-16,1.4432899320127035e-15) (1.6653345369377348e-15,1.8318679906315083e-15) (-5.5511151231257827e-17,2.2204460492503131e-16) (-5.5511151231257827e-16,0) (1.3877787807814457e-16,-4.4408920985006262e-16) (-1.4432899320127035e-15,-1.27675647831893e-15) (3.3306690738754696e-16,-1.5543122344752192e-15) (-1.1102230246251565e-15,8.3266726846886741e-17) (6.6613381477509392e-16,9.9920072216264089e-16) (5.5511151231257827e-16,-9.4368957093138306e-16) (-9.4368957093138306e-16,-9.9920072216264089e-16) (2.55351295663786e-15,-2.2204460492503131e-16) (9.9920072216264089e-16,-8.3266726846886741e-16) (7.2164496600635175e-16,-6.6613381477509392e-16) (-4.4408920985006262e-16,1.4432899320127035e-15) (1.1102230246251565e-16,-4.4408920985006262e-16) (-4.4408920985006262e-16,1.6653345369377348e-15)


# name: is_convergent
# type: scalar
5.6796711388046322e-14


# name: is_unimodular
# type: matrix
# rows: 1
# columns: 45
 2.0818443990234425 2.081844399023443 2.081844399023443 2.081844399023443 2.0818443990234425 2.0818443990234425 2.0818443990234434 2.081844399023443 2.0818443990234443 2.0818443990234425 2.0818443990234434 2.0818443990234434 2.0818443990234425 2.0818443990234425 2.0818443990234434 2.081844399023443 2.0818443990234425 2.0818443990234434 2.081844399023443 2.081844399023443 2.0818443990234421 2.081844399023443 2.081844399023443 2.081844399023443 2.0818443990234425 2.081844399023443 2.081844399023443 2.0818443990234434 2.0818443990234439 2.081844399023443 2.0818443990234421 2.081844399023443 2.0818443990234425 2.081844399023443 2.081844399023443 2.081844399023443 2.081844399023443 2.081844399023443 2.081844399023443 2.0818443990234434 2.0818443990234425 2.081844399023443 2.081844399023443 2.0818443990234425 2.0818443990234439


# name: spectrum
# type: scalar
6.7082039324993641


# name: x
# type: complex matrix
# rows: 1
# columns: 45
 (-2.0427804125273106,0.40140289976534699) (1.9658254342074284,0.68527838428514376) (1.7783069941846716,1.082451077961105) (-1.9907381577803176,0.60912863083482405) (0.80384334419730352,-1.9203937043572537) (-1.9959188331817697,0.59193252410692987) (0.79707227652994617,1.9232139474672734) (-0.92598752596169709,1.8645705144908349) (-0.90381126033180004,1.8754203015438242) (-1.7053368228351593,-1.1941115619688825) (-0.29670221458212104,-2.0605930936522494) (-1.7147863567248387,1.1805015258506175) (-0.40415080101247436,-2.0422385344974407) (-2.02988129424826,0.46223157941262299) (-1.7846721662957921,-1.0719241393841108) (1.9521446260711939,0.72333080996639398) (-1.5621470269808255,-1.3761441668082044) (1.8790302569318533,-0.89628198424374006) (2.0579135663092365,-0.31475046520327987) (-0.28894555906870684,2.0616950709646065) (0.94355785545221871,-1.8557410043321476) (-1.8188486809349416,-1.0128502246662647) (2.0717336218497748,0.20492901659475965) (0.30908369955867598,2.058772296397152) (1.8262863424491624,-0.99937695447160435) (-1.2188187262398933,-1.6877668720271306) (-1.8677593160549684,-0.91953860116645292) (-0.30737839011569124,-2.059027592587134) (2.0502465100624021,-0.36133827602708246) (1.23812690272903,-1.6736540486265075) (-0.98597638295234891,-1.833555746086134) (0.14052421614994032,-2.0770963016722952) (-2.0214321397434767,0.49788372754829846) (-1.8449771240841222,0.96443533393979375) (-2.0817037316312663,-0.024200732586888769) (-1.8111776926603385,-1.0265044896905484) (1.9467874882958236,0.73762766838027427) (0.56822775633190181,-2.0027963747418993) (0.58096204151813591,1.9991396169503421) (1.8715315178507022,0.91183654206043374) (0.87894518098815333,-1.887202021661428) (-1.6781378269763927,1.2320428301874218) (-1.8828236910636342,-0.88828545530971803) (1.9647569707439927,-0.68833578118398586) (-2.0533876925445065,-0.34303802391576171)


# name: x0
# type: complex matrix
# rows: 1
# columns: 45
 (-2.0427804125273106,0.40140289976534699) (1.9658254342074284,0.68527838428514376) (1.7783069941846716,1.082451077961105) (-1.9907381577803176,0.60912863083482405) (0.80384334419730352,-1.9203937043572537) (-1.9959188331817697,0.59193252410692987) (0.79707227652994617,1.9232139474672734) (-0.92598752596169709,1.8645705144908349) (-0.90381126033180004,1.8754203015438242) (-1.7053368228351593,-1.1941115619688825) (-0.29670221458212104,-2.0605930936522494) (-1.7147863567248387,1.1805015258506175) (-0.40415080101247436,-2.0422385344974407) (-2.02988129424826,0.46223157941262299) (-1.7846721662957921,-1.0719241393841108) (1.9521446260711939,0.72333080996639398) (-1.5621470269808255,-1.3761441668082044) (1.8790302569318533,-0.89628198424374006) (2.0579135663092365,-0.31475046520327987) (-0.28894555906870684,2.0616950709646065) (0.94355785545221871,-1.8557410043321476) (-1.8188486809349416,-1.0128502246662647) (2.0717336218497748,0.20492901659475965) (0.30908369955867598,2.058772296397152) (1.8262863424491624,-0.99937695447160435) (-1.2188187262398933,-1.6877668720271306) (-1.8677593160549684,-0.91953860116645292) (-0.30737839011569124,-2.059027592587134) (2.0502465100624021,-0.36133827602708246) (1.23812690272903,-1.6736540486265075) (-0.98597638295234891,-1.833555746086134) (0.14052421614994032,-2.0770963016722952) (-2.0214321397434767,0.49788372754829846) (-1.8449771240841222,0.96443533393979375) (-2.0817037316312663,-0.024200732586888769) (-1.8111776926603385,-1.0265044896905484) (1.9467874882958236,0.73762766838027427) (0.56822775633190181,-2.0027963747418993) (0.58096204151813591,1.9991396169503421) (1.8715315178507022,0.91183654206043374) (0.87894518098815333,-1.887202021661428) (-1.6781378269763927,1.2320428301874218) (-1.8828236910636342,-0.88828545530971803) (1.9647569707439927,-0.68833578118398586) (-2.0533876925445065,-0.34303802391576171)


