# Created by Octave 5.2.0, Fri Sep 17 23:39:08 2021 CEST <ania@ania-bania>
# name: F_norm
# type: scalar
7.3849851884717887e-13


# name: H
# type: complex matrix
# rows: 53
# columns: 53
 (1,0) (0.98638089733478251,-0.16447712720323648) (0.31726353690404996,0.94833741260752302) (-0.90137672052107864,0.43303580418097365) (0.84787323029559836,-0.53019900541976284) (-0.52416637961480728,-0.85161587965555408) (0.036552293627943044,-0.99933174163064353) (-0.91594281500161512,0.40130880833457289) (-0.58663654419130418,0.80985033495040615) (0.81758331209884894,0.57581032274306687) (0.99698091248179577,0.077647022782355468) (-0.97503323791591545,-0.22205896730194385) (-0.99817143022052357,-0.060446636726222469) (-0.8232293045051039,0.56770900310285899) (0.99742989819243832,-0.071649132526651838) (0.88927168343021212,0.45737935354495135) (0.48536734802011905,0.87431032103934192) (-0.29572819880438522,0.95527212480628532) (-0.98312313037493304,0.18294510248101414) (0.78375032879080764,-0.62107601959848746) (-0.5465047870246158,-0.8374559795948564) (-0.99585571324769839,0.090947228610438413) (-0.87104099014748226,-0.49121033527694918) (-0.15715235849124709,-0.98757436996949222) (0.99985429990495966,-0.017069826055431503) (-0.093761621318985355,-0.99559467574291127) (-0.34403643145965168,0.93895630027627297) (-0.92341984275875943,0.38379134174625362) (0.8361437875544212,-0.54851031579556142) (-0.81165612618917404,0.58413554319146122) (-0.48819226621077527,0.87273610628413034) (0.89469632457028414,0.44667492295899514) (0.33533291201868376,-0.94209969648496861) (0.95961126344266812,-0.28132938537231478) (0.90299967114551083,0.4296412386062321) (0.039918934489886759,-0.99920292166766256) (-0.24499667493720623,-0.96952391887447109) (0.72347171724501669,-0.69035402102583987) (0.79861924537458018,0.6018366064949312) (-0.74625345086003569,-0.66566191650077911) (0.94562742961427848,-0.32525184759058928) (-0.99980098145484353,-0.0199498742335108) (0.96116248841744822,-0.27598309886509259) (-0.70343495607184148,-0.71075963769491479) (-0.87544266009301186,0.48332199297080203) (0.93946198197961317,0.34265315468405688) (-0.30405419364578878,0.95265473668397338) (-0.99711276379885894,-0.075935079307278164) (0.24774512044815594,0.96882524497152223) (-0.35672820211241768,0.93420821545180299) (0.34798434806231171,-0.93750034320188158) (-0.34759054128400846,0.93764642355734851) (-0.28064064318834625,-0.95981291374456457)
 (1,-6.9388939039072284e-18) (-0.56940909200208678,-0.82205430839170102) (0.6880771905213402,-0.72563749895127372) (0.99552692509762675,0.09447825890469011) (0.63601348953887205,-0.77167793873129842) (0.85102646717284358,0.52512279723061561) (-0.5288152998241421,-0.84873693137031603) (-0.92863426051939157,0.37099650967307107) (-0.97012792629040445,-0.24259391301407002) (0.99001147642791953,0.14098679562643396) (0.96473231101601087,0.26323291603009169) (-0.39492510478384374,0.91871331851207438) (0.36233019471777106,0.93204980016938044) (0.58545032860512647,-0.81070827844308235) (0.86227010982732899,0.50644867232362978) (0.03676154329920249,0.99932406602376056) (-0.99996402219782554,0.0084825886346508693) (0.48536734802011922,0.87431032103934181) (0.99016832110551301,-0.13988100614125393) (0.623412193538603,0.78189336673704157) (-0.99186539188329148,0.12729117952240351) (-0.78383935780897485,-0.62096365525658193) (0.84869994700134488,-0.52887465429902702) (-0.99677882440926491,0.080199596066830511) (-0.12461825778607276,-0.9922047620458011) (0.38843377324089262,0.92147664311464805) (-0.53629083798988819,-0.84403325591359313) (-0.51401496503204835,0.85778121669986518) (0.21025706834962704,0.97764613496347452) (-0.84780471074379316,-0.53030856342381927) (0.56904256819239485,-0.82230806610722329) (-0.89693535827091175,0.44216169336955224) (0.0487510507332716,0.99881096061887553) (0.6672698171799768,0.7448160786936584) (0.46055127590017475,-0.88763310115538097) (-0.88339633592139843,-0.46862662502321523) (0.99931760195333885,0.036936843750207685) (-0.97945987090550224,-0.20163918588849528) (0.99999956411046054,-0.00093369100227458368) (-0.91105772328062462,0.41227881930888155) (-0.72145494801463506,0.69246137652955064) (-0.42517069761731652,-0.9051131851252664) (0.95963900383063583,-0.28123474594535064) (-0.3652815152917685,0.9308971020398279) (-0.98823607669030367,-0.15293611976166099) (-0.13528560819064558,-0.99080664320364953) (0.038268334767356381,0.99926749899820866) (0.39334708008244973,-0.9193900557383754) (0.66369797114742601,-0.74800067051760821) (-0.59806222646711127,-0.80144966983161314) (-0.99675400731334829,0.080507446269159927) (-0.92493151332063295,-0.38013378653626823) (0.69469097717759998,0.71930831096827208)
 (0.99999999999999989,0) (0.12195382860447518,0.99253577451329777) (0.69541030245674329,0.7186129077862593) (-0.088912618861264336,0.99603943004643836) (0.98957357276897895,0.14402827526996109) (-0.75591335742854437,-0.65467167042809005) (-0.51402998075856932,-0.85777221852968966) (0.88218327307346722,-0.47090622496351092) (0.72384951114603813,0.68995788655079759) (0.24073800857208849,-0.97059013555091522) (-0.96167106424926363,-0.27420569685126889) (0.88108979819834421,-0.4729490115338047) (-0.95685370279327808,-0.29057011451763853) (0.77900820279036442,0.62701373189534582) (0.78198683058577889,0.62329495168051086) (0.86718959249280969,-0.49797812268427982) (0.036761543299202504,0.99932406602376045) (0.88927168343021223,0.45737935354495124) (-0.89435296839480505,0.4473620099241809) (0.1454130354865345,0.9893710371294463) (-0.34562704779487546,0.93837196453890293) (0.99944722547153586,0.033245202620108438) (-0.77296234638590322,-0.6344518981527304) (-0.78536553958238187,0.61903228448642156) (0.90640327842918,0.42241341935695692) (-0.99972914881133845,0.023272924546733353) (-0.37791146000667325,-0.92584174046951706) (-0.10593966602267529,0.99437255953842829) (-0.35727440567821567,-0.93399946415791779) (-0.98729737141836216,0.15888329172822896) (-0.76429271280388367,-0.64486948226356833) (-0.9927070993735867,-0.12055129552718341) (0.46735315541253031,0.88407071443745522) (0.59537911936818577,0.80344489806106989) (-0.86941124448783746,-0.49408914980811897) (0.84458247893935656,-0.53542547218885195) (-0.82391210823174954,0.5667175997876861) (-0.82546267705206255,0.56445670232006551) (0.12288049716817573,0.9924214746848754) (0.83196420195166954,-0.554829313096312) (0.13567570928260247,-0.99075330022698593) (-0.37948436755320925,-0.92519814892959251) (-0.25771205459396274,-0.96622176383942071) (0.75259604856575724,-0.65848248851675006) (0.21864439367971211,-0.97580460601107588) (-0.84459647741234556,0.53540339029806072) (-0.99919247954570523,0.040179457678111874) (-0.51462897071235958,0.85741298246734177) (-0.033248646635106238,-0.99944711090529348) (0.73015687877334601,-0.68327954190065432) (-0.8236887914696488,0.56704212789463204) (0.42363526220328118,-0.90583285688804605) (0.96903087590723569,-0.24693959086881148)
 (1,0) (-0.80166102222979763,0.59777889343592105) (0.69388107779324648,-0.72008961239590452) (-0.3769206835509275,-0.92624553888885286) (-0.92883971994540715,0.3704818141984037) (0.93954011394582171,-0.34243886211508179) (-0.6235999136407544,0.78174365856541739) (0.83682588791746437,0.54746911630807771) (0.13233622498697695,-0.99120488475198532) (-0.97108812923974863,-0.23872127104563581) (-0.990349814410872,0.13859020562922042) (-0.84131553902540002,-0.54054432176686673) (-0.43363994629214858,0.90108623171134039) (-0.67867905915567672,-0.7344349764707323) (-0.9787015568627061,-0.20528824270892637) (0.781986830585779,0.62329495168051097) (0.8622701098273291,0.50644867232362978) (0.99742989819243844,-0.071649132526652046) (-0.99999989707286518,0.00045371164657937585) (0.55046752878496852,-0.834856574360754) (-0.93532978462362304,-0.35377703995020793) (0.99998907821079019,-0.0046736986568143152) (0.45100442450060713,0.89252171350666776) (-0.058560393341167249,0.99828386761067656) (0.62066239776641785,0.78407792214731054) (0.9998136657802279,0.019303722933711985) (0.50583753669254672,0.86262876515498665) (-0.97278525523595505,0.23170853932369023) (0.25056009514241967,-0.96810104778489958) (0.73896918181767834,0.67373922872556014) (-0.51082217999654433,-0.8596863965560817) (-0.95470998491420456,0.29753797187102576) (-0.91066257887258362,0.41315090153736428) (0.022932624792632056,0.99973701277892013) (0.090991115908565429,-0.99585170423397507) (0.50163362238349019,-0.8650801748360788) (0.82367399848179379,-0.56706361567730235) (0.98258316787934474,-0.18582335213904705) (-0.12599315712531167,0.99203111057950022) (-0.33528801976664763,0.94211567432081411) (-0.85482758387329572,0.51891213307201167) (0.0067176777157304177,0.99997743614849111) (0.74570006180475523,-0.66628178560154827) (0.35035799809486928,-0.93661586211795356) (-0.98384080740217195,-0.17904542912412524) (0.52628699382137423,-0.8503070034607858) (-0.55040816338273812,0.83489571425516529) (0.02019145570960984,-0.99979613177703819) (-0.91494743810334656,0.40357302376165638) (0.89652945100395143,-0.44298413457205876) (0.33183937957613435,-0.94333590314507165) (0.82345054542860829,-0.56738804995640246) (-0.75149151648167956,0.65974275339413013)
 (0.99999999999999989,-5.5511151231257827e-17) (0.9856233193277486,-0.16895760532555887) (-0.75223346923238765,-0.65889665939857567) (0.99877287972690676,0.049525091842614444) (-0.92714663788228868,0.37469869477163514) (0.92003972159078473,-0.39182510217589511) (-0.08094657659003146,0.99671844155626621) (-0.63862633118643464,0.76951699728813794) (-0.99474743308696212,-0.10235987674327218) (0.083202866329188996,-0.9965326301906039) (0.32389220554623827,-0.94609399067237998) (0.8108237189670997,0.58529043795397684) (-0.91615894034395895,-0.40081516441850457) (0.99265203197119556,-0.12100389838122805) (-0.67867905915567672,-0.7344349764707323) (0.77900820279036442,0.62701373189534559) (0.58545032860512647,-0.81070827844308246) (-0.82322930450510368,0.56770900310285932) (0.99709402230176081,-0.076180776381525539) (-0.99856618208573256,0.053531112399445357) (-0.0093797523236201497,-0.99995600915557714) (0.45732173809831544,-0.88930131443888993) (-0.034852750124287013,-0.99939245835095836) (-0.81058845012876868,0.58561622631023491) (-0.86408218190683739,-0.50335075534970652) (-0.57731211757528444,-0.81652355685597899) (0.016816227671729078,0.99985859724607506) (-0.99555621981757569,-0.094169067015331009) (-0.9270828763635206,-0.37485642632018124) (0.2551698661389038,-0.96689624025262022) (0.74037728890477694,-0.67219154269747383) (0.87631103898203411,0.48174574513764978) (0.92943645248576401,-0.36898222286538257) (0.87352247697364793,0.48678381466706455) (-0.92341133054125002,0.38381182189718155) (-0.84148409002684232,-0.54028189515446146) (-0.81833998671568797,0.57473443096978838) (0.9600470954039988,0.27983847949548157) (-0.84691146801333672,0.53173392344996506) (0.87352009142475673,-0.48678809545559409) (-0.75486384929189221,0.65588152057534399) (-0.97645391446480623,0.2157261062698646) (0.99228898393323028,0.12394584448361601) (-0.93577309881071968,-0.35260276167690918) (0.9877118415991899,0.15628601333687347) (0.55305085037147705,0.83314750008830007) (-0.56647794194807755,0.82407690253171761) (0.44090305289137838,0.89755473256568719) (-0.89389103010510196,0.44828431413293751) (0.36173919092467499,0.93227933461445001) (-0.89235153085170515,0.45134105218406434) (0.72345123321278959,-0.69037548708140895) (0.96091979690480722,0.27682692050525681)
 (0.99999999999999989,-5.5511151231257827e-17) (-0.38947135309789777,0.92103857960244617) (-0.98212868717377855,-0.18821063155493439) (0.84089521821243596,0.54119796007325693) (0.81284721219547218,0.58247696059676746) (-0.16195449221070246,0.98679822783220039) (-0.82659734910282889,-0.56279376547379778) (-0.78367426630167247,-0.6211719925564364) (0.70686220622941676,0.70735127157903643) (0.58342755942012148,-0.81216518203446542) (-0.67570484838906664,0.737172271496632) (0.093015084491002376,-0.99566469961384518) (-0.86057126522699967,0.50933004767596146) (-0.91615894034395895,-0.40081516441850445) (-0.43363994629214841,0.90108623171134017) (-0.95685370279327808,-0.29057011451763842) (0.36233019471777106,0.93204980016938022) (-0.99817143022052335,-0.060446636726222303) (-0.038425324497144975,-0.99926147450869285) (-0.42636634535756862,0.90455057323868227) (-0.075957986977297887,-0.99711101900157317) (-0.62397926065447307,0.78144090133105915) (0.8492824471132765,-0.52793875120631761) (-0.36833739444443853,0.92969218769110884) (0.9158936640876818,0.40142097115626713) (-0.91335773536835563,0.40715801262260232) (0.081634453274557373,0.99666233802555337) (0.92371744780210319,-0.38307450531974363) (0.95864826805033465,-0.28459356662456503) (0.81852346539849064,-0.5744730947503498) (0.79694888326076696,-0.604046751062708) (-0.64371657067617949,-0.76526399146758373) (0.83966948440636879,-0.54309774162368252) (0.90279780182806424,-0.43006526134345424) (-0.76015316390038534,-0.64974392449043328) (-0.792704416739058,-0.60960619065293997) (-0.99999597895102421,-0.0028358564456765767) (0.74738161008438364,-0.66439500969503984) (0.46152949656599485,-0.88712486370270183) (-0.81063827803877031,0.58554725016717268) (-0.5437979551951686,0.8392161723450946) (0.18160876080238464,-0.98337086493337877) (-0.88543030710991766,-0.46477217133907317) (0.9774304938560634,0.21125725947358787) (0.74573656644650188,0.66624092749138386) (0.9992286832315691,-0.039268799412528255) (0.99949424715451374,0.031800155739110381) (-0.99122181897223394,-0.13220932491082404) (0.36330506976953975,0.93167023472887078) (-0.98873063640115066,-0.14970547298536929) (0.98193737961076621,0.18920619049899479) (0.54139677740397951,-0.84076722665466996) (-0.63780302097753627,0.77019952378064205)
 (1,-5.5511151231257827e-17) (0.99993845726629038,-0.01109421831002988) (-0.94005068641368095,-0.34103475918616738) (-0.36096465778669912,-0.93257949571547394) (0.66905485876869897,-0.74321302192439642) (-0.72664991042077764,-0.68700793858984954) (-0.73039570379549623,-0.68302424252516913) (-0.7138527300633144,-0.70029585160927044) (0.93864452916102947,0.34488613755277003) (0.6255226303339555,0.78020602339387668) (0.64451168946558035,0.7645944559975697) (0.99557796649707164,0.093938877072022253) (0.093015084491002598,-0.99566469961384529) (0.8108237189670997,0.58529043795397695) (-0.84131553902540013,-0.54054432176686684) (0.88108979819834432,-0.47294901153380475) (-0.39492510478384379,0.91871331851207449) (-0.97503323791591567,-0.22205896730194374) (-0.97705804375062955,-0.21297318878720289) (0.06708931089845338,-0.997746974118775) (-0.006845311749183125,0.99997657057905898) (0.98084926534697081,0.1947683718376968) (0.69504340475477633,0.71896777779458909) (0.52715051285792736,0.84977193222277381) (-0.53627738332581543,-0.8440418047307936) (-0.81043646449891971,-0.58582654174293725) (-0.29244701861472094,-0.95628172695255464) (-0.76380172374020883,-0.64545094841628814) (0.92731182714962967,0.3742896942588877) (0.99218016686385158,-0.12481392743608355) (-0.35125252245892657,-0.9362807620934217) (-0.52174486494341799,0.85310157420155652) (0.57815725589713685,0.81592535654524911) (-0.86837958852787056,-0.4959000808914692) (0.61064406879452904,0.79190518450510294) (-0.9747458134343252,0.22331726129490259) (0.31791018733820398,0.94812083237664702) (-0.49923928289308206,-0.86646415876041782) (-0.58837925032061977,0.80858509619714336) (-0.99999330896122673,-0.0036581460847228131) (-0.99891170691287234,-0.046641202733325227) (-0.87322238814719466,0.48732192731141277) (-0.89053209924157128,-0.45492041086370272) (-0.16012861052874972,0.98709615949517904) (-0.16968953845187301,0.98549757003251259) (0.12149547602327182,-0.99259198531213055) (-0.98602193210884981,-0.16661557370285196) (0.66075320385546232,-0.75060322647504207) (0.19255266129158199,0.9812866414200947) (0.98594631946726385,-0.16706242883711159) (0.95545320447664461,0.29514263340850871) (0.68253787198171911,0.73085022631909091) (0.99904095266868687,0.043785555732949455)
 (1,0) (-0.59458419428652698,0.80403335497020278) (-0.83387314269615165,-0.55195614127396275) (0.90593300152652245,0.42342106318078226) (0.42559204690494384,-0.90491513945300817) (-0.054399508400989893,-0.99851925043322298) (-0.4110760509461685,0.91160105327851704) (0.99997555729332754,0.0069917677233480302) (-0.89370428320506357,0.44865649909582683) (-0.89534776932681837,0.44536768176584912) (0.21775228585538475,-0.97600406864149425) (0.64451168946558035,0.76459445599756981) (-0.67570484838906686,0.737172271496632) (0.32389220554623832,-0.94609399067237998) (-0.99034981441087189,0.13859020562922031) (-0.96167106424926363,-0.27420569685126894) (0.96473231101601087,0.26323291603009163) (0.99698091248179566,0.077647022782355357) (0.85518204271664566,-0.51832776677984715) (0.82377292843294059,-0.56691989062037262) (0.96067979461023834,0.2776586613589257) (0.7996671804571942,-0.60044350317048101) (0.56335488593884342,0.8262150279974525) (-0.11942385970084496,-0.99284336213430646) (0.65950109391196121,-0.75170360324327845) (-0.95690262613032906,-0.29040896009743755) (0.1736141187572785,0.9848137579096522) (-0.90627948499042177,0.4226789503695389) (0.84968266620582678,0.52729438338498835) (-0.93018469876734022,0.36709184978573178) (0.71389303523011183,0.70025476381809493) (-0.99644061767602909,0.084297659786091828) (0.28708457691423034,0.95790523837067265) (0.43174717259025819,0.9019946668136759) (0.57809412625793499,0.81597008596275955) (-0.58858032704431429,0.80843874141236538) (-0.84912928720024028,0.5281850562244349) (-0.19988261792554768,-0.97981985030475138) (-0.99595838590285635,0.089815886956450486) (-0.71793788094537014,0.69610717501234753) (0.96963016710479077,-0.24457583494763671) (0.92510839272978262,-0.37970312311188315) (-0.90959697981227317,-0.41549167779438151) (-0.69844829592365354,-0.71566051862691371) (0.69348670879722862,-0.72046941969911837) (-0.20943513192701213,0.97782254295690674) (-0.56007964803456745,-0.82843876530343186) (-0.065494041072256648,-0.99785296040249594) (0.86407220009433217,-0.50336789033880625) (-0.61157003424113343,0.79119030151936098) (0.58860146356868781,-0.80842335263449483) (-0.99998280415748764,-0.0058644172195414512) (-0.59050516704549094,-0.80703385783533066)
 (1,5.5511151231257827e-17) (-0.25569227630491531,-0.96675822201727857) (-0.33088288047650671,0.94367182823668561) (-0.97559031700624865,0.21959857322770887) (-0.93908974311223381,-0.34367201570887074) (0.94677306372214598,0.32190179528883867) (0.28339135268683269,-0.95900434890688735) (0.93791906992483876,0.34685417436052834) (0.52999722758409695,0.84799937426460992) (0.56751090277519034,0.82336588175080871) (-0.89534776932681837,0.44536768176584896) (0.62552263033395528,0.78020602339387657) (0.58342755942012181,-0.8121651820344653) (0.083202866329189273,-0.99653263019060379) (-0.97108812923974852,-0.2387212710456359) (0.24073800857208852,-0.97059013555091522) (0.99001147642791942,0.14098679562643412) (0.81758331209884894,0.57581032274306687) (-0.015609927535807866,-0.99987815765838373) (-0.63405752627658929,-0.77328588075304505) (-0.9591148110915434,-0.28301727711366165) (0.9535644597504811,0.30118901225106742) (-0.72274287763430856,0.69111701818785898) (0.74795927637614212,0.66374462022895275) (0.25744487151082024,-0.9662929877282449) (0.77409161508771818,0.63307359086514359) (-0.98562863573838799,-0.16892658882626974) (-0.35355731820845204,0.93541286218505992) (-0.092751036030103984,0.99568933172719087) (0.45412157899939515,-0.89093972382372555) (0.93221947476133593,-0.36189342474780456) (-0.15433356203489151,0.98801880125310459) (-0.24642572017650655,-0.96916168126659241) (-0.85024707749408235,-0.52638380219452796) (0.7871699733993931,0.61673611291896535) (-0.22362087894754901,-0.97467620392555365) (-0.5623754911589105,-0.82688197884811465) (-0.23897378321383483,0.97102601970104996) (0.78767719269591163,-0.61608817559395157) (0.68698338613113896,-0.726673122648549) (0.33840094948676031,0.9410020177377183) (-0.0077314245050940089,-0.99997011209091702) (-0.9403005691846662,0.34034517712315643) (0.98999959690494732,-0.1410701886581302) (-0.8738389303657077,-0.4862155116584741) (0.088396625577706112,0.99608535607470505) (-0.9855503796711913,-0.16938255261380811) (0.15135106793905456,0.98848007275498895) (0.59669047731489522,0.80247147879642511) (-0.84136206453952522,0.54047190153955893) (-0.84730365000278596,-0.53110876917252547) (-0.53095290289988828,-0.84740133048171418) (-0.71797833363462804,0.69606545125529717)
 (1,0) (0.99276720730241941,-0.12005528770094212) (0.91314806789958591,-0.4076280241730868) (-0.94583018215413617,0.32466177250528461) (0.16876723292552798,0.98565593443689159) (0.92971286061319014,0.36828521122961116) (-0.72270676161432801,0.691154784919362) (0.34864739823485374,-0.93725396329066812) (-0.9973252922031246,0.073090775970385949) (0.52999722758409695,0.84799937426460981) (-0.89370428320506357,0.44865649909582678) (0.93864452916102936,0.34488613755276992) (0.70686220622941676,0.70735127157903632) (-0.9947474330869619,-0.10235987674327238) (0.132336224986977,-0.9912048847519852) (0.72384951114603802,0.68995788655079759) (-0.97012792629040423,-0.24259391301406988) (-0.58663654419130418,0.80985033495040615) (0.79092494198828434,0.61191317696289949) (-0.019285964932994761,-0.99981400848187951) (-0.94237736612709677,-0.33455178943081226) (0.43473134840007782,-0.900560189392275) (0.3194790060645406,-0.94759335407336798) (-0.76520307651583452,-0.64378898071549973) (-0.94711376981435402,0.32089796980978813) (-0.3559754250519242,0.93449531660629659) (-0.64331612793222093,0.76560065278335254) (0.74719291248332409,-0.66460721598150452) (-0.856718389136639,0.51578445276599894) (-0.14654589487278652,0.98920387215979688) (-0.81666575248554218,-0.57711095009298119) (-0.6578156346280214,0.75317898990806498) (0.12822436340031237,-0.99174518533269707) (-0.67040269093799021,0.74199746090070906) (0.23068548406747813,-0.97302836928866077) (0.92972703736633511,-0.36824942089570029) (-0.25411169188230148,0.96717487976514172) (0.33229226924227984,-0.94317646694657142) (-0.082906312012327954,-0.99655734578021815) (-0.94869356007354511,-0.31619697828249893) (0.96878742143621943,-0.24789298511043015) (-0.032346145189283165,0.99947672653813946) (-0.98512815596326819,-0.17182117543659198) (0.7026332173855373,0.71155222002777097) (0.28895959955915623,0.95734129223731379) (0.20734258510798126,0.97826839486959682) (0.0089117621107576428,-0.99996028945957771) (-0.68234691538723857,0.73102851316588335) (0.83230324266415767,-0.55432058616898772) (0.85530440016487386,-0.51812583708844817) (0.8623443506187819,-0.506322250109426) (-0.4714424669430281,-0.88189681956715971) (0.36489735448848559,-0.93104775424642139)
 (1,-1.3877787807814457e-17) (-0.9532367811835657,-0.30222448444623645) (0.14521883638040239,-0.98939956011730834) (-0.61341471633262157,-0.78976096750002089) (0.14799538014111474,-0.98898805223161712) (-0.28032413586076887,0.95990540099215671) (0.95929863651926284,-0.28239356574165064) (0.96458897661467669,-0.26375766565817438) (0.34864739823485391,-0.93725396329066823) (0.93791906992483887,0.34685417436052846) (0.99997555729332765,0.0069917677233480025) (-0.71385273006331429,-0.70029585160927055) (-0.78367426630167236,-0.62117199255643651) (-0.63862633118643464,0.76951699728813783) (0.83682588791746415,0.54746911630807771) (0.88218327307346744,-0.47090622496351098) (-0.92863426051939169,0.37099650967307113) (-0.91594281500161512,0.40130880833457294) (0.89082269973864125,-0.45435109511297367) (-0.46941197385854072,-0.88297927427444733) (0.13438600143104654,0.99092906033649808) (-0.8023976033103577,0.59678981744144743) (0.62446400877244224,0.78105358442801542) (-0.79956405329035418,-0.6005808227756706) (-0.9972396149139694,-0.074250592228198187) (-0.97920847965904434,-0.20285648464819034) (0.69337566461053213,0.72057628862314316) (-0.22747536355905124,0.97378383585561712) (-0.93308291180995806,-0.35966134027477387) (0.99817882499647792,-0.060324400773248278) (-0.7529603735446162,-0.6580658598282938) (-0.8472687338597843,-0.5311644685251824) (-0.89962558792311609,0.43666211371492591) (0.99951627466129767,-0.031100107511066136) (0.66704376209200666,0.74501853631580151) (0.37237050901527635,0.92808415783036868) (0.86143769458797392,0.50786326736923582) (0.99877549478093453,0.0494723258509287) (0.42756138709996433,-0.90398631641256322) (0.9711136019870571,-0.23861762725273347) (0.25586778712464647,0.96671178513139822) (-0.85019798104394417,-0.52646309749953124) (-0.80201673684821728,-0.59730156019831238) (0.16744898660879295,-0.98588074171457918) (0.87598698822484633,-0.48233473486859846) (-0.83515583131488347,0.55001339749204636) (-0.31070750237776246,0.95050557492640353) (0.5258790933168952,0.8505593331521335) (-0.73662652024953823,-0.67629976317093099) (0.065416392170248111,0.99785805385106197) (0.9970212510586377,-0.077127329381149981) (-0.91454352062620159,-0.40448751387481946) (-0.76413061373839997,0.64506155144123756)
 (1,0) (0.98216543759634156,-0.18801875755143588) (0.076859311359765869,-0.99704194809310853) (0.83040734652593806,-0.55715674530220882) (-0.77923508892978133,0.62673174180074609) (-0.10588282644507047,0.99437861353913004) (-0.76785776010191742,-0.64062037139890149) (0.95929863651926262,-0.28239356574165081) (-0.72270676161432812,0.691154784919362) (0.28339135268683241,-0.95900434890688735) (-0.4110760509461685,0.91160105327851682) (-0.73039570379549601,-0.68302424252516891) (-0.82659734910282878,-0.56279376547379778) (-0.080946576590031571,0.9967184415562661) (-0.62359991364075429,0.78174365856541728) (-0.51402998075856932,-0.85777221852968955) (-0.5288152998241421,-0.84873693137031592) (0.036552293627942989,-0.99933174163064331) (-0.9060838214358079,0.42309822563121147) (0.85558357714426847,-0.51766470086439065) (-0.89134398889501809,-0.45332757853534439) (-0.99916814637902029,0.040780084128322291) (0.6358065636968252,0.7718484395009404) (-0.65880482472411472,0.7523138991938324) (0.88834723278865035,-0.45917229227899747) (0.99405442255300724,0.10888436528172885) (0.14823139918819456,-0.98895270478153208) (-0.98708759987014461,0.16018136652744119) (-0.73670680147564993,0.67621231034307361) (-0.93823708335859879,-0.34599302797997022) (0.014640081869234434,-0.99989282825853931) (0.98611032090034967,0.16609164642994723) (0.8939108529351909,0.44824478469323048) (0.8946907637526984,0.44668606118347787) (0.40909659730675596,0.91249108163972315) (0.96378387596266013,-0.26668453354927052) (0.032090601818159259,-0.99948496400643627) (0.17007325201057139,0.98543142275378393) (-0.94154231430340829,0.33689474673283726) (-0.97754527993247953,0.21072547468621944) (0.96811053170139783,0.25052344882033561) (-0.050003768034017737,0.99874902912713714) (-0.61788164776443599,0.78627111695388185) (-0.13907361326424045,0.99028204572920964) (0.99864023716291772,-0.052131341045370094) (-0.96048188594421946,-0.27834249904215747) (0.85055571530061613,-0.52588494480205195) (0.67642137885339781,0.73651484589929939) (0.49047744247443625,-0.87145388772082311) (-0.6951590380296585,0.71885597434095172) (-0.094039652214846059,-0.99556845259947413) (0.93088839260959433,0.3653037099520407) (-0.28588484097026351,-0.9582639812198972)
 (1,0) (-0.56490546927527741,-0.82515562821983901) (0.6745739580860679,-0.73820727107777429) (-0.8776471383993717,-0.47930731317119624) (-0.52412677222187232,0.85164025658741749) (-0.90483218569161239,-0.42576838273471973) (-0.10588282644507049,0.99437861353913015) (-0.28032413586076871,0.95990540099215671) (0.92971286061319014,0.36828521122961122) (0.94677306372214598,0.32190179528883855) (-0.0543995084009899,-0.99851925043322309) (-0.72664991042077753,-0.68700793858984932) (-0.16195449221070257,0.9867982278322005) (0.92003972159078473,-0.391825102175895) (0.93954011394582182,-0.34243886211508168) (-0.7559133574285446,-0.65467167042809005) (0.85102646717284358,0.52512279723061572) (-0.52416637961480728,-0.85161587965555396) (-0.92163230607247615,0.38806428900831164) (0.7959114985579594,0.60541298835028423) (-0.99999267946159776,-0.0038263590023923308) (-0.98826899161896475,-0.15272327983786707) (0.8768508003003338,-0.48076259631200913) (0.95725253845426106,0.2892534833374959) (-0.68715122739950152,0.72651441188964561) (0.75355661894697012,0.65738301015557887) (0.93675079181784648,-0.34999707717155998) (0.33621436850066982,-0.94178548428699738) (-0.026651298028411735,0.99964479107000792) (0.92012170616551059,0.3916325393057522) (0.99985337970637977,0.017123641251976594) (0.5833771705995654,-0.81220137701388162) (0.33299938624658082,0.94292704317958809) (-0.82407626616850072,0.56647886768861955) (0.94326215828773941,-0.33204894329353207) (-0.36381060763785916,-0.93147294204940412) (0.26428979630331795,0.96444331278201556) (-0.88321994959186001,-0.46895897543703036) (-0.56101278569339297,0.8278071359251119) (0.1611885308861592,-0.98692363306932929) (0.12896795545589354,0.9916487616417049) (0.15024556500065867,-0.98864870919737324) (-0.24695720952635142,-0.96902638594774926) (-0.2432692302508829,-0.96995880408043189) (0.47242910438341756,0.88136867503416449) (-0.31651834799074896,0.9485863879400781) (-0.10031210381660396,-0.99495602004706052) (-0.8991542667814113,0.43763181389014971) (-0.9961584699968562,0.087568845222043112) (-0.12703257919937172,0.99189854512543496) (-0.94644624181962167,-0.32286144295272096) (-0.9985320854635038,0.054163403695715512) (0.73606126774359226,-0.67691492089308725)
