# Created by Octave 5.2.0, Sat Sep 18 09:36:49 2021 CEST <ania@ania-bania>
# name: F_norm
# type: scalar
7.7138422585977186e-13


# name: H
# type: complex matrix
# rows: 57
# columns: 57
 (1.0000000000000002,2.7755575615628914e-17) (0.69551179848673172,-0.71851467498287946) (-0.71680677172656837,0.69727186377118056) (-0.7052627790569721,0.70894598699536882) (0.96646115901874974,-0.25681282699300201) (0.96644696193992008,0.25686624876986103) (-0.94747923036154824,-0.31981730414955367) (-0.97087707636370812,-0.23957817636725967) (0.72526748193892354,-0.68846719576314952) (-0.98410869897079878,-0.17756708200002122) (-0.490482718482109,-0.87145091822225018) (-0.99089662696335945,0.13462494075259479) (0.62398571458617669,-0.7814357478336772) (-0.60603915814673581,0.79543481115223857) (0.99413137823938902,0.10817949343498875) (-0.74647086028313925,-0.66541810521517308) (0.35582514100175189,-0.93455255017098171) (0.54783202801280617,0.83658835103256035) (0.99339335058400136,0.11475909992455163) (-0.89842447313947593,0.43912807478463134) (-0.90937339023258446,-0.41598081342400262) (0.51213773808261254,0.858903334043843) (-0.49596394732594695,0.8683431136093992) (0.073647679409941935,-0.99728432220582597) (0.99899847316217127,-0.044744280300967665) (0.47922028113656134,0.87769466339234237) (0.7241238389480773,0.68966996880181786) (-0.8693265097095374,0.49423822142387486) (0.99030561295149,-0.1389056980716703) (-0.46307014191330814,0.88632163669200292) (-0.96000107381232469,-0.2799963183314827) (0.31258030383664226,0.94989133781364266) (0.74430320940751282,0.66784184689616355) (0.533701189777947,0.84567312835965525) (0.87139245442026791,0.49058657786309534) (-0.99305712907848953,0.11763306672186638) (-0.4502472125193992,-0.89290394086850799) (0.88227275115743242,0.47073856073737791) (-0.90628913316615545,-0.42265826279033003) (-0.3586736120550626,-0.9334630362340941) (-0.988975114363005,-0.14808181242368124) (0.64795836641622795,-0.76167575476131044) (-0.96729806898191772,-0.25364235794491108) (-0.8814010665809463,-0.47236866939920136) (0.28310513612563853,-0.95908888112587554) (-0.82274151627361181,0.56841569066995212) (0.70821478448638475,0.70599703897035171) (-0.6307808605908124,0.77596102087174279) (-0.56961722058281228,-0.82191010579960322) (0.23238129569940258,-0.97262476495772487) (0.65225209201287637,-0.75800211639864645) (-0.9798923540866683,0.19952687639134326) (0.81553125548385452,0.5787130302048934) (0.99850776975746613,0.054609831843460882) (-0.19618269751420828,-0.98056736086617435) (0.96461216212984424,-0.26367285918574801) (0.20563803407040346,0.97862812086290452)
 (0.99999999999999989,5.5511151231257827e-17) (0.90069984372202505,0.43444193112442214) (0.86294057908312805,-0.50530540960064341) (-0.71692424082475803,0.69715108327954511) (0.29274744411491338,0.95618980017786437) (-0.99484824910959269,-0.10137534830312062) (0.48584466588279951,0.87404517081969457) (0.99845308802713528,-0.055600638567166627) (0.15126733079409821,-0.98849289053307254) (0.11328843115637754,0.99356214267962417) (-0.078177729343075431,0.99693943779688021) (0.41048119112102516,0.91186906501748699) (-0.47290305919774606,0.88111446282614825) (-0.83980954383582596,-0.54288113807928429) (-0.87514237497964131,0.48386550147224877) (0.91886972321819405,-0.39456106213476794) (-0.99694757655638666,0.078073872699808922) (0.73887759140890563,0.67383967300373127) (0.28606626562092818,-0.9582098369739771) (-0.54604019428591855,0.83775897859957149) (0.96628666425621479,-0.25746860484454054) (0.74655836680905563,0.6653199267626031) (-0.96022131920768561,0.27924007258817868) (-0.49596394732594673,0.86834311360939886) (0.96989454004130493,-0.24352531941887562) (-0.98064067488850282,-0.19581590015680533) (0.46459704737369889,0.88552220953042204) (-0.66212980326109772,0.74938916701098446) (0.78059021749954527,-0.62504312838716458) (-0.82613992242542156,-0.56346501983257224) (0.18286058528175236,-0.98313885405389878) (-0.93022079212241937,0.36700037861443452) (0.8196743082524911,-0.57282984244084056) (-0.24603726827730976,-0.96926036884762656) (0.65929325204549116,-0.75188590079032691) (-0.94555113763877419,-0.32547357206080596) (-0.19387803816197052,-0.98102563999034387) (0.88219342663861289,0.47088720304933274) (-0.79999094911407964,0.60001206765826964) (0.0055737747075237376,0.99998446639710736) (-0.57979668315731758,-0.81476119581124551) (-0.31810969248084175,0.94805391384126603) (0.16559645342975332,-0.98619359895077685) (0.90771995933323568,-0.41957654299074942) (-0.98260837380501842,-0.18569002054029637) (0.87033358474812372,-0.492462639455502) (0.98733082764141322,-0.15867525575501418) (0.83504032277147844,0.55018874883598379) (-0.19021554796689955,-0.9817423517968713) (-0.27583320984045245,-0.96120551410669441) (-0.095509646019332373,-0.99542850447295328) (0.17383366187615401,-0.98477502913037185) (-0.08365910164340784,-0.99649443285560646) (-0.49449590492911882,0.8691799583563411) (0.0032370675081695444,0.99999476068324888) (-0.99948569451626001,-0.03206784148255265) (-0.99886953944874757,-0.04753570407012786)
 (0.99999999999999989,0) (0.1935206138776,-0.98109620935178343) (0.44992187609157858,-0.89306791758199089) (-0.70628496694260501,-0.70792764140898223) (0.86017605575230238,-0.5099972089241398) (-0.98191055575426756,0.1893453471790279) (-0.60563953470516507,0.79573912433794103) (-0.41471701573588576,0.90995043648493457) (0.92091306516285809,-0.38976804180480218) (0.51672589214339515,-0.8561508934694948) (-0.4515105343891449,-0.89226578850454097) (-0.99623959718779587,0.086641012200343315) (-0.05001249768622959,-0.99874859202663557) (0.13750745327860617,-0.99050073210110856) (-0.66973593260658149,0.74259934054346577) (0.95619562498069288,0.29272841810760886) (-0.99456258455236757,-0.10414060403374403) (-0.99908534580152097,-0.042760633819643373) (-0.976723364046027,0.21450284409912718) (0.47772872930445426,-0.87850740531719718) (-0.86921328780500018,-0.4944373168595011) (0.21449000325587997,0.97672618399595246) (0.74655836680905563,0.6653199267626031) (0.51213773808261231,0.85890333404384256) (0.055409649468590838,0.99846370527213901) (0.25593963656346858,0.96669276527538028) (0.040981772851652831,0.99915989425813934) (0.69987658571894418,0.71426379214012625) (-0.9521015888217137,-0.3057818905088559) (0.19074955420168804,0.98163873577394078) (0.046327539234571696,-0.99892630314176434) (-0.74494325857792565,0.66712782995412767) (0.60383129759128595,-0.79711214019686516) (0.27031691540671365,0.96277139822753233) (0.71120139385865222,0.70298831951428009) (0.95995384478261525,0.28015819796514763) (-0.99999993363392325,0.00036432423667279168) (0.48604232856450935,-0.87393526925258724) (0.78209269553077654,0.62316211020681034) (0.22862070206255544,-0.97351557490798446) (0.87182734138934981,-0.48981331832237762) (0.64271878811690175,0.76610218600493529) (0.89180708206395465,-0.45241587989434784) (0.71250875397177871,-0.70166322086424326) (-0.83758646154834715,-0.54630478620539225) (-0.64494700134280569,0.76422729960328184) (0.31869855148062759,0.94785612478062808) (-0.57716902088132449,-0.81662471266481651) (0.51928988944609089,0.85459815745124756) (-0.99287226259053263,0.11918334690030752) (-0.64916783235358522,0.76064520338811681) (-0.63239507062598133,0.77464603184161485) (0.037161528650547143,-0.99930927184148399) (-0.42441997933353492,-0.90546544999934819) (-0.20328462361177299,0.97911968716956344) (-0.028365741903600472,-0.99959761138483061) (0.09165672274332845,-0.9957906633303778)
 (1,-1.3877787807814457e-17) (-0.98869362411982109,-0.14994971698809828) (-0.16699066649431349,0.98595847646023271) (-0.16715678252100757,0.98593032718200846) (0.82969563575112626,-0.55821604421185578) (0.89029218152225376,-0.45538975781229984) (0.95101542386779592,0.30914343526194088) (0.029493560465479587,0.99956497032012392) (0.99925320112899441,0.038639876209119683) (-0.053414120541196208,-0.99857244690949087) (0.98966926520994625,0.14336926274067568) (-0.62700046434604728,-0.77901888148480769) (0.23961242766604118,-0.97086862371176863) (0.90092354274432274,-0.43397784520527927) (-0.25098888747121201,0.96798996811225235) (-0.078947524538078559,-0.99687877315614737) (-0.6909243996330211,0.72292701844082941) (-0.18003785143639189,0.98365968304600404) (-0.81748703723671845,-0.57594699751794065) (0.052442147014266721,0.99862396387055263) (0.38332416727432578,-0.92361387104322046) (-0.8692132878050004,-0.49443731685950132) (0.96628666425621512,-0.25746860484454059) (-0.90937339023258446,-0.41598081342400262) (0.40274140240410677,-0.91531380563693709) (0.11225350953286584,0.99367960107750675) (-0.51510843203766199,-0.85712502194469886) (0.92967365476782371,-0.36838416853962863) (0.94327309407881932,0.33201787600514904) (-0.73183285171493206,-0.68148417234062708) (0.70921741020612827,0.70498983330294329) (0.79080901168929074,0.61206299269847064) (-0.96903532456259278,-0.24692213296881721) (0.8077343407889751,-0.58954663489006354) (-0.65200530823327507,0.75821440110012994) (0.95550207041913526,0.29498439522243491) (-0.092019507333735054,-0.99575720447810767) (-0.61159329759442471,0.79117231899098794) (-0.79861451281371099,-0.60184288641082784) (0.068019505764331273,0.99768399147003139) (0.31444610427309189,0.94927532755648569) (0.59371699651229337,0.80467392653945169) (-0.99937648484404662,-0.035307811327737929) (0.11275970016765809,-0.99362228740004588) (-0.18784126374570986,0.98219939912138576) (0.49939666676712369,0.86637345828567769) (-0.74948440521785453,0.66202199837712061) (-0.73420639111772545,-0.67892634007076536) (-0.97648237750545019,0.21559723194257382) (-0.4954365797931905,-0.86864411320334434) (0.7326769909243861,-0.68057654012607938) (-0.12789052591730013,-0.99178829060470119) (0.8762087604125427,0.48193174638771707) (-0.93532277180725842,0.35379558015722273) (-0.70021589524660799,0.71393115917712402) (-0.99085456385156079,-0.13493418134235782) (-0.012888905896909275,-0.99991693460245812)
 (1,5.5511151231257827e-17) (-0.96761479077793899,-0.25243140982803164) (0.97407074924194104,0.226243619735988) (-0.026278174090888118,-0.99965466915652945) (-0.89399078859391856,-0.44808533775300308) (0.91096132139665498,-0.4124917828505934) (-0.99067757304523762,-0.13622755325262897) (0.96610656988652754,-0.25814355622809887) (0.95116583018606393,-0.30868035811573552) (0.47085920771886708,-0.88220836909789135) (0.94008321579424936,-0.34094507971511018) (0.99922783309245744,0.039290425975739618) (0.97030552192097563,-0.24188260402447981) (0.99863639689417161,-0.052204854163436454) (-0.97401374185259659,0.22648891955745382) (-0.43901886145480529,-0.89847784574074274) (0.88170473121925763,0.47180161821000016) (0.58644217324698589,0.80999109713462536) (-0.75567764476904975,0.65494373590126087) (-0.77210919020156421,0.63548988851616417) (0.052442147014266693,0.99862396387055252) (0.47772872930445454,-0.8785074053171974) (-0.54604019428591877,0.83775897859957171) (-0.89842447313947593,0.43912807478463139) (0.084816613860523971,0.99639657868402731) (0.44585762834577913,-0.89510389075563668) (-0.28607713820029967,-0.95820659098084238) (-0.71600304566947326,0.69809715555360785) (0.745357642630604,-0.6666648217598925) (0.63549566845044048,0.77210443294979869) (-0.96690177211935868,-0.25514890372573346) (-0.99745280472307862,0.071329533505179565) (-0.17154179179487744,0.98517684385485182) (-0.79839127013942468,-0.60213900369030715) (0.89688298676842859,0.44226791432947543) (-0.32853267966663091,0.94449260367197319) (0.028001562384329604,-0.99960787937272477) (-0.78322383148791497,-0.62173984092174284) (0.62082716641680724,0.78394746599429577) (0.009629942414446313,-0.99995363102950607) (-0.49160421436148,-0.87081875061463432) (-0.94309002422049981,0.33253752602642656) (-0.97959467733073435,-0.20098325339514178) (-0.66123394987135653,0.75017975415064697) (0.37688271114279664,0.92626099024068598) (0.69151670034302304,-0.72236047313422236) (0.26856062970485256,0.96326278251188169) (0.43660077113496504,-0.89965535992643053) (-0.94864619070630307,0.3163390662855603) (0.99639424527207332,-0.084844021525946167) (0.86379028317817386,0.50385151253813809) (-0.092059715460358016,0.99575348796243612) (-0.97898966670388154,0.20390986363348451) (0.20722420251375728,-0.978293478406423) (0.57591789417022854,0.81750754074475263) (-0.68876635664592312,-0.72498338322523059) (-0.96753651433511279,-0.25273126721531591)
 (1,0) (-0.01319878541139774,-0.99991289223795021) (-0.064458268708464217,0.99792040343662092) (-0.23209379100616095,-0.97269341119202979) (-0.0020047248222375691,0.99999799053717453) (0.35533973285309967,-0.93473722203402532) (-0.08401752272265306,-0.99646427727016251) (-0.64965556407920044,-0.76022868142483058) (0.68674188732526831,-0.72690135520091592) (0.99148630995855735,-0.13021097175263169) (0.072545629866326733,0.99736509442996724) (0.66004442276387132,0.75122657033567997) (-0.97920316738188262,-0.2028821258496889) (-0.69174602690608378,0.72214086870890093) (-0.10002046749841187,-0.99498537983298807) (0.93386457062126826,0.35762684985659804) (0.15194419183670438,0.98838907448792068) (0.91937343000959215,0.39338593796982113) (-0.97603092086922594,0.21763189450806719) (-0.75567764476904975,0.65494373590126098) (-0.81748703723671845,-0.57594699751794076) (-0.97672336404602733,0.21450284409912729) (0.28606626562092835,-0.95820983697397755) (0.99339335058400158,0.11475909992455163) (-0.32767084781562777,0.94479194296510971) (-0.9536401903118592,0.3009491442452692) (-0.99987038136536632,-0.016100325098505175) (-0.71044057669538974,-0.70375719320282581) (-0.98433870948650037,-0.17628756339132901) (0.43893456861888003,0.8985190284414446) (-0.12166539528538367,0.99257117205269008) (0.76056874468153957,0.64925741013372074) (0.67778253738852345,-0.73526242390807439) (-0.9551359473952441,-0.29616772611712849) (0.99455662742551754,-0.10419748002701468) (0.18467605965354261,0.98279944698338262) (0.2036413271532086,0.97904556067390247) (0.49924382097867814,-0.8664615439906207) (-0.7988009891104374,-0.60159536217975207) (-0.99999363085000592,0.0035690698255926856) (-0.76185760627942456,0.64774453896129747) (0.718360154439459,0.69567139406023848) (0.97351858046339146,0.22860790339037501) (-0.81322866862139231,-0.58194426926663523) (0.99897152469308725,-0.045341954659749828) (0.99678593182865827,-0.080111210878840544) (0.73427448934473638,0.6788526896886572) (0.5932100318806619,-0.80504773652010475) (0.63348934776051069,-0.77375141116120827) (0.44206722028578926,0.89698192442701707) (-0.76929991750642923,-0.63888781247148374) (-0.45323963891081098,-0.89138870854414287) (0.25060915764453878,0.96808834829507961) (-0.7193968339108302,0.69459930561372896) (-0.30672963236179823,-0.95179668660444428) (-0.749169569110825,-0.66237825803561923) (0.61530590479449776,-0.78828842660857446)
 (1,5.5511151231257827e-17) (-0.91289677942344261,0.40819048264052804) (0.57381806619519327,0.8189828001295314) (-0.72098181267333628,-0.69295398533688546) (0.8178016598592972,-0.57550016953201433) (0.48521768444845009,0.87439338898374896) (-0.29272618973156456,0.95619630716983983) (-0.97236884429761072,-0.23344984608975505) (0.0961568732094224,0.9953661917779747) (-0.86131248454240328,-0.50807558883633896) (0.89153710170566436,0.45294767499377497) (0.75314983026522109,0.65784902004295054) (-0.57093676446819352,0.82099403833315987) (-0.69293948858453314,-0.72099574559091961) (0.30379449930341307,-0.95273758306943401) (0.9962407030397733,0.086628295647652342) (-0.25749121498780675,0.96628063946459319) (0.79799927947395977,-0.60265840237985679) (0.91937343000959215,0.39338593796982113) (0.58644217324698578,0.80999109713462536) (-0.18003785143639206,0.98365968304600404) (-0.99908534580152131,-0.042760633819643457) (0.73887759140890585,0.67383967300373138) (0.54783202801280617,0.83658835103256068) (-0.87939525146060105,-0.47609241929330082) (0.28997787968869188,0.9570333480559865) (0.40026459102092726,-0.916399616529192) (0.77780417671135837,0.62850669263768855) (-0.96954118559504021,0.24492833530435865) (-0.99897619268078608,-0.045238992661234323) (0.99869638880076383,-0.051044323840292782) (-0.98669588317025236,-0.16257685608621258) (0.43975673589929248,0.8981169262580464) (0.44909672387004324,-0.89348314623679104) (-0.75598559601469528,-0.65458825120705399) (0.40343656133298389,-0.91500761799004682) (0.4240900681575413,-0.90562001639215772) (0.99308991920799405,-0.11735592174006187) (-0.99595375168710709,-0.089867260447704655) (-0.61811544225617199,-0.78608733614303783) (0.43109419916536157,-0.9023069275174469) (-0.98534813578144609,-0.17055512690044855) (-0.80264863282182031,0.59645215418276787) (0.23977252797265214,-0.97082909661258343) (0.85044045943801971,-0.52607131165921861) (-0.9893029432331002,0.14587558572401971) (0.87524384861696647,-0.483681925916362) (-0.94767297085781266,0.31924276077231206) (-0.89515999944600255,-0.44574496675995334) (-0.14226430078444513,0.9898287067580499) (-0.99620257631442488,0.087065647327179418) (0.75661983397216637,-0.65385505032837976) (-0.34066905419029236,0.94018327762042886) (0.34073853051916658,-0.94015810043824) (0.99221883234175079,-0.12450617955096693) (0.57996716202048937,-0.8146398535413677) (-0.98584066667405268,-0.16768476356443179)
 (1,-5.5511151231257827e-17) (0.073755217098313508,-0.99727637490857024) (0.50046762350244234,0.86575525284332899) (0.55153909941372925,-0.83414904053046235) (0.63646837136646361,0.77130280192031042) (0.58715457312269304,0.80947483423581879) (0.99691891475676919,-0.078439004329380224) (-0.89619200972915847,0.44366640812395408) (-0.97365421968052712,0.22802951672602217) (-0.17306355166904941,0.98491065944261824) (0.99837043257571989,0.057065570693448586) (-0.18309564764237368,0.98309510415545331) (-0.5653156572822734,-0.82487466177081104) (0.13169751770669141,-0.99128994942443183) (-0.74750648850452106,0.66425450667920793) (-0.83596624215385773,0.54878086881664834) (-0.88895871669223259,-0.45798733608790482) (-0.25749121498780669,0.96628063946459331) (0.15194419183670443,0.9883890744879209) (0.88170473121925763,0.47180161821000011) (-0.69092439963302132,0.72292701844082941) (-0.99456258455236801,-0.10414060403374409) (-0.99694757655638711,0.078073872699808922) (0.35582514100175183,-0.93455255017098182) (0.95659371771666191,0.29142487749849927) (0.35457372023603873,-0.93502806210186851) (0.79413495574744253,-0.60774145165523008) (-0.0011667116590479698,-0.99999931939171915) (-0.14529093673250937,0.98938897492512523) (0.11463568470518115,-0.99340760002738748) (-0.5874486886565905,-0.80926141523963147) (-0.88487958970845504,-0.46581982752711854) (0.87549335198847178,-0.48323016319761181) (-0.97133251711606006,0.23772492758012681) (0.19650188706285904,0.9805034463890151) (0.15614962966043533,-0.98773341198772435) (-0.037525598771946,-0.9992956666756867) (0.85195040792651155,-0.52362248083313934) (0.99842843932451131,-0.056041516289415505) (0.74680072328358438,-0.66504787775250607) (-0.27368706890118494,0.96181879182945784) (-0.24276516434932943,0.9700850864632653) (0.67630985139516342,0.73661725808309109) (-0.99112919221818108,0.13290193502329539) (-0.90531863993049444,0.42473304579982729) (-0.16003048708026596,-0.98711207226173303) (-0.076688777191690594,-0.99705507944789129) (-0.88275433759369848,-0.46983484274743981) (-0.99999326132371458,0.0036711452106893971) (-0.40135302494758368,0.91592344077735199) (0.84564254578917397,-0.53374964613683984) (0.84071526976729216,0.54147745583736451) (0.56435329913362919,-0.82553337531379434) (0.12751475380654986,0.99183667383377849) (-0.0856629835805372,-0.99632417076174695) (-0.96353320928967989,0.26758877890511668) (0.84859444699050135,0.52904391550880081)
 (1,0) (0.30997861735796906,0.95074352839282683) (0.91356199663661064,-0.40669949385427984) (-0.27850469680187384,0.96043486705725956) (0.30555645595877684,-0.95217396111315189) (0.45962168958854499,-0.88811480252260888) (-0.83180784671325647,0.55506369557578961) (-0.94055978077014402,-0.33962817727276345) (0.25363899675823665,-0.96729895033721269) (0.93978310103382112,-0.34177144850214464) (0.6372356153376344,0.77066904086336951) (-0.57926820624839115,-0.81513701009693573) (-0.047145381148412546,0.99888803828876216) (-0.99444819706208465,-0.10522729379760365) (0.97636448434190903,-0.21613050158585589) (-0.90717717989946478,0.42074881374717199) (-0.83596624215385762,0.54878086881664823) (0.99624070303977319,0.086628295647652176) (0.93386457062126804,0.35762684985659804) (-0.43901886145480518,-0.89847784574074263) (-0.078947524538078517,-0.99687877315614726) (0.95619562498069333,0.29272841810760897) (0.91886972321819427,-0.39456106213476799) (-0.74647086028313925,-0.66541810521517308) (0.6597647402929715,0.75147221336929615) (-0.22507936061439837,-0.97434043405034443) (0.92659384458194094,-0.3760636211904293) (-0.11536040185278879,0.99332370236713885) (-0.60264544192822123,0.79800906719356135) (0.99291023876814299,0.11886655437670324) (-0.58390840388752197,0.8118195463706972) (-0.46290349953370669,-0.88640868120717731) (-0.84077990125594926,0.5413770937563166) (-0.62725878957507264,-0.77881089546873528) (-0.27466134736464243,0.96154102578300749) (0.41429492553101488,-0.91014268918629071) (0.63267725098064387,0.77441558358001539) (-0.15459234777688352,0.98797834288451458) (-0.63828027893586148,0.76980405657644957) (0.3033306499205024,-0.95288536394405854) (0.98507566253560319,-0.17212187275311747) (0.3072084421296426,0.95164225057753571) (-0.49069249838392126,0.87133281358488102) (-0.58587303492195064,-0.8104028547280312) (-0.9331534713758568,-0.35947823141212204) (-0.42087254038890037,-0.90711978522496839) (-0.88695774239879988,0.46185058536156798) (0.50398234263247965,-0.86371395630421399) (0.91252942805703774,0.40901105477712291) (-0.42745582402680021,-0.90403623738518779) (-0.77645458047016269,0.63017321782736901) (0.95748223513400366,-0.28849223456236867) (-0.99716798172028787,0.075206490623390243) (0.26174946600412236,0.96513585419180958) (-0.81360514160047837,-0.58141781324729536) (-0.58170271086576164,-0.81340147293413734) (0.66020927050993694,0.75108169937280223)
 (0.99999999999999978,0) (0.57073116967211934,0.82113697515377604) (-0.45354565851875039,0.89123304227277811) (0.99546126314506445,0.095167607817104261) (0.27988475716761463,0.96003360498746237) (-0.92679127587044108,0.3755767976998014) (0.97491814651470921,0.22256371581262466) (0.89798671625166415,-0.44002256468907464) (0.69643824313139713,-0.71761673162214623) (0.1539185354769485,0.98808354122342701) (0.064878802905498134,-0.99789315106054688) (-0.087151609029926635,-0.99619505973654277) (-0.86594045139843878,-0.50014711298963332) (0.89552991642793356,0.44500131323691244) (-0.51133179044389765,-0.8593833836428495) (0.97636448434190903,-0.21613050158585601) (-0.74750648850452062,0.66425450667920771) (0.30379449930341296,-0.95273758306943368) (-0.10002046749841192,-0.99498537983298785) (-0.97401374185259637,0.22648891955745387) (-0.25098888747121184,0.96798996811225213) (-0.66973593260658149,0.74259934054346588) (-0.87514237497964131,0.48386550147224877) (0.99413137823938891,0.10817949343498862) (0.79700627442806304,-0.60397102457179008) (0.035317335144105233,-0.99937614832370225) (0.29890391248802217,-0.95428321325450949) (-0.090935604086341271,0.99585677479718426) (0.45410827295950251,-0.89094650593048275) (0.94671179498997271,0.32208194178944843) (-0.94422298499142487,-0.32930677887629545) (-0.45995444836074356,0.88794251245965317) (-0.96656146014149669,0.25643506735455907) (0.86138374081991831,0.50795477264327349) (-0.89957821403902694,0.43675970146792731) (0.57366139752404277,-0.81909254726847625) (0.64944491075396482,0.76040864533208241) (-0.70645845334898316,-0.70775451513343512) (-0.44792875984439134,-0.89406925129111903) (0.72187132538703225,0.69202730407402679) (0.54008257125272308,-0.84161203427056686) (0.4934961816300148,-0.86974796275506816) (0.33048239394387063,0.94381215678392694) (0.33107574628700148,-0.94360418090452691) (-0.40518154063742523,-0.91423624907716272) (0.079658732829508638,-0.99682219391624494) (-0.5010441670564727,0.86542171376657906) (-0.98603155267708609,0.16655862969301183) (-0.16745163312818506,0.98588029220727402) (0.30397365412940858,0.95268043833974736) (-0.25502704928515074,-0.96693391921728755) (-0.76250186119880614,0.64698602123102433) (-0.33202357898214968,0.94327108669771154) (0.33236421876949618,-0.94315111518872674) (-0.98176298115149985,-0.19010904460471686) (-0.97869142019582367,0.20533656283058582) (-0.20605598861488203,0.97854020334166147)
 (1,0) (0.99939592413320133,0.034753227561569566) (0.681730840035352,0.73160307663697877) (-0.056220168307235252,0.99841839560151668) (0.17071686764964661,-0.98532012620259191) (-0.3307136354426316,-0.94373115416008102) (-0.99999195449425937,-0.004011352234509824) (-0.84115494679673009,0.54079418957621228) (0.81939986442168156,0.57322234969139907) (0.53895095535445048,0.84233714611343458) (0.784164749953153,-0.6205526931138946) (0.25715019231537173,0.96637144959491028) (-0.99211053963103057,-0.12536617228353347) (-0.009141307756593775,0.99995821737335477) (0.89552991642793367,0.4450013132369125) (-0.99444819706208465,-0.10522729379760354) (0.13169751770669152,-0.99128994942443183) (-0.69293948858453314,-0.7209957455909195) (-0.69174602690608367,0.72214086870890093) (0.99863639689417161,-0.052204854163436343) (0.90092354274432251,-0.43397784520527904) (0.13750745327860603,-0.99050073210110878) (-0.83980954383582618,-0.5428811380792844) (-0.6060391581467357,0.79543481115223846) (0.5858918297567669,0.81038926684912727) (-0.68128190199502803,0.73202115407550716) (-0.35484387251115695,-0.93492557251435116) (0.9889955366675971,-0.14794535630282662) (-0.46339754025868829,-0.88615050622464719) (-0.71361362338100143,0.7005395039004142) (-0.92706438012895909,0.37490216736651094) (-0.73937032775040534,0.67329898146533551) (0.97394826419148073,-0.22677032142324438) (0.99655006852865635,-0.082993740218941792) (-0.16898162052693422,-0.98561920229066668) (0.49938971785938896,-0.86637746375140745) (0.992915618079377,0.11882161156139409) (-0.98655365645342119,0.1634377035398728) (0.7234652513527422,-0.69036079703667586) (-0.24715238656481597,0.96897662397774764) (0.99520157092600914,0.0978459668376917) (-0.94572323105126554,-0.32497318389361091) (-0.42330623747436802,-0.90598666067182987) (-0.99157476726393923,-0.12953563573575672) (-0.37316411983783937,-0.92776534730806248) (-0.062944977661417267,-0.99801699874661631) (-0.11009140944023388,0.99392146649896962) (0.090967260250660764,0.99585388364081251) (0.11460626165052279,-0.99341099490114915) (-0.080083650193491007,0.99678814648433989) (0.86925830848136676,0.49435816280922446) (-0.93503739006213271,-0.35454912097732105) (-0.84210003837716485,-0.53932135630361999) (-0.98453349973317805,0.17519642662776758) (0.99107236141202093,-0.13332507058014875) (-0.0061515955074677442,0.99998107875734854) (0.95321892306548006,-0.30228080440194033)
 (1,0) (-0.5221649148051164,0.85284453550841621) (-0.39554173152942168,0.91844800539753402) (-0.79609075146276798,0.60517725951612433) (-0.60289306703863133,0.79782200378076396) (-0.80637544846822018,-0.59140395340890073) (0.84373193917334921,0.53676476674496776) (0.27364992001640126,0.96182936182829104) (0.84646097273445764,-0.5324507692148055) (-0.21291079800864873,-0.9770716412276631) (0.53919289569967299,0.84218229690904955) (-0.46161646793984312,-0.88707961115490874) (-0.45066878597140536,0.89269123741137923) (-0.99211053963103035,-0.12536617228353356) (-0.865940451398439,-0.50014711298963344) (-0.047145381148412435,0.99888803828876216) (-0.56531565728227318,-0.82487466177081092) (-0.5709367644681933,0.82099403833315976) (-0.97920316738188251,-0.2028821258496889) (0.97030552192097563,-0.24188260402447992) (0.23961242766604118,-0.97086862371176841) (-0.050012497686229659,-0.9987485920266358) (-0.47290305919774622,0.88111446282614847) (0.62398571458617669,-0.7814357478336772) (0.41807673452133592,-0.90841171505654716) (0.95989674456527563,-0.28035377609902939) (-0.64782699968821766,-0.76178748905122029) (0.29566745805211553,0.95529092649778724) (-0.20528024347960619,-0.97870323471262488) (-0.93727270048720013,-0.34859702368412948) (0.82699699989944842,0.56220633414904797) (-0.80984918521098548,-0.58663813140052745) (-0.59724169557915596,0.80206131751988685) (0.44583752405619659,-0.89511390456379281) (0.96348569064025424,-0.26775982508859103) (-0.96864522456213376,0.24844804071067683) (-0.51897850416148239,0.85478729062750447) (-0.38424148583633988,-0.92323262537796114) (0.93125759037554445,0.36436149682414992) (0.45005532361702993,-0.89300067507475656) (-0.99519433762955656,-0.097919509547726102) (0.93120982532866847,0.36448355410271904) (-0.10737847945519199,-0.99421821656510045) (-0.51777743150552469,0.85551536013302643) (-0.075261444957976431,-0.99716383553698873) (0.88402100262354555,0.4674471808883458) (-0.88597111224170999,-0.46374043200176845) (-0.99995910192887782,-0.0090440294998366255) (0.64859053317285364,-0.7611375173242696) (0.85698231681131731,0.51534581464557161) (-0.98876474319370633,0.14948004086526656) (-0.081145376715452938,0.99670227642847564) (0.83672629215525884,0.54762132173255551) (0.84206018154049489,0.53938358397710573) (0.99103402270158913,-0.13360975206888215) (0.98089576891051955,0.19453403438329273) (0.91288414928285544,0.40821872812024945)
