# Created by Octave 5.2.0, Sat Sep 18 11:30:11 2021 CEST <ania@ania-bania>
# name: F_norm
# type: scalar
7.6810686992114957e-13


# name: H
# type: complex matrix
# rows: 60
# columns: 60
 (1,0) (0.81429664917304456,0.58044893586391311) (0.96864718560680163,0.24844039489588354) (-0.23955959780509339,0.97088166070817417) (-0.69074905841726275,-0.72309455695342206) (-0.013294977781309121,0.99991161787719762) (0.73892323525473702,-0.67378962028267364) (-0.82009458404022473,-0.57222799060155249) (0.81359909677523379,-0.58142627196104923) (0.99825004755384206,0.05913410656087343) (0.67158128737137046,-0.74093088372169424) (0.945100306588054,-0.32678037041285818) (-0.90745372004624725,-0.42015205101751574) (-0.97204357632970761,0.23480052324505474) (-0.50071543063743695,0.86561195550983927) (0.96692542724155794,0.25505924439966932) (-0.033890387296941757,0.99942555583137893) (0.93825153638322401,-0.34595383286577153) (-0.99929587315137169,-0.037520099981690078) (0.71841850495926074,-0.69561113542848052) (0.91479810796207273,-0.40391140324211061) (-0.57105863679329805,-0.82090927229735888) (0.6977146500479996,0.71637578623819886) (-0.39563809267302491,0.91840650020895087) (0.7000820466440052,-0.71406241181477936) (-0.94308958971892454,0.33253875828809903) (-0.35947890212041256,0.93315321299897092) (-0.3071107690016579,-0.95167377580934154) (-0.34461885510359658,0.93874269355723039) (-0.99347633174349037,0.11403849466517221) (0.70780123780705451,-0.70641164186244876) (0.78038483131294378,-0.62529954026583723) (-0.7628083515072116,0.6466246352180286) (0.51065999128895545,0.85978274773152075) (0.11064551863918434,-0.99385993439974551) (-0.43382715252262938,0.90099611638125565) (-0.99509054728345592,-0.098968695591648989) (-0.047909695584748856,0.99885167120497631) (0.83299337081978031,0.5532829693477832) (-0.82079141482661255,0.57122802220035263) (-0.83580631544344086,0.54902441026320181) (-0.96728870232529907,0.25367807621833804) (0.99997428262300003,-0.0071717565919111881) (-0.04332162120626401,0.9990611778745393) (-0.99725096129095159,0.074098044537456803) (-0.12104346955404487,0.99264720746009161) (-0.89001670427742163,-0.45592791766589252) (-0.32594050488042969,-0.9453902830462606) (-0.98926465717914491,-0.14613499942254582) (0.7899608802062259,-0.61315724552826145) (0.1659315471769735,-0.98613727322896294) (-0.83719026273461472,-0.54691175154895377) (-0.49866043845212904,-0.86679741988698267) (0.95286483707369329,-0.30339512565056637) (0.091323734557191227,-0.99582125680592259) (-0.12155280303066818,0.99258496667811003) (-0.42447109734311894,-0.90544148762928345) (0.27056331893033214,-0.96270218159584597) (0.17725738830442736,0.98416452805996335) (0.92685406180121632,-0.37542182691285669)
 (1,-5.5511151231257827e-17) (0.78650561872352509,0.61758312130135384) (-0.81356344089451116,-0.58147616257236334) (0.84673243146132648,-0.53201897476649307) (0.39430224891620053,0.91898081399974108) (0.66286292654265633,0.74874076997002414) (0.9958406443508907,-0.091112079653587474) (0.99089721256620156,0.13462063039716216) (0.9989185977272742,-0.04649338785867646) (-0.045838097250639698,0.99894888199568976) (-0.9208204856645561,0.38998670897928073) (-0.7943616427835406,0.60744512548396645) (0.98098704165018979,-0.1940732442002433) (0.68458714684765332,-0.72893102442617141) (-0.3088163563153023,0.95112168415620713) (0.47065326114634387,-0.88231825764420946) (-0.99854354478706053,-0.053951729945295346) (0.98679739316980264,0.16195957777568371) (-0.5893324088604337,-0.80789065588528608) (-0.99926707115770097,0.038279504959023825) (0.14058572017564119,0.99006851039849497) (0.28122403414355751,-0.95964214299916095) (-0.22059621748511721,-0.97536521817791844) (0.73650113896727309,0.67643630320963044) (-0.29839061141281131,0.95444383963682622) (-0.83883176699140483,-0.54439072979439829) (0.40594523983268682,0.91389740247862761) (0.33106636078506446,0.94360747387699884) (-0.30711076900165779,-0.95167377580934143) (-0.38777721283087724,0.92175313029526229) (0.96761661509218955,0.25242441680140931) (-0.99986363587818317,0.016513922867069819) (-0.94976902085076109,0.31295176470533764) (-0.12935036057901739,0.99159895331634762) (-0.11189973863917646,0.99371950191816483) (0.3553765712705545,0.93472321710332107) (-0.85352145476738106,0.52105769954178116) (0.08571122129603459,-0.99632002215349424) (0.46334514624996409,-0.88617790282008158) (-0.96473677515799783,-0.26321655468025862) (0.3277013887934016,-0.94478135025140841) (0.39847539629390871,-0.91717902208260771) (-0.8929420203558962,0.45017168756234061) (0.2230578482780517,-0.97480520942471671) (-0.99798986385132471,-0.063373745747085597) (-0.90399833907907035,-0.42753596684054734) (-0.85439019843128416,0.5196319744054928) (0.35825713517905605,0.93362295660148287) (0.99836047342658507,-0.057239541397907323) (-0.50663032300153232,-0.86216339275995779) (-0.99392592938907931,0.11005111034448489) (-0.87621110414176462,-0.48192748518700124) (0.99436983412385782,0.10596524422889786) (0.38259577115388677,-0.92391583810169731) (0.45895648361224672,-0.88845874757935805) (-0.066125021279642704,0.99781134567650887) (-0.51596533643246945,-0.85660946270755534) (-0.99725375197769828,-0.074060476412205978) (0.96710152852176989,-0.25439071038631395) (0.4624900689500957,-0.88662446172127074)
 (1,0) (0.19865701146646914,0.98006907501217067) (-0.19741994999345047,-0.98031901100844965) (-0.87096581640899084,-0.49134361362189388) (0.87611091022088983,-0.48210960682393222) (0.3313394433479091,-0.94351161798988947) (0.99231849240043768,-0.1237093757163264) (0.082442373090524101,0.99659583338442892) (-0.98303850981114993,-0.18339925907231819) (-0.9699359527176501,0.24336032467455743) (0.2871126670715719,-0.95789681929059955) (0.88414255247504758,0.4672172373777625) (-0.98202599459919726,-0.18874571765064488) (-0.73810310187255435,0.67468793601643329) (0.42534707394904031,-0.90503031257687172) (0.83310458952762434,-0.5531154878576543) (-0.83670726384646288,0.54765039452790421) (-0.77574829077844787,0.63104246240194994) (0.55706041290339381,-0.83047197205920176) (-0.00090717415970759108,-0.99999958851743775) (0.96222804425522257,-0.27224472602562672) (0.30110245480100795,0.95359179511613223) (0.98100599995872706,-0.19397739055101182) (0.41417508436413608,-0.91019723109442829) (0.22456525669276933,0.97445905275004296) (0.69072939648371345,0.72311333885722751) (-0.93268506976908938,0.36069178065189017) (0.40594523983268671,0.91389740247862794) (-0.35947890212041267,0.9331532129989708) (0.42537246829230974,-0.90501837728242251) (0.99520551331204721,-0.09780586011739667) (0.15678289133588036,-0.98763309228901519) (0.50117161278632472,0.86534791531334698) (-0.9389991454103942,0.34391947446829746) (-0.99614342072842843,0.087739873144809521) (0.33639672303504714,-0.94172036440298101) (-0.79304798618833283,0.60915916770794154) (0.14324423734362801,-0.9896873690554211) (-0.94073722099700485,0.33913637526934898) (-0.76236752075014591,0.64714431412574092) (0.94189376821979143,0.33591089501342986) (-0.44329084574931454,0.89637783667093074) (0.78612860324320133,-0.61806295728096283) (-0.45316023914185255,0.89142907606881405) (0.58154143327240249,0.81351678617437484) (-0.28241044157502276,-0.95929366853399078) (0.46102239608872247,-0.88738850020980975) (0.62964196692953589,0.77688544424587191) (-0.81765066243202822,-0.57571468126535208) (0.030055546093574026,0.99954823002645399) (-0.66212258296205662,0.74939554651175644) (-0.80222870324040962,0.59701684037991032) (0.74150231874006345,0.67095030464491934) (-0.1545460368737403,0.98798558819783444) (0.30698624902540023,-0.95171395014958005) (-0.91547439037545231,0.40237624254756305) (0.1071218840993165,-0.99424589611776326) (-0.78038523330492637,-0.62529903857243696) (0.24553876503491562,-0.96938677258622064) (-0.4474129238871094,-0.89432749903980246)
 (1,0) (-0.67773998688007253,0.73530164570997458) (0.99284369940723904,-0.11942105571191791) (0.59642237017686139,-0.80267076460564812) (-0.054543214184628874,-0.9985114109445169) (-0.37662835965767028,-0.92636444162196441) (0.30716017156755537,-0.95165783189263431) (-0.73749089810667334,0.6753570723771336) (0.79045330888659282,-0.61252229875347353) (0.59799695427991051,0.80149837346806219) (0.58639081629261103,0.81002827763460505) (-0.85155876363526051,-0.52425916498997316) (-0.64631217538762376,0.76307311048530457) (0.83131454790500825,0.55580223321024091) (-0.99389429609427316,0.11033643184039205) (-0.88515471345326957,-0.46529682273948569) (-0.65260062301486954,-0.75770206997249578) (-0.93169105143426723,0.36325168227733118) (-0.63649214787241259,0.77128318126143691) (0.82868464875873149,0.55971577868737621) (-0.64904520034848956,0.76074984581305594) (0.87558470100607044,0.48306462441800574) (-0.98745895557948482,-0.15787593561361213) (0.17103212738778883,0.98526545225193485) (0.92016351782957817,0.39153429026778108) (0.34038660787976061,0.94028557214077857) (0.69072939648371356,0.72311333885722751) (-0.8388317669914046,-0.54439072979439829) (-0.94308958971892454,0.33253875828809898) (-0.88086296688232157,-0.47337134849425988) (-0.63107029539368009,-0.7757256488422517) (0.68087527800574088,-0.73239938271451588) (-0.82889490628958251,-0.55940435672881961) (-0.37734849358328176,0.92607133331640734) (0.36721925916334602,-0.93013440733021224) (0.46445902308783649,0.88559461147428586) (0.54359914014523347,0.83934496771790179) (0.83133229748060733,-0.55577568421586565) (-0.79207496716322923,-0.61042382521766669) (0.55380370451470529,0.83264725836682352) (0.95015713828394111,0.31177141076126752) (-0.15749653255227003,-0.98751954017832566) (-0.94675021732211517,-0.32196898297898974) (0.9375993456866607,-0.34771751029814979) (0.5391326926751161,-0.84222083783820012) (-0.99967048634774069,0.025669412250226897) (0.76757455278374565,0.64095967573540436) (-0.27794038448440972,-0.9605983253538698) (-0.32152360784167472,-0.94690156278278093) (0.99989393957888351,0.014563982745793957) (0.8260491059177657,0.56359814993704327) (-0.90813878423705507,0.41866925915863717) (0.85897535713233386,0.51201692925076248) (-0.98748584771143899,-0.15770764271150767) (-0.85172081902148267,0.52399584582835701) (-0.93385023163374759,-0.35766429074985501) (0.84097393671782417,0.54107563035247341) (0.64333957961374089,-0.765580946277018) (0.97516366659846931,0.22148549240576998) (-0.55195060242401717,-0.83387680893748661)
 (1,-2.7755575615628914e-17) (-0.76142974988523238,0.64824743423303199) (0.58509712056788965,0.81096322943963495) (0.66829171250307828,0.74389931240706408) (0.98168830306822219,0.19049429287785458) (-0.98327159877575665,-0.1821454447439344) (-0.28675527292183445,-0.95800386922575786) (0.18334002751335365,0.98304955842083641) (0.93106796991311935,0.36484576933529589) (-0.97866484543677279,-0.20546318479527501) (0.62087677709318356,-0.78390817553229875) (0.97010550252794903,-0.24268356756276882) (0.77661644581746192,-0.62997372650440719) (0.94013141750949114,-0.34081214446024921) (0.22861738312907431,0.97351635432139094) (-0.054866614997834157,0.99849369279864708) (-0.46168041476458732,0.88704633172275538) (-0.3731320578326599,-0.92777824258686015) (-0.90093244594854593,0.43395936196511709) (-0.68661495433887321,-0.72702125448863253) (-0.14813928530032952,-0.98896650709248157) (-0.99934340111921804,-0.036232121652915061) (-0.88633554832406913,0.46304351391318466) (0.29810635174374389,-0.95453266211797894) (-0.99712977556566029,0.075711364274947984) (0.92016351782957828,0.3915342902677813) (0.22456525669276928,0.97445905275004296) (-0.29839061141281137,0.95444383963682622) (0.7000820466440052,-0.71406241181477914) (-0.092625371400884754,-0.99570102971366226) (-0.87354382664008101,0.48674550120057714) (-0.95971266586224313,-0.28098327171485582) (-0.26169067362279252,-0.96515179704482035) (0.055556841514639882,-0.99845552598045917) (-0.32964569777828562,-0.94410471555663167) (-0.99483524622301167,-0.10150287125198798) (-0.95801577907814939,-0.28671548098644045) (-0.37850806141259452,-0.92559799451256264) (0.044377712828467947,-0.99901482401619657) (-0.51113077324333089,0.85950295673934241) (0.52676910204195915,-0.85000841944883454) (-0.062797885085395244,-0.99802626499947322) (0.98579009607801915,-0.16798180399818877) (-0.72498734121494446,-0.68876219051141629) (-0.99087375117659615,0.13479320913613926) (0.28174109979114598,0.9594904651368209) (0.88064065508151868,-0.47378479990138289) (0.99844454880941869,0.05575377074920948) (-0.19174122210937583,0.98144551746085307) (0.72112195695330161,0.69280814313909378) (0.69195312855616797,-0.72194242698523325) (0.42237210880046944,0.90642252934679468) (0.64775662346943808,0.76184733165606788) (-0.99670172071124574,-0.081152202257492922) (-0.41460045712879967,-0.91000354996482824) (0.36809913641037306,0.92978654850128684) (0.098214433048822852,0.99516527528893339) (0.28281237074157534,0.95917525142985638) (-0.3592895356211081,0.93322614065036014) (0.88298693825478569,-0.469397557376938)
 (1,0) (0.71831251501576632,0.69572058383500912) (0.82518769921530855,-0.56485862042085044) (0.97192919758704699,0.23527353203834894) (0.95667931783538873,0.29114374941945476) (-0.94496437325181482,-0.32717324659086489) (-0.18138093985827936,0.98341291157688571) (0.63443273010243117,-0.77297807923302608) (-0.67159295416723863,-0.74092030874644332) (-0.91011373956765662,0.41435851753062614) (0.98890631696509779,-0.14854055428241514) (-0.81644786971325622,0.57741915108583342) (0.99999280896191145,-0.0037923639681756716) (0.25450765422748861,0.96707075953087362) (0.30214074611292391,-0.95326332644150735) (-0.16059628161106249,-0.98702017929356534) (-0.045264857178748508,-0.99897502106138225) (0.75677932025622763,0.65367045247014344) (-0.8495824692106112,0.52745580668905645) (-0.91270355491650135,0.40862234501160738) (0.99969128082614156,-0.024846388876233361) (-0.79248234291490571,-0.60989485664998111) (-0.86514056803869632,-0.50152945829101969) (-0.907564028812886,0.41991372162019852) (0.298106351743744,-0.95453266211797883) (0.17103212738778878,0.98526545225193485) (0.41417508436413603,-0.91019723109442841) (0.73650113896727287,0.67643630320963044) (-0.39563809267302502,0.91840650020895065) (0.79901483424187303,-0.60131131260058168) (-0.37135719482731122,0.92849008279571366) (0.9347302262939966,0.35535813491796475) (0.73455138530203878,0.67855306524313697) (-0.78267274430787825,-0.62243343043057575) (0.72251195746840635,-0.69135842463600272) (0.64906992253335849,0.7607287530142014) (-0.7113318731308016,-0.70285629133431549) (0.3720704995917708,-0.92820447280409613) (-0.14885559791067915,0.98885894392004015) (0.17095281088120112,0.98527921750730985) (0.011330658115236092,-0.99993580603290544) (-0.078724222330415428,0.99689643234313541) (-0.16874816108829577,-0.98565919978931693) (0.16632004786964361,-0.98607182379208147) (0.77303897768786511,-0.6343585255794264) (-0.88491581846562495,-0.46575100024510119) (-0.66027393897221931,0.75102485013088049) (-0.94236910295501031,-0.33457506451582891) (-0.42075260043423657,0.90717542362424575) (-0.92820414063952916,0.37207132824182343) (-0.15130387813439911,-0.98848729706632632) (-0.35853516498420679,-0.93351622132116585) (-0.72069934944122171,-0.69324775348716439) (-0.30865371616337389,0.95117447584475268) (-0.8249264689589183,0.56524005591516036) (0.34198177926057072,0.93970658327680967) (-0.80590091759735161,-0.59205042945322583) (0.86886590090616989,0.49504751917620127) (-0.75564097263782226,0.65498604601240684) (0.90452464517317166,-0.42642134828635031)
 (1.0000000000000002,0) (0.75091693505236257,0.66039666614207171) (-0.6775533341598805,-0.73547364287840433) (0.21252883669682957,-0.97715479509251368) (0.9379797939463953,-0.34668992795908776) (-0.92529202275547018,-0.37925541871552954) (-0.28063677694950967,0.95981404418949334) (-0.8967754062945541,0.44248601183002034) (-0.087114500585552576,0.99619830545315269) (0.99989716912734972,-0.0143405429155491) (0.67388425446364519,-0.73883693166082121) (-0.99611258471471475,-0.088089264799802641) (-0.91214827498946593,0.40986037187527569) (-0.36377070592459793,0.93148852570019347) (0.93961116580892379,0.34224385617158093) (-0.32236266315030127,0.94661624400104549) (0.30462524622960185,0.95247228797459194) (-0.99033012325299785,-0.1387308436422888) (0.47162104925418646,-0.88180133017612305) (-0.83878959705853118,0.54445570239128505) (0.25993407949320818,-0.96562636372357846) (0.66812787740720903,-0.74404646322077006) (-0.45628736096937267,-0.88983248098706968) (-0.86514056803869643,-0.50152945829101969) (-0.88633554832406913,0.46304351391318482) (-0.98745895557948504,-0.1578759356136121) (0.98100599995872706,-0.19397739055101187) (-0.2205962174851171,-0.97536521817791855) (0.6977146500479996,0.71637578623819897) (-0.48715537436697248,0.87331531603732715) (-0.97590000111127639,0.2182182115017218) (0.93349972021831384,-0.35857812586984467) (-0.71358506433554225,-0.70056859475517397) (0.99798198132582083,0.063497755464176214) (-0.1939437688616871,-0.98101264748204198) (-0.37918948800917468,0.92531904345654747) (0.076634662596994904,0.99705924021025327) (0.73235313940119406,-0.68092501731777655) (-0.76481733919803829,0.64424718677075543) (-0.11460139918320261,-0.99341155585449747) (-0.67800218300112203,-0.73505988861161031) (0.49056157205821527,0.87140653200430562) (0.075917061770846728,0.99711413575983254) (-0.9930173901250009,-0.1179680588520952) (0.97065454763069736,0.24047816774885955) (0.99332964748323871,-0.11530919924630562) (-0.12725128558964482,-0.99187051086106071) (0.99801926012508035,-0.062909112371628023) (0.62221632917760916,-0.78284534852341137) (-0.9823843848692837,0.18687140060747612) (0.97496829550505426,0.22234392899283117) (-0.97135123035445037,-0.23764845315906022) (0.70578017777731361,0.70843090041063528) (0.16477226037985393,-0.98633163905925303) (0.40434645052590162,0.91460589761224753) (0.84172757776178331,-0.53990247715238548) (-0.81765880490771148,-0.57570311685528874) (-0.9326853421501704,0.36069107632185654) (-0.042361911121732827,0.9991023313385442) (0.99999986619296988,0.00051731425906884412)
 (1,-2.7755575615628914e-17) (0.96097334991112737,0.27664096001963173) (-0.94367157259560364,-0.33088360955921914) (-0.9319446881261082,0.36260046645520433) (-0.73007223309604974,-0.6833699835829391) (-0.76386174085173142,0.64537991978598219) (0.10074050138420404,0.99491273556069149) (-0.69860384824439647,0.71550867445344046) (0.071267553494691105,-0.99745723508272865) (-0.93298009047203834,-0.35992797999431447) (-0.65281935183429141,0.75751362619470708) (-0.51044259283578186,0.85991183235206314) (-0.98729358354994545,0.15890682767303022) (-0.46819402883081529,-0.88362568509927719) (0.85878378623145157,0.51233817787275238) (-0.99751877098669861,0.070401005171691317) (-0.25812010846388322,-0.96611283482137489) (0.84398043122087607,-0.53637396629238221) (0.4996255609852468,0.86624147834779708) (0.029936808942143261,-0.99955179329055288) (-0.32677762415222633,-0.9451012561378942) (-0.83731508087627549,-0.54672063737996712) (0.66812787740720903,-0.74404646322076995) (-0.79248234291490571,-0.609894856649981) (-0.99934340111921816,-0.036232121652915089) (0.87558470100607044,0.48306462441800579) (0.301102454801008,0.95359179511613223) (0.28122403414355762,-0.95964214299916106) (-0.57105863679329794,-0.82090927229735888) (0.89622514848580692,0.44359946260291316) (0.47321127380276362,-0.88094897147676221) (0.98681887644228206,0.16182862879352128) (-0.92303601802809787,0.38471354203203179) (-0.94036095080976656,0.34017830940868332) (0.94724823129548275,0.32050083979231681) (0.86977159573049478,0.49345452805747625) (-0.545949107252931,0.83781834086496876) (-0.8891126917343507,0.45768834527098912) (-0.76448395860401985,0.64464275148110273) (0.1646894360285997,-0.98634547175955545) (0.90404852874506392,0.42742982777747918) (0.99030510557559082,-0.13890931527768793) (0.89506637008465095,0.44593294691408725) (0.97383999283502887,-0.22723483085801274) (-0.2445394570049812,-0.96963934221323211) (0.93108494860812296,0.36480243759521147) (0.92024129014392531,0.39135146341139893) (-0.21629199401346216,0.97632872196083476) (0.17271388454443065,0.98497203720997639) (0.92424972443146736,-0.38178848448893293) (0.99972226445470891,-0.023566797693972574) (0.17410750724511556,-0.98472665035576779) (0.81507868805885242,-0.5793502673445996) (0.2515061465176201,0.96785570115790309) (-0.84446437232635763,-0.53561172865374218) (-0.73584327119511439,-0.67715188860171716) (0.048862947386610012,0.99880549276257713) (-0.67473135394185635,0.73806341191511982) (-0.95959902615701065,-0.28137112324919672) (0.31077287686701327,-0.9504842023957053)
 (1,0) (0.035184601064394749,0.99938083023837188) (-0.40712025086939868,-0.91337456792492133) (-0.92294840361560015,-0.38492368628523355) (-0.98901792866826488,0.14779559118165747) (-0.089280203299073255,0.99600654882328699) (-0.063840440129492637,0.99796011854385736) (-0.99736676029640525,-0.072522723720586685) (0.83473567246062585,-0.55065084865249048) (-0.036796597252228155,0.99932277589908658) (0.71207766517525561,0.70210070414332704) (0.98161358353356509,0.19087894756203588) (-0.99961979945603885,0.027572749871339217) (0.85769997605108317,-0.51415051403452927) (-0.59490070028796593,-0.80379920178915643) (-0.19606824686724827,-0.98059025212899376) (0.82784116686584674,0.56096256777274423) (-0.74005661277203461,-0.67254457836814185) (0.026823277325567968,-0.99964019116555847) (-0.26765092567643556,0.96351594796585815) (0.042686424585891544,0.99908851917939223) (-0.32677762415222622,-0.9451012561378942) (0.25993407949320813,-0.96562636372357835) (0.99969128082614167,-0.024846388876233458) (-0.14813928530032958,-0.98896650709248146) (-0.64904520034848967,0.76074984581305605) (0.96222804425522257,-0.27224472602562672) (0.14058572017564114,0.99006851039849497) (0.91479810796207284,-0.4039114032421105) (0.30365808572611819,-0.95278106980205546) (0.1278740712006457,-0.99179041229211862) (-0.84726815087943708,-0.53116539844509769) (-0.1801102184248167,-0.98364643506646421) (-0.96564287896880241,0.25987271941633561) (-0.38930559347702026,-0.92110865531027619) (-0.7504807348998036,-0.66089232598377867) (-0.37942026715945676,0.9252244381060446) (-0.13622595172150881,-0.99067779326962169) (0.67606799040842791,0.73683924457449346) (0.9886867988362108,-0.14999471259682629) (-0.39535658932615347,0.91852771720639415) (-0.74394576520223887,-0.66824000062676181) (0.86776865541595372,0.49696836989649901) (0.99997874779624596,-0.0065195057980064891) (-0.61373458358442257,0.78951241973287245) (0.90814221204883239,-0.41866182378508221) (-0.54433641303921598,0.83886701534843999) (0.41889056184559093,-0.90803672678845082) (-0.20660851884374282,-0.97842369142472774) (-0.99983031905514674,-0.018420996120769487) (-0.51654570000270605,-0.85625962173204984) (0.92556301923346596,-0.37859357816453942) (-0.54167743634839083,0.8405864351457466) (0.39322116703803955,0.91944391552353033) (0.16920205288531903,0.98558138441195897) (0.16021038098139617,0.98708289106122893) (0.58181709308743523,0.81331966052179416) (0.2350153026067287,0.97199167050992108) (-0.47190743985724876,-0.88164809771664276) (-0.2409701991035848,0.97053251524303774)
 (1,0) (0.03744006385264239,-0.99929887502123671) (-0.78867402518450413,0.61481158251880075) (0.28477617573230474,0.9585940380240654) (0.77093812471788781,0.63691004691122965) (-0.67330350654373805,-0.73936620701510802) (-0.59988068742851164,-0.80008947052832435) (0.95232664666849631,0.30508024853329174) (-0.93609558615214428,-0.35174572291141759) (0.85511371966347294,-0.51844047531351112) (-0.49653142213399226,0.86801874797356382) (-0.3256897319308818,0.94547670437445974) (-0.29416093379457758,-0.9557559024296427) (-0.94428886933309408,0.32911780756079811) (-0.81546019712308226,0.57881315371023112) (0.26773643833253979,-0.96349218968759909) (0.51525172200943414,-0.85703889233004604) (-0.99538497825608241,-0.095962206425942567) (0.98599589015863254,-0.16676961530892342) (-0.77932495838072657,0.62661998790724627) (-0.26765092567643545,0.96351594796585804) (0.029936808942143303,-0.99955179329055288) (-0.83878959705853107,0.54445570239128505) (-0.91270355491650113,0.40862234501160755) (-0.68661495433887332,-0.72702125448863242) (0.8286846487587316,0.55971577868737621) (-0.00090717415970772985,-0.99999958851743764) (-0.99926707115770097,0.038279504959023825) (0.71841850495926085,-0.69561113542848041) (-0.84018247461384521,-0.54230379802446127) (0.99876100360914821,0.049764019830048779) (0.9643265722598714,0.26471543595628666) (0.28496911237268607,-0.95853669986783696) (-0.023547071327532407,0.99972272927642047) (0.24063574800880744,0.97061549378744383) (0.068458477954213656,-0.99765396646141336) (-0.61922897841444735,0.78521046369225167) (0.24969189971215661,0.96832533542096877) (0.94570813290597755,-0.32501711855760784) (0.11949331086935366,0.99283500575749239) (0.98673017174760613,0.16236861815923473) (-0.69562485782258832,0.7184052179510545) (0.10665028123859153,0.99429659433778972) (-0.99232104300657953,-0.1236889146461129) (0.8169720307425804,-0.57667729362646547) (0.8533095338575436,0.52140467913878552) (-0.15650727946931392,-0.98767680517116196) (-0.77860164702581502,-0.62751850590136993) (0.078660145760148445,-0.99690149035348075) (-0.99840206230854067,-0.056509485735135395) (-0.059982508034897922,-0.99819942833576158) (0.74121494253703335,0.67126776249110998) (0.99665653819368505,0.081705231630414557) (0.65329263869154175,0.75710549346272893) (-0.24476330703639282,-0.96958286057902698) (-0.67964696645543243,0.73353936567026023) (-0.11741550253570769,0.99308287658396721) (-0.67182677847548844,-0.74070829597301369) (0.98487434480299563,0.17327009248242853) (0.89575502103617877,-0.44454802022781997)
 (1,5.5511151231257827e-17) (0.73746722563669931,0.67538292183894322) (-0.11427843152962658,0.99344876067521914) (-0.17156105977151614,0.98517348866586674) (0.75795727279795322,0.65230420251036947) (-0.69369502833549479,-0.72026884401771474) (-0.71972930937661606,0.69425479560767833) (0.3020304272093991,-0.95329828544884454) (-0.96380030329902189,0.26662515890424549) (0.89192650959540809,-0.45218038599761612) (-0.59863995525694758,0.80101822948666945) (0.70116564411970794,-0.71299841479921433) (-0.51853880712377531,0.85505409507624242) (0.99523460532805064,0.097509385997035181) (-0.28730329809150262,0.95783966033243018) (0.83873039589390674,-0.54454689697366865) (-0.14244351203276684,0.98980293285066034) (-0.73447854906123766,-0.67863190388376071) (0.10485607870330438,0.99448740703890492) (0.98599589015863254,-0.16676961530892326) (0.026823277325567996,-0.99964019116555813) (0.49962556098524674,0.86624147834779719) (0.47162104925418669,-0.88180133017612283) (-0.84958246921061109,0.52745580668905645) (-0.90093244594854593,0.43395936196511703) (-0.63649214787241271,0.77128318126143691) (0.55706041290339381,-0.83047197205920165) (-0.58933240886043337,-0.8078906558852863) (-0.99929587315137169,-0.037520099981690314) (0.7978558053536059,-0.60284833404725369) (0.52467195664484423,0.85130449188904767) (-0.62668589479301118,-0.7792719610427945) (-0.76423462454168889,-0.64493832158712938) (-0.3645405676217347,-0.93118750773301495) (-0.67977356165177139,0.73342205099060576) (-0.59831175071474241,-0.8012634079730957) (0.65810588546993853,-0.75292539040055517) (-0.74499852226022512,-0.66706611503664259) (0.25446451809218834,-0.96708211080140927) (-0.83910663036538513,0.54396696855309945) (-0.62324649867543025,-0.7820254483639375) (-0.94247507651363893,0.33427642775195721) (-0.59287985203996896,0.80529092944417335) (0.97985018172626481,0.19973387637305462) (0.21813722341673308,-0.97591810709712701) (0.99973765464681241,-0.022904625761819897) (0.043433447052459384,0.99905632257502908) (-0.604904372729967,0.79629812247183129) (0.85674006127078972,-0.51574845362223143) (0.86613836038265513,-0.49980430237608497) (0.77622908406015501,0.63045095690238195) (-0.9387023333939013,-0.34472877640377275) (-0.94301142726923082,-0.33276034625485046) (0.47813082295176978,0.87828862917805295) (0.98892499461962968,0.14841615483688519) (0.19546899439546495,0.98070988178463125) (0.15844019353473437,-0.98736857610148632) (0.76095615420322937,0.64880330715882539) (0.36975566698959522,-0.92912902587804114) (-0.61456064322975024,-0.78886958097839988)
