# Created by Octave 5.2.0, Fri Sep 17 22:07:18 2021 CEST <ania@ania-bania>
# name: F_norm
# type: scalar
2.7984700388672858e-13


# name: H
# type: complex matrix
# rows: 46
# columns: 46
 (1,0) (-0.86797909445523569,0.49660073659698711) (-0.97551140678797787,-0.21994884684067367) (0.99986047770020625,0.016704045411710666) (-0.2157272547741837,-0.97645366072722384) (0.990061319669295,-0.14063635125633306) (0.83006780547973424,0.5576624770468781) (-0.38663686593000518,-0.92223203907900742) (0.77931517809865203,-0.62663215141346473) (-0.92640657157466511,-0.3765247191663208) (-0.32595394763497049,-0.94538564830506044) (-0.33786729005342464,0.94119376023853707) (0.45551716038954404,0.89022700284289691) (0.99586788324947673,0.090813870703805255) (0.9900565917506039,0.14066963116173686) (-0.75598750563084371,-0.65458604578012214) (-0.3460973635600077,0.93819860100983554) (0.068687570421509081,-0.99763821983201484) (-0.69922602364813513,0.71490066992080725) (0.15151616903116039,0.98845477919939417) (0.94118172004100753,-0.33790082844031566) (-0.34245147548117472,0.93953551659358114) (-0.64192116702048729,-0.76677064062929345) (-0.95678049542384291,-0.29081107884072566) (-0.94022746244643718,-0.34054708758339797) (-0.86891279244603248,-0.49496521001343041) (0.026233585676480209,0.99965584026831789) (0.98399992021991589,0.17816890022447984) (0.82304428944527463,0.56797719814401382) (-0.22906075702638523,0.97341212730811022) (0.31094893388527911,-0.9504266202688193) (-0.99996441621856835,-0.0084360118929757699) (0.043944883475426688,0.99903395698861597) (0.66039649282914892,-0.75091708747301933) (-0.061123016025972587,0.9981302404555682) (-0.95967114364906558,0.28112505410812388) (-0.99679122531624653,-0.080045319241891566) (0.60772833423307859,0.79414499417316087) (0.091159404883653206,-0.99583631330719224) (-0.53379455522808406,-0.8456141985615262) (-0.96397647403954512,-0.26598751380147051) (0.67511221843424896,-0.73771504832203894) (0.98615581853941525,-0.16582129405132645) (-0.91614165058133501,-0.40085468198601315) (0.93417826021843997,0.35680663970174253) (0.90317593728107615,0.42927057471535507)
 (0.99999999999999989,0) (0.63843345838852106,-0.76967702265955218) (0.67074393850020397,0.74168899746810002) (-0.064825949645750475,-0.99789658595093289) (0.5794842152531503,0.81498346257604581) (-0.99310852055235854,-0.11719840615941177) (0.99006131966929478,-0.14063635125633295) (-0.97299885198334857,-0.23080995220979164) (-0.21514555060009702,0.97658199453859518) (-0.68805141947132875,-0.72566193517607813) (0.99989317293504432,-0.014616522085963785) (0.073382091089739782,0.99730389987570889) (0.3783574422981888,0.92565957341647631) (0.9877103258817076,0.15629559221760314) (-0.83327438210400295,0.55285966042856816) (0.8434668666335644,0.53718120303241901) (0.85783316095622619,-0.51392827122454543) (0.064644829144348132,0.99790833550226343) (0.15306944216231705,-0.98821543495136599) (-0.74485277054847132,0.66722885894291706) (-0.77012168635999723,-0.63789700438082875) (-0.88175381846741197,0.47170987229242728) (0.85583097069599723,-0.51725559407081134) (0.73822339590491826,0.67455631176248776) (0.94746976082240453,-0.31984535689475896) (-0.22883571824271115,-0.97346505538531913) (0.016550698470543551,0.99986302780937852) (-0.6471239136164505,0.76238483748414698) (-0.32639324514479251,0.94523407128808679) (-0.49814766345128586,-0.86709221274211934) (-0.4277049932783365,-0.90391838056584439) (0.90792702444511697,-0.41912828380131628) (-0.99983581458083259,-0.018120261628439854) (-0.88666148152692426,-0.46241909257347869) (0.90054020170214777,0.43477275112207325) (-0.63762611283584758,-0.7703459873523375) (-0.5035358797351176,0.86397431548592962) (0.93561821492898767,-0.3530135349998571) (-0.83031890711877665,0.55728853611130558) (-0.98886965024823459,0.14878445758187997) (-0.98482096837423705,0.17357321294033046) (-0.13678809354833038,-0.99060033185105201) (-0.37289218101643345,-0.9278746797584293) (0.12548442208508162,-0.99209559005872638) (0.26668633532892416,0.96378337739806885) (0.7022762851546509,-0.71190450153751927)
 (1,0) (0.93675488605143431,0.34998611895154552) (0.14154602585930653,-0.98993167570466079) (-0.97717936547902817,-0.21241583670245739) (0.85964625928320726,0.51088972283692557) (0.57948421525315053,0.81498346257604593) (-0.21572725477418375,-0.97645366072722395) (-0.74107236036268687,-0.67142516835942079) (-0.48977182722901802,0.87185065077268242) (0.19831681588692684,0.98013797015342297) (-0.076357510100734438,0.99708050359598199) (-0.090824144227505177,-0.99586694634641959) (-0.41666363119273653,0.9090607341873721) (0.092899875561008149,0.99567545571875526) (-0.75437221018606893,-0.65644692740463506) (-0.4748056892209303,-0.88009065299174583) (-0.85273861970036346,-0.52233786620493072) (0.96159650226170612,0.27446705965935797) (-0.9509007351794736,0.309496028787345) (0.99336819499055518,-0.11497664624265264) (0.97556445947713533,-0.21971341653409765) (-0.20876914187916651,0.97796495100746716) (0.14795834268882818,0.98899359392706698) (-0.84788204159590985,-0.53018491447715932) (-0.21352536184573923,-0.97693752095446051) (-0.32588239719805184,0.94541031472924586) (-0.89126753430788364,-0.4534778740895159) (-0.92918815571919122,-0.36960704981259407) (0.4988410112390832,-0.86669351301712783) (0.90352572490269378,0.42853385448417353) (-0.041353428373211265,0.99914458111015292) (0.99897581391327939,0.045247355903986708) (0.68725597608523403,0.72641532427058142) (0.97846715561175723,0.20640258086816149) (0.99210462324355286,-0.12541298393216166) (-0.59534333450185706,-0.80347141459059512) (-0.21204291198320963,-0.97726035603501371) (0.96937102885743076,-0.24560091288895375) (-0.80589265360236284,0.59206167826481026) (-0.39323709012368191,0.9194371054895818) (-0.99543197641189152,0.095473453570697975) (0.60914980127881579,-0.79305518067911274) (-0.024565314495459234,-0.99969822712843737) (-0.41197649905289724,-0.91119447113561791) (-0.77800972051210038,-0.62825223818835974) (0.18995419681023817,0.98179295328199356)
 (1,5.5511151231257827e-17) (-0.24113443920428965,-0.97049172187589161) (-0.71314392593900744,-0.70101764663687338) (0.47079353282160974,-0.88224341848117427) (-0.97717936547902795,-0.21241583670245751) (-0.064825949645750475,-0.997896585950933) (0.99986047770020603,0.016704045411710722) (0.99827724498379455,0.05867318082025319) (0.91553621845884059,0.40223554379254689) (0.87481424403942554,-0.48445850021000741) (-0.99940489765617102,-0.034494210251260871) (-0.56546045806032641,-0.8247754060168182) (-0.98222637206358276,0.18770017054550864) (0.99236281087990386,0.12335336064549288) (-0.99090605804375276,0.13455550576691969) (-0.978845241087692,-0.20460203811296362) (0.44167144516743617,-0.897176869142149) (-0.69346889674139667,0.72048656424132618) (0.84026283034490334,-0.54217928394653103) (-0.37661300426964078,0.92637068445358095) (0.20587807256766746,0.97857765110175243) (-0.26358474792301689,0.96463624266474679) (-0.048030840877856917,-0.99884585313479068) (-0.93838635853564556,-0.34558796581219559) (0.54213718786792564,-0.84028999133076543) (-0.15809573685911449,-0.98742378844494816) (0.4190503663208463,-0.90796298960164989) (-0.96516833739095498,-0.26162966287861988) (-0.39314514630937869,-0.91947642380507955) (-0.031549006985270189,0.99950220617977836) (-0.39365566684042508,0.91925797030236367) (0.072447048077782489,0.99737226010392732) (0.63634315038862277,-0.77140611544988658) (-0.39105383451882614,0.92036780610151947) (0.8412870341447507,0.54058868484267153) (0.24111780343009637,0.97049585515294468) (-0.72412190282217459,0.68967200164512565) (0.99980427249988169,-0.019784253611993596) (0.90099390498897991,0.43383174523392193) (0.97147110779781498,-0.23715793622412504) (0.98976133830530244,-0.14273224301501505) (-0.9912036488680892,-0.13234548148912043) (-0.98616295938757625,-0.16577882112000336) (-0.78496496919173142,0.61954014974158444) (0.45486837867542074,0.89055867750597684) (-0.15640670476051297,0.98769273699160021)
 (1,-5.5511151231257827e-17) (-0.55777417377023431,-0.82999275362796576) (0.17158118793243937,0.98516998327582717) (-0.71314392593900744,-0.70101764663687338) (0.14154602585930665,-0.98993167570466056) (0.67074393850020386,0.74168899746810002) (-0.97551140678797776,-0.21994884684067362) (0.055290530321799591,0.99847030865055464) (-0.81871141619020271,0.57420520460879954) (-0.81445065001232075,-0.58023283145174476) (0.58084771746629715,0.81401224137858819) (0.5477788512995706,-0.83662317088933413) (-0.50014583579531324,0.86594118907499029) (0.74670264697250066,0.66515799401665598) (0.26328862277357618,0.96471710937351685) (-0.54603368318396028,0.83776322241344481) (-0.68943022599094295,-0.72435209911346154) (-0.94733216800423792,-0.32025265567109723) (0.41953985745132405,0.90773691563675163) (-0.21861526028465117,-0.97581113335044267) (-0.9985337554871645,0.054132607111608055) (-0.99773817649448304,0.067220020570246675) (-0.33329481487039103,-0.94282265903006013) (0.99447656704661913,0.10495883762300579) (0.018856927789759892,-0.99982219232938208) (0.27753916568910936,-0.96071432356793418) (0.39537365036462274,0.9185203735341716) (-0.12142085517465162,-0.99260111622376146) (-0.76180344978699921,-0.64780823080031014) (0.94672948850844496,0.32202992964713534) (-0.93768914721270846,0.34747526991068661) (0.057406258095407003,0.99835090100198931) (0.97505934793909055,0.22194429029960744) (0.99756958432732246,-0.069677287727162807) (-0.40488135077736948,0.91436923165245121) (-0.10500237929082434,0.99447197061720449) (0.75507515083418075,-0.65563825131907794) (-0.79275988826868016,-0.60953405118355097) (0.94638910244877539,0.32302889463050111) (-0.88008760887430915,-0.47481133169491757) (-0.90652461506915127,-0.4221529607544251) (0.96560544587310759,-0.26001177454145852) (0.64717470217127993,0.7623417244710643) (0.73468909035816687,0.67840396557559179) (0.4854434149205763,-0.87426808869490924) (0.22617751232209954,-0.97408610138929075)
 (0.99999999999999989,0) (0.61532785274392754,0.78827129443964117) (-0.55777417377023419,-0.82999275362796576) (-0.24113443920428959,-0.97049172187589161) (0.93675488605143409,0.34998611895154558) (0.63843345838852106,-0.76967702265955218) (-0.86797909445523558,0.49660073659698678) (-0.078557267499485661,0.99690960258341121) (0.71509419229289339,0.69902810826816841) (-0.88806570274878371,0.4597165513675901) (-0.42040235597217351,0.90733778665557907) (0.98940975673529563,-0.14514934817974307) (0.99804319045475853,0.062528313481866271) (-0.97974669907958778,0.20024086906186933) (0.26336368999374749,-0.96469661904293902) (-0.93048650362964858,-0.36632617509955823) (0.89594726306113182,-0.44416044602515869) (0.57084064208201968,-0.82106087554296958) (0.58628175022165618,-0.81010722090167286) (-0.98856011336691285,0.15082739227341097) (-0.74397830631331596,0.66820377111714246) (-0.014830369017683642,0.99989002403004268) (-0.73515334240945385,0.67790085052624716) (-0.96698013507851477,0.25485175762301071) (-0.29547712738939791,-0.95534981404180441) (0.33724494557212348,0.94141693562738449) (-0.037572411959581942,-0.99929390764656434) (-0.8581704605956878,-0.51336484157077367) (-0.24466303459699534,0.9696081680255122) (-0.9790059576694643,0.20383163357951911) (-0.12929583190391175,-0.99160606485250791) (0.63094920118458186,-0.77582414600509719) (-0.98595782244106989,-0.16699452795605024) (-0.57022060418280862,-0.82149160833534574) (-0.99210247332403567,0.12542999013127459) (0.9927856910687316,-0.11990234196704413) (-0.90585011414584449,0.42359836012661745) (-0.80780302874413179,-0.58945251441639246) (0.59535710716510937,0.80346120936109566) (0.95419571429761429,0.29918311920304913) (-0.45456930431015091,-0.89071137164571179) (0.97016017622520501,0.24246490976361834) (0.92103982962748354,0.38946839697179159) (0.19468111356247547,0.9808665882891896) (0.96140877804577063,0.27512390208147636) (0.90701743503392052,-0.42109306874429681)


# name: N
# type: scalar
46


# name: argn
# type: sq_string
# elements: 1
# length: 1
x


# name: info
# type: complex matrix
# rows: 1
# columns: 45
 (-2.9004576518332215e-15,1.1102230246251565e-16) (-3.3306690738754696e-16,2.2204460492503131e-16) (1.9984014443252818e-15,-1.1102230246251565e-16) (0,6.106226635438361e-16) (-5.5511151231257827e-16,-2.6645352591003757e-15) (2.2204460492503131e-16,-7.9103390504542404e-16) (-7.7715611723760958e-16,1.1102230246251565e-16) (-4.4408920985006262e-16,3.8857805861880479e-16) (-8.8817841970012523e-16,1.1518563880485999e-15) (3.3306690738754696e-16,9.9920072216264089e-16) (1.4155343563970746e-15,2.2204460492503131e-16) (1.5543122344752192e-15,1.4432899320127035e-15) (7.7715611723760958e-16,-4.4408920985006262e-16) (-3.3306690738754696e-16,6.106226635438361e-16) (-1.6653345369377348e-15,2.2204460492503131e-16) (-2.2204460492503131e-16,-2.1649348980190553e-15) (-7.7715611723760958e-16,-1.4432899320127035e-15) (-1.1102230246251565e-15,-4.4408920985006262e-16) (-4.9960036108132044e-16,-1.9984014443252818e-15) (-4.4408920985006262e-16,-1.1102230246251565e-16) (-8.4654505627668186e-16,5.5511151231257827e-16) (-4.4408920985006262e-16,-8.0491169285323849e-16) (5.5511151231257827e-16,-1.3322676295501878e-15) (-4.0245584642661925e-15,8.8817841970012523e-16) (0,-1.2212453270876722e-15) (-4.4408920985006262e-16,-5.5511151231257827e-16) (1.5543122344752192e-15,4.4408920985006262e-16) (-1.3322676295501878e-15,-4.4408920985006262e-16) (-4.4408920985006262e-16,1.9984014443252818e-15) (1.609823385706477e-15,0) (3.3306690738754696e-16,1.1102230246251565e-16) (0,-3.3306690738754696e-16) (-4.163336342344337e-16,0) (8.8817841970012523e-16,6.6613381477509392e-16) (-1.1102230246251565e-15,-1.8873791418627661e-15) (2.2204460492503131e-16,8.3266726846886741e-16) (-8.3787143889679783e-16,2.2204460492503131e-16) (-8.8817841970012523e-16,1.7069679003611782e-15) (4.4408920985006262e-16,8.8817841970012523e-16) (-8.8817841970012523e-16,-8.8817841970012523e-16) (1.3322676295501878e-15,8.8817841970012523e-16) (3.3306690738754696e-16,-8.8817841970012523e-16) (1.6653345369377348e-16,-1.5543122344752192e-15) (1.1102230246251565e-16,1.0547118733938987e-15) (3.3306690738754696e-16,1.9984014443252818e-15)


# name: is_convergent
# type: scalar
6.1302804340891525e-14


# name: is_unimodular
# type: matrix
# rows: 1
# columns: 46
 1.9628220859475394 1.9628220859475387 1.9628220859475385 1.9628220859475387 1.9628220859475385 1.9628220859475387 1.9628220859475385 1.9628220859475389 1.9628220859475394 1.9628220859475385 1.9628220859475394 1.9628220859475383 1.9628220859475389 1.9628220859475385 1.9628220859475389 1.9628220859475387 1.9628220859475387 1.9628220859475389 1.9628220859475387 1.9628220859475385 1.9628220859475387 1.9628220859475389 1.9628220859475383 1.9628220859475389 1.9628220859475389 1.9628220859475392 1.9628220859475385 1.9628220859475387 1.9628220859475387 1.9628220859475387 1.9628220859475385 1.9628220859475389 1.9628220859475387 1.9628220859475387 1.9628220859475385 1.9628220859475387 1.9628220859475392 1.9628220859475383 1.962822085947538 1.9628220859475396 1.9628220859475392 1.9628220859475387 1.9628220859475389 1.9628220859475392 1.9628220859475392 1.9628220859475385


# name: spectrum
# type: scalar
6.7823299831252744


# name: x
# type: complex matrix
# rows: 1
# columns: 46
 (1.9230464984386186,-0.39314463741276856) (-0.59495517805523312,1.8704809213645333) (0.3025771063317389,-1.9393601098835043) (0.14254410791052774,-1.9576393228537883) (0.65229511488921244,-1.8512648714257816) (0.70036378549436462,1.8336196740467885) (-1.4579563892567433,1.3141665450424789) (1.3287693106296143,1.4446600500506501) (-0.30376092278924555,-1.9391750418334275) (0.84052337804817112,1.7737505439147685) (1.7996879011891405,-0.78345006183985744) (-1.6906308876091889,-0.99721499334156205) (1.5337094023730078,-1.2249106131290068) (0.19934762033721026,1.9526728008935184) (1.9212113349142457,0.40201684999570636) (1.0894221191809657,1.6327369620740204) (1.8773021935420602,0.5730680720521919) (-0.66503189527817252,1.8467276787188114) (-1.951387211860508,0.21156202511490513) (-1.0137212200659322,-1.6807854797895785) (-1.9295086012355727,0.36009318077601954) (0.77641353290913673,1.802734746710952) (0.23062752881435206,-1.9492258678861283) (-1.9492841197611925,0.23013465955887838) (-0.26301921671114459,1.9451199018888536) (-0.66209490497348089,1.8477826922805631) (0.9576804910395933,-1.7133355241065917) (1.6320064092749282,-1.0905162177468992) (0.87077568114753723,-1.7590964311843422) (-1.8408710561409132,0.68107583700061292) (0.098122758866252074,1.9603679412997759) (-0.63593862272675261,1.8569471207354959) (-1.9605180243641616,0.095076901646467996) (-1.1547031232013911,1.587240132542143) (-0.99528680986856155,1.6917667413639235) (1.1959203926464905,1.5564205586973308) (-1.8939263916202975,0.51547392194714237) (0.37750370970892522,1.9261779487470634) (1.1473781588588698,1.5925432181441967) (-1.3414152515632858,-1.4329255612057652) (1.9591681307201723,0.11971122192123224) (1.9532586092553836,0.19352350361951262) (-1.4788670921985176,1.29059004517149) (0.37484251749423408,-1.926697596448917) (-0.95106283724901086,1.717017769473371) (-0.53606902875550388,-1.8882003435791914)


# name: x0
# type: complex matrix
# rows: 1
# columns: 46
 (1.9230464984386186,-0.39314463741276856) (-0.59495517805523312,1.8704809213645333) (0.3025771063317389,-1.9393601098835043) (0.14254410791052774,-1.9576393228537883) (0.65229511488921244,-1.8512648714257816) (0.70036378549436462,1.8336196740467885) (-1.4579563892567433,1.3141665450424789) (1.3287693106296143,1.4446600500506501) (-0.30376092278924555,-1.9391750418334275) (0.84052337804817112,1.7737505439147685) (1.7996879011891405,-0.78345006183985744) (-1.6906308876091889,-0.99721499334156205) (1.5337094023730078,-1.2249106131290068) (0.19934762033721026,1.9526728008935184) (1.9212113349142457,0.40201684999570636) (1.0894221191809657,1.6327369620740204) (1.8773021935420602,0.5730680720521919) (-0.66503189527817252,1.8467276787188114) (-1.951387211860508,0.21156202511490513) (-1.0137212200659322,-1.6807854797895785) (-1.9295086012355727,0.36009318077601954) (0.77641353290913673,1.802734746710952) (0.23062752881435206,-1.9492258678861283) (-1.9492841197611925,0.23013465955887838) (-0.26301921671114459,1.9451199018888536) (-0.66209490497348089,1.8477826922805631) (0.9576804910395933,-1.7133355241065917) (1.6320064092749282,-1.0905162177468992) (0.87077568114753723,-1.7590964311843422) (-1.8408710561409132,0.68107583700061292) (0.098122758866252074,1.9603679412997759) (-0.63593862272675261,1.8569471207354959) (-1.9605180243641616,0.095076901646467996) (-1.1547031232013911,1.587240132542143) (-0.99528680986856155,1.6917667413639235) (1.1959203926464905,1.5564205586973308) (-1.8939263916202975,0.51547392194714237) (0.37750370970892522,1.9261779487470634) (1.1473781588588698,1.5925432181441967) (-1.3414152515632858,-1.4329255612057652) (1.9591681307201723,0.11971122192123224) (1.9532586092553836,0.19352350361951262) (-1.4788670921985176,1.29059004517149) (0.37484251749423408,-1.926697596448917) (-0.95106283724901086,1.717017769473371) (-0.53606902875550388,-1.8882003435791914)


