# Created by Octave 5.2.0, Sat Sep 18 00:12:53 2021 CEST <ania@ania-bania>
# name: F_norm
# type: scalar
3.4552145577392884e-12


# name: H
# type: complex matrix
# rows: 51
# columns: 51
 (0.99999999999999978,5.5511151231257827e-17) (0.88193426930792351,-0.47137240545061654) (-0.60516851567490026,0.796097398335049) (-0.99698866409724829,-0.077547428465273793) (-0.96155307226618492,0.27461917124531354) (0.92484514188259759,0.38034387537617698) (0.84919455591356363,-0.52808011343616612) (0.14266536675248503,-0.98977098014105325) (0.012083881548384245,0.99992698723793416) (0.17017055952861476,-0.98541462373445865) (0.8460277303783551,0.53313889318905172) (0.39231970792365412,-0.91982892255826887) (-0.95671108258187798,-0.29103935209007631) (0.015296225833831278,0.99988300589381207) (-0.69887454289477557,-0.71524427526099155) (-0.42556256338475656,0.9049290053067095) (-0.91425520956408624,-0.40513875621190965) (0.31051611917561261,-0.95056811419914533) (0.60926709457504136,-0.79296507329648913) (0.15068915412960648,0.98858119485841955) (0.57186729821148807,-0.8203461423303533) (-0.92689932303845135,-0.3753100650806892) (-0.49669876558031967,-0.86792300134918887) (-0.74984790164409809,0.66161025112973737) (-0.086496849960162714,0.99625212418692566) (0.97572261009586991,0.21901001837287754) (0.94790974178829668,-0.31853904222692142) (0.56948757056789423,0.82199994341160165) (-0.59326101912112861,-0.80501016340873965) (-0.30167290192324003,0.953411485270243) (0.9974714751970587,-0.071067968651215618) (-0.82517153873724858,-0.56488222813077882) (-0.068922331986068397,0.99762202870305228) (-0.9656718721860218,-0.25976496158784174) (0.989579500348444,-0.14398754282968479) (0.36240768079017927,0.93201967409721576) (0.50200831070740104,-0.86486279604379557) (-0.15346913664379441,0.98815344157565632) (-0.99437184877478468,0.10594633719110208) (0.69286593783106221,0.72106642703254775) (-0.99443972143102088,0.10530736175688538) (0.057860203338750693,-0.9983246951115553) (-0.35609321478822592,-0.93445043869741495) (-0.97280012246051206,-0.23164611315712913) (0.91136495072810564,0.41159923054392472) (-0.47396483598944883,-0.88054377190773003) (-0.83996528719074703,0.54264013518590171) (0.62593527497336776,0.77987501020613603) (0.56599445986516073,0.82440904374099677) (0.99973739761489722,0.022915841904290635) (-0.71636189708854126,-0.69772891039407403)
 (1,0) (0.47135401441427111,-0.88194409862278067) (0.98581759961957394,0.16782032141639852) (-0.38830967609818534,0.9215289444442456) (-0.76784171681357083,0.64063960064984182) (-0.86947653017436655,-0.49397425385940297) (-0.60982534899835716,-0.79253583118937221) (0.59910621606859105,0.80066955847464161) (-0.18294733471718705,0.98312271498520909) (-0.070023197723032504,0.99754536326958276) (0.83454062930044581,0.55094640215434276) (0.68484279342126986,0.72869084548864804) (-0.11616747310445352,0.99322964021042737) (0.45046736874472759,-0.89279289294674347) (-0.38849356830220833,0.9214514351759524) (-0.69887454289477591,-0.71524427526099155) (0.14898446130832965,0.98883953717914164) (0.06418456609951434,0.99793804490791316) (-0.80393892351139296,-0.59471186911256113) (0.23575817956495615,-0.9718117517133833) (-0.02477619469833392,-0.99969302297068507) (-0.87309663524480619,-0.48754719312514383) (0.92074647877265603,-0.39016140484133738) (-0.31809864839642077,-0.94805761949808254) (0.67937455793627577,-0.7337916666390385) (-0.10758787854411339,0.9941955785409482) (-0.59241726089290425,0.8056312984213907) (-0.48211792175358936,-0.87610633459872245) (-0.12298458670658952,-0.99240858089428929) (-0.51217496751789837,0.85888113417867529) (-0.78763393780271551,-0.61614347356877441) (-0.59542915886909165,-0.80340781472950606) (0.9758262848243654,0.2185476191722921) (0.9987125856715342,0.050726435132621817) (0.7948458532620577,0.60681139537101658) (0.71228442685317972,-0.70189094257045448) (0.24382015051144329,0.96982046493388241) (0.79915780268569603,0.60112129092769084) (-0.85078506671098608,-0.52551381548117093) (0.85034312178381333,0.52622863399378783) (-0.63833786443355267,0.76975630613228618) (0.75308650736967764,-0.65792150931378568) (-0.16001349960663752,0.98711482611884016) (0.14718658747514929,-0.98910874451064634) (-0.89380458053010292,-0.44845665545669888) (-0.40009760050811943,-0.91647253645029569) (-0.16038626821462459,-0.98705432726278375) (0.40979401292766215,0.91217808950262569) (-0.77603897530463917,-0.63068495210217923) (-0.19366212079356548,0.98106828659871637) (-0.37489271974896821,-0.92706820066229112)
 (1,0) (0.076457717145872683,-0.99707282456641033) (0.67132634171195027,-0.74116188712294728) (0.8790856813939909,-0.47666378587854996) (0.7092633670673647,0.70494359784047667) (-0.95086586725510891,0.30960313707906439) (0.80970343940030765,0.58683927972086958) (0.40283933217337975,-0.91527070992909887) (-0.8499274608314149,-0.52689971657296863) (0.14760343788758729,0.98904662434274115) (-0.99766964572301586,-0.068229597704418721) (0.9117355530224317,0.41077765440063868) (-0.99334954267694131,-0.11513768307345068) (-0.99208669899640889,0.12555469594734864) (0.45046736874472781,-0.89279289294674347) (0.015296225833831278,0.99988300589381229) (-0.97876599516493756,0.204980795951202) (0.50173454575444554,-0.86502164458271136) (0.98764593725137484,-0.15670195477681409) (-0.98113995766806306,0.19329868977083714) (0.049787127172319701,0.99875985200044115) (-0.85844107102659684,0.51291220259876291) (0.77089393332253642,-0.63696353393778904) (0.81444042403630945,-0.58024718499581773) (0.74393418488805851,0.66825289266484811) (0.34647282289963399,-0.93806001033620845) (-0.99430658562158114,-0.1065570916905505) (0.99916451667367778,0.040868919979023421) (0.42120902536953575,0.90696359185320319) (-0.59336201297548263,0.80493572510958467) (-0.88661951933830663,-0.46249954370607282) (0.31183893488066483,0.95013497919637013) (0.99039118023132788,0.13829428809607514) (-0.2106070956439805,-0.97757079092227472) (-0.99966927891939239,-0.025716391364018043) (0.92268487409591615,-0.385554954727091) (0.48205742302463056,-0.87613962409358803) (-0.85687887571758115,0.51551779052616742) (-0.5890246283330034,0.80811508290413692) (0.69718660036092484,0.71688970161189103) (-0.026859885868575628,0.99963920818020369) (-0.32830491535720197,-0.94457179851628947) (-0.5152160015417393,0.85706036645929518) (-0.25535833560088067,0.96684648235339876) (-0.035294003349915115,-0.99937697258219427) (0.7068864382375698,0.70732705549540809) (-0.47345597196404421,-0.88081748541430405) (-0.911439846547907,0.41143335562972627) (-0.8667017448550548,-0.4988267088531011) (-0.48478839472554336,-0.87463147230101201) (0.81002690312230785,-0.58639271501110313)
 (1,5.5511151231257827e-17) (-0.94959663950591933,-0.31347443634058975) (-0.84511228082589829,-0.53458884462475786) (-0.95146328489548959,-0.30776227432204417) (-0.99168992751903984,-0.1286510305333205) (0.98632290716176296,-0.1648245212581369) (0.038027509932917147,-0.99927669265738595) (0.93264238770747032,0.36080212949940588) (0.96009043857047938,0.27968973839873174) (-0.44854589579827076,0.8937597995896438) (-0.092243335055262776,0.99573649483076987) (-0.14984244084951004,0.98870988814730365) (0.035383278233402315,0.99937381575737527) (-0.99334954267694164,-0.11513768307345068) (-0.1161674731044538,0.99322964021042759) (-0.95671108258187831,-0.29103935209007625) (0.71344269557000739,-0.70071357924460831) (0.65260484354457293,-0.75769843485528987) (-0.62473987810217324,0.78083294289423888) (-0.67904690110461696,-0.73409488903017373) (-0.23771451665701071,-0.97133506503704514) (-0.3157865455400472,-0.94883025755711192) (-0.99721060630563219,-0.07463917651974461) (-0.61820810391664338,-0.78601446567591049) (0.7782851182356858,0.62791104046103707) (0.54892161670637873,-0.83587382942190536) (0.56058240718125663,-0.82809864434067582) (0.97035556326574246,-0.24168177597662294) (-0.34429724820934449,0.938860695138243) (-0.84401776396246042,-0.53631521898582635) (-0.73158474088272407,0.68175051661701092) (0.96694424300527382,-0.25498790347572914) (-0.64553843242603881,0.76372778675449693) (-0.99867593950198386,0.051442860144181923) (0.99998703400901401,0.0050923289226010304) (0.70314825186744545,0.71104327287145086) (-0.42886678798697297,-0.90336774248460272) (0.43497444001159957,-0.900442800258071) (-0.9509985930569218,0.30919520695466635) (-0.43731945768012953,-0.89930622811940553) (0.87061176473820545,0.49197068520332898) (-0.72644260436538444,0.6872271404439938) (0.91962469033014671,-0.39279820383394809) (0.6363099524693876,0.771433499653984) (0.95001543929551446,0.31220292295258839) (0.86397365816000748,0.50353700758297493) (0.81133961739441918,-0.58457508093166988) (0.49152247989182707,0.87086488720178634) (-0.72292914436043787,-0.69092217523703581) (-0.91145267604353675,0.41140493353030944) (0.8844415056322088,0.466651072124591)
 (1,0) (-0.70153357034127251,0.71263640777343318) (0.30101837403744569,0.95361834005635393) (0.82558282787940063,0.56428095334739292) (0.98500483708420172,-0.17252672523618923) (0.35247790298619969,0.93582013651473694) (0.79854047477224288,0.60194111850787424) (-0.97164326974139681,-0.23645159412920042) (0.76697719698958788,0.64167435611686907) (-0.7946548973601546,-0.60706144178453769) (0.39534343995366816,0.91853337690341075) (0.59172615191121503,-0.8061390457882186) (-0.14984244084950998,0.98870988814730354) (0.91173555302243159,0.41077765440063857) (0.68484279342126975,0.72869084548864815) (0.39231970792365412,-0.91982892255826909) (0.99997486723507212,-0.0070897741991244878) (0.8254702037660826,0.5644456950800264) (0.24923096569267061,0.9684440746578501) (0.51789020556299681,-0.85544709654186568) (-0.32712078853830595,-0.94498253407461452) (0.99860679836901534,-0.052768004047794637) (-0.73121532850577364,-0.68214671688589334) (0.84858140016588224,0.52906484223817407) (-0.46236569001962036,-0.88668933042676945) (-0.55137945289807155,-0.83425457680603665) (-0.28570760036629705,-0.95831684066018397) (0.76295262162834931,0.64645440454097958) (0.8652193038624123,0.50139361406368166) (-0.97128219296002616,-0.23793045546704189) (-0.93567852476876034,0.35285364995500268) (-0.85735188526681538,-0.51473074983861844) (0.93900249814057613,-0.34391032041180908) (-0.56511716890975439,-0.82501065775140492) (-0.81124374421419765,-0.58470812160712327) (-0.94217133412735343,0.33513158184313019) (-0.36026017189000725,-0.93285186849240254) (-0.99929575487924305,0.037523249863583741) (-0.42125058072573113,-0.90694429169504265) (-0.8064456951131187,-0.59130816063497327) (-0.96135960153104372,0.27529568929439041) (0.98228245129497394,0.18740647234801461) (-0.93300139085817146,0.35987276175992577) (-0.92305182318972712,-0.384675618809035) (-0.17087260816429714,-0.9852931298751274) (0.22953384255473369,0.97330068073645426) (-0.41111845307707173,-0.91158193133668342) (0.18521005070990282,0.98269895548740283) (0.42516659451278588,0.90511511251905707) (-0.27176052560475639,0.96236490829779264) (-0.51796656957629228,-0.85540086088416756)
 (1,0) (0.23451869233979178,-0.97211161033248739) (-0.92571046682527047,0.37823290656700592) (0.72500611488591238,0.68874242890794468) (0.91000662983247693,-0.41459369708296934) (0.93328161284840239,0.35914541778934084) (-0.089412014444863297,-0.99599472472141981) (-0.30103854041766664,0.95361197411903009) (0.99967642036985971,0.025437267079907844) (0.86545318969841889,0.50098979674322752) (0.72480447688911409,-0.68895462135141994) (0.39534343995366811,0.91853337690341086) (-0.092243335055262832,0.99573649483076987) (-0.99766964572301609,-0.068229597704418776) (0.8345406293004457,0.55094640215434298) (0.84602773037835532,0.53313889318905194) (-0.42600687649980129,-0.90471992416154723) (-0.67616964759406217,-0.73674595870796089) (0.61849883927804583,-0.78578571239982598) (0.79749116519623642,0.60333062365003232) (-0.40480670428162757,0.91440228136670065) (-0.77324146182033138,0.63411169498910702) (-0.46032713416647753,0.88774936189786746) (-0.76954997842215778,-0.63858658826384562) (-0.97957207685504311,-0.20109337693190232) (-0.6545383894453114,-0.75602876713939948) (0.91109538464630246,-0.41219558473641255) (-0.75000320570942236,0.66143419281556048) (-0.59670179857849992,-0.80246306056614558) (-0.12653056383194,-0.99196270918636875) (0.33680604017995269,-0.94157404982204573) (0.92513572469811334,0.37963652470130527) (0.99564390051176732,-0.093237456924246676) (-0.58380617803083568,-0.81189306345910328) (0.44879212551557057,0.89363618328445438) (-0.96557777848229309,0.26011450113591711) (-0.89097881943793911,0.45404486927280535) (0.87581975364278253,-0.48263833159943109) (0.1073992859591914,-0.99421596918146293) (0.028616970985604617,0.9995904506204536) (0.26246396531414246,-0.96494179457186469) (0.4125436036069815,-0.91093785469863031) (-0.99930700727413979,-0.037222375163221633) (-0.99390918504599546,0.11020223174325919) (-0.93159396999420752,-0.36350058469062102) (-0.30424678816533074,0.95259324577233062) (0.15239844191509702,0.98831913616090072) (-0.86460441265091181,0.50245319147615342) (-0.60710970877570358,-0.79461802239205659) (-0.10310113309624236,0.99467087840865642) (0.92639268267811881,-0.37655888979072949)
 (1,-5.5511151231257827e-17) (-0.99693374974132598,-0.078250230841226343) (-0.88528362166524777,-0.46505151242766463) (0.86819969747994397,0.49621495875853522) (-0.41295692605347234,-0.91075055708160979) (-0.045127714373498384,-0.99898122574722437) (-0.46146425556207099,0.88715880249171475) (-0.55475867596084505,-0.83201130487883235) (-0.99783044524505038,0.0658361795829146) (-0.30018860160973948,-0.95387986846540751) (0.86545318969841889,0.50098979674322741) (-0.7946548973601546,-0.60706144178453758) (-0.44854589579827059,0.89375979958964358) (0.14760343788758745,0.98904662434274115) (-0.070023197723032782,0.99754536326958299) (0.17017055952861443,-0.98541462373445898) (-0.42531812190794205,-0.90504391892145408) (0.97207783461161124,0.23465865306186418) (0.74054095294167421,0.67201123280511155) (-0.98677706836211343,0.16208336544713814) (-0.35382961581907574,0.93530989675578646) (-0.095085865621346854,-0.99546907443628563) (-0.95107603293677057,0.30895692187304058) (0.96589038538979688,0.25895127613424368) (0.17828463842201908,-0.98397895694101889) (0.18770950559815958,0.98222458812029434) (-0.65396274552156208,-0.75652675264652247) (-0.5265658527983792,0.85013434389319853) (-0.6072850984898589,-0.79448398923588215) (0.99269577212239812,0.12064453576655587) (-0.18097294172618172,-0.98348807535372584) (0.59369602621394924,0.80468939874820578) (0.39223163839809461,0.91986648044134711) (-0.86577619365736291,0.50043139639330902) (0.79811275830470907,-0.6025081120045237) (0.05929416840103785,-0.99824055296988634) (0.52361526196129715,0.85195484471959826) (-0.72151330910732614,0.69240056671048411) (0.86934601715500626,-0.49420390777159123) (0.93750159668934774,0.34798097103854148) (0.52619450138983348,0.85036424354926465) (0.72519912290084354,-0.68853920160281068) (0.99333022245560954,0.11530424604620537) (-0.13611896848277721,0.99069249841673035) (0.28753602903926301,0.95776982203676597) (0.63999559493181102,-0.76837857756959638) (0.9738124153391603,0.22735298487441019) (-0.40240357519513842,-0.91546237643617301) (-0.91315545981238655,-0.40761146477354288) (-0.96420155375356598,0.26517044280839924) (-0.65668094257569054,-0.75416850879488073)
 (0.99999999999999989,0) (0.39738065881736961,-0.91765386284692119) (-0.79266396278003881,-0.60965879154643243) (-0.98871913810757339,-0.14978139383723504) (0.94411819636671557,-0.32960708622430007) (0.28306204977399735,-0.95910159836054432) (-0.3870962815089995,0.92203929896827042) (-0.95189511809852168,-0.30642402670190466) (0.58866619665719755,0.80837621743416554) (-0.99783044524505005,0.0658361795829146) (0.99967642036985949,0.025437267079907733) (0.76697719698958777,0.64167435611686885) (0.96009043857047927,0.27968973839873151) (-0.8499274608314149,-0.52689971657296852) (-0.18294733471718733,0.98312271498520909) (0.012083881548384356,0.99992698723793461) (-0.47967705702961561,-0.87744510994102354) (-0.5379125511753492,0.84300064489182969) (0.45811545828219674,-0.88889269705792673) (0.97190112311528321,0.235389479134609) (0.99298948986380597,-0.11820267771932924) (0.98384447134841946,0.17902529485287044) (0.82086995566732035,0.57111515115844425) (-0.98002819686072573,0.19885857627452641) (-0.99689299947809795,-0.078767681136147127) (0.11799408609286527,-0.99301429780598871) (-0.98989783727186376,-0.14178248045679148) (-0.56211280373941885,0.82706057569697689) (0.8163003470975172,-0.57762768573579459) (-0.42414296039933663,0.90559524576031891) (-0.3858827771074595,0.92254782116259881) (-0.67427622711054491,0.73847922757079942) (-0.89019526292940609,-0.45557918505792366) (0.87592336688313255,-0.48245026204586144) (0.97654824330121182,-0.21529869601400276) (0.20692671618889918,-0.97835644533436117) (0.10153591797525729,-0.9948318739168539) (-0.87065227349267105,0.4918989923368956) (-0.43292466733083346,-0.90143010401055756) (-0.99812656125496457,-0.061183067243663625) (-0.15956369909342161,0.98718763461240722) (-0.94861706909229215,-0.31642638358194725) (-0.73925985806946115,0.67342027163363838) (0.85502175269235303,0.5185921349412248) (-0.28177783927440975,0.95947967633184228) (0.35334738475501526,-0.93549218365884923) (0.81051678841210451,-0.58571540504082176) (0.29412772045892788,-0.95576612414211559) (0.65057108940393649,0.7594453618475594) (-0.42285325886207281,-0.90619816898387984) (0.68728469022889382,0.72638815696360148)
 (1,2.7755575615628914e-17) (-0.43496163232200785,0.90044898712129395) (-0.85590348731937005,0.51713559188527736) (0.9346156704484726,0.35565931528945238) (0.78787911745545836,-0.61582992479873488) (-0.91384936281007367,-0.40605337345185932) (0.6968122977104062,-0.7172535268365926) (0.96360952991812732,0.26731381156043055) (-0.95189511809852168,-0.30642402670190461) (-0.55475867596084494,-0.83201130487883224) (-0.30103854041766653,0.95361197411902998) (-0.97164326974139681,-0.23645159412920064) (0.9326423877074701,0.36080212949940571) (0.40283933217337964,-0.91527070992909876) (0.59910621606859082,0.80066955847464172) (0.14266536675248503,-0.98977098014105358) (-0.59882932954915546,-0.80087666595531726) (0.52125480056483164,-0.85340109730895208) (-0.66125903024461585,-0.75015764671165353) (-0.017905899193088298,0.99983967653524275) (0.94819975392915112,0.31767471830269906) (0.25593179808608985,0.96669484054091381) (0.79827402220126453,-0.60229443420856454) (-0.72269570180375931,-0.69116634943721589) (-0.94210423539992338,0.335320159909199) (0.99824753674411804,0.05917647661273967) (-0.88200502950562454,-0.47123998973642628) (-0.0773731681094319,-0.99700220303503018) (-0.86174237953985844,0.50734610603116748) (0.86971601878540117,0.49355247610368885) (0.7285622732606698,0.68497957194448478) (-0.97775132774286766,0.2097673499309699) (-0.31379736154982713,0.94948997671611191) (0.40224182635138389,-0.91553345822721599) (0.98800911620914722,-0.15439555138550493) (-0.62833405191290725,0.77794364783492487) (-0.28801164101460452,0.95762690785089788) (-0.98386774826009138,-0.17889732791078686) (0.15522814053548523,0.98787864861322261) (0.17089740961192681,-0.98528882840918142) (0.092479325769765613,0.99571460484677687) (0.4733884095795825,0.88085379812753706) (-0.92719526590031953,-0.37457834813565705) (0.9643425455539012,-0.26465724028376492) (-0.74139995379350865,-0.6710634161649589) (-0.83037571814965694,0.55720388253084274) (-0.60759039528272196,0.79425053450418936) (0.49274660016474847,0.87017284951099694) (0.045666523698175004,-0.99895674011106117) (0.047348964135952021,-0.99887840881422707) (0.63358334020585838,-0.77367444769334193)
 (1,0) (-0.83817298266960827,-0.54540448395912267) (0.36654233780301493,0.93040137284823321) (0.65079845893558863,0.7592505290396917) (-0.31768850532431581,-0.9481951347611981) (0.21574588418432616,-0.97644954475770263) (0.85676592825065756,-0.51570548202319388) (0.69681229771040609,-0.71725352683659271) (-0.38709628150899961,0.92203929896827053) (-0.46146425556207088,0.88715880249171486) (-0.089412014444863422,-0.9959947247214197) (0.79854047477224299,0.60194111850787413) (0.038027509932917071,-0.99927669265738583) (0.80970343940030765,0.58683927972086947) (-0.60982534899835728,-0.79253583118937243) (0.84919455591356374,-0.52808011343616656) (-0.9359233690280363,0.35220370143880636) (0.86106057050925444,0.50850240305653027) (-0.81662443944829632,0.57716940744963174) (-0.49445640058763518,0.86920243207087255) (-0.97356606307713323,-0.22840560593927794) (-0.9523883709615788,-0.30488750524930891) (-0.57490897667054996,0.81821737242838444) (-0.35625636861400406,-0.9343882489746711) (0.68033945317592803,-0.73289714725345867) (0.23255840309186193,0.97258243308799042) (0.84804376545879967,0.52992619473512148) (0.92189237701476212,0.38744605457027359) (0.88177633399274635,0.47166778224752859) (0.66445389627396989,-0.74732925790867755) (0.57384270532569581,0.81896553623732604) (-0.96270977005088632,-0.27053631669065781) (-0.4840309997221437,-0.87505085069839206) (0.37741862963364775,-0.92604275171583517) (0.62997569542395215,0.77661484867023733) (-0.64614949054543214,-0.76321087247750619) (0.62940966596598968,0.77707365956424423) (-0.47694901553665792,0.87893096235063284) (-0.78682256784516558,-0.6171792662829152) (-0.8306664586444279,-0.55677036063633789) (0.14427809609658857,-0.9895371801942271) (-0.814390652419272,0.5803170385677896) (-0.95406424865749095,0.29960208516231573) (-0.83149597765709249,0.55553077245105509) (0.049445958715671125,-0.99877680047480066) (0.99989998842966965,-0.014142600126363106) (0.17141169506468457,0.98519948781708355) (0.77733496324622608,-0.62908692158952761) (-0.8013619728930037,0.59817972917930085) (-0.59922692463515603,-0.80057922330789744) (0.27037837117970587,0.96275414120022984)
 (1,-2.7755575615628914e-17) (0.033956097907415883,0.99942332543067725) (0.75735189110801959,0.65300697778439165) (-0.91327746888900196,-0.40733802280132814) (-0.9066239364295875,0.42193961403609548) (0.05320527596640437,0.99858359620482662) (0.21574588418432619,-0.97644954475770263) (-0.91384936281007378,-0.40605337345185927) (0.28306204977399751,-0.95910159836054443) (-0.045127714373498357,-0.99898122574722437) (0.93328161284840239,0.35914541778934078) (0.35247790298619963,0.93582013651473683) (0.98632290716176274,-0.1648245212581369) (-0.9508658672551088,0.30960313707906451) (-0.86947653017436666,-0.49397425385940319) (0.92484514188259792,0.38034387537617692) (0.099290629881412601,0.99505847607954745) (-0.97911706291043099,-0.20329726293695294) (-0.3238801819316468,0.94609810683244455) (0.013612315519856116,-0.99990734814091742) (-0.11862789279712521,0.99293878111922196) (-0.38374687355311732,-0.9234383233536646) (-0.53987655094218556,0.84174420683648343) (0.27997933970133271,-0.96000602567921967) (-0.83600872315955033,-0.54871615139445029) (-0.24219650087873901,0.97022721821338742) (0.94065564880593899,-0.33936256477326054) (0.1446479707871525,0.98948318052767648) (0.93741785297549085,0.34820650327477148) (0.41831027446355362,0.90830419699472442) (-0.84759228952964949,-0.53064801020064301) (0.13147210358481376,0.99131987066687466) (-0.80755438930606893,0.58979310636230919) (0.49906895053019229,-0.8665622785563063) (0.24884073693433334,-0.96854441696908622) (-0.96401783738765656,0.26583756167709643) (0.89246019010903888,0.451126156491227) (0.46549970182473543,-0.88504803688901235) (0.93173557396163953,0.36313746737891694) (-0.69622626974881763,-0.71782238841627999) (0.047280918377734071,0.99888163200520019) (-0.83742631124028932,-0.54655024768312144) (-0.50527633196416266,0.86295760519091635) (0.95009482468486861,-0.31196125417595405) (0.63520623752973482,-0.77234256376515342) (0.25673548337523033,-0.9664817078331549) (-0.97881087602665695,0.20476637656590918) (-0.85476336613291981,0.51901790712569318) (0.15299641393166577,-0.98822674388222242) (0.93251412244037402,-0.36113350917529657) (-0.0037257157975695565,-0.99999305949681427)
 (1,0) (-0.29936104831881533,-0.95413990732462828) (0.1685382137582534,0.9856951204622969) (0.94458075490677462,-0.32827914563637139) (-0.4100684216372264,0.91205476237775951) (-0.9066239364295875,0.42193961403609559) (-0.31768850532431586,-0.9481951347611981) (0.78787911745545847,-0.61582992479873511) (0.94411819636671579,-0.32960708622430018) (-0.41295692605347234,-0.91075055708161001) (0.91000662983247693,-0.41459369708296956) (0.98500483708420183,-0.17252672523618928) (-0.99168992751904006,-0.12865103053332061) (0.7092633670673647,0.70494359784047667) (-0.76784171681357094,0.64063960064984182) (-0.96155307226618547,0.27461917124531393) (0.54550490360675141,-0.83810763040375003) (0.193898169759946,-0.98102166121026146) (0.26572196567176937,0.96404970668505441) (0.77211192711516452,0.63548656319902608) (0.60896014977894708,0.79320081693175815) (0.71411134582933256,-0.70003213194669367) (0.91971572166485316,-0.39258501158667597) (0.028486306283378504,0.99959418283338175) (0.57450392812035511,0.81850182441719432) (-0.9814660044500958,0.19163632773761025) (-0.9906352272864728,0.13653514733966982) (-0.96870770024415076,-0.24820433414365867) (-0.44163476352050318,-0.89719492622851937) (-0.74275023598772583,-0.66956858270097641) (-0.64555814628479902,0.76371112324316603) (0.71885597032203263,0.69515904218557356) (-0.96532012536945211,-0.26106906281042064) (0.99195689653215113,0.12657612500898446) (-0.11667336890044155,0.99317034036938423) (-0.92342998812209109,-0.38376693061913725) (-0.59029342398897933,0.8071887471932172) (0.20634433145400122,0.97847944121315877) (0.99607832291444343,0.088475842013193529) (-0.97202567414917063,-0.23487462356512134) (-0.10697692884860233,-0.99426150317415396) (-0.99326831407984395,-0.11583633387231546) (0.99353206766618762,-0.11355188470012934) (-0.24416719576115892,0.96973314912615327) (0.63650616406020621,-0.77127161435733449) (-0.5878447231847308,0.80897378290267952) (-0.20111818424057404,-0.9795669839106329) (0.75109855515480173,0.66019009417316643) (0.018214816950907708,-0.99983409645973176) (0.15466063000737601,-0.98796765611315762) (-0.99999973058284386,0.00073405329783471363)
 (1,0) (0.95324004905927495,-0.30221417714836091) (0.90372746921030422,-0.42810823560721356) (-0.34517847232319687,0.93853706492851308) (0.9445807549067744,-0.32827914563637128) (-0.91327746888900196,-0.40733802280132825) (0.65079845893558841,0.75925052903969181) (0.93461567044847271,0.35565931528945238) (-0.9887191381075735,-0.14978139383723515) (0.86819969747994374,0.49621495875853527) (0.72500611488591238,0.68874242890794446) (0.8255828278794004,0.56428095334739281) (-0.95146328489548948,-0.30776227432204417) (0.8790856813939909,-0.47666378587854996) (-0.38830967609818556,0.92152894444424549) (-0.99698866409724862,-0.077547428465273766) (-0.99555121344776876,0.094221979403246892) (-0.64590479989686622,-0.76341796512145765) (-0.27783012340766156,-0.96063022153546873) (-0.08675704944343493,0.99622949884645928) (0.01728428524949438,-0.99985061558385202) (0.99982506124290138,0.018704195000977558) (-0.70524737075834221,0.70896131490967196) (0.84427605466659805,0.53590852159357416) (0.6000342814340246,-0.79997428777676871) (-0.18114425583364979,0.98345653619184392) (0.83787766931333529,-0.54585805047286717) (-0.44135727386223589,0.89733146429225519) (0.064383712926092657,0.99792521639141862) (-0.99660366455146132,0.082347652077040118) (0.95733030928998031,0.28899598425370243) (0.6152932357930313,0.78829831535233219) (-0.39784205614886531,-0.91745392165450923) (-0.85150927420231071,0.52433954261284377) (-0.2779500535496443,-0.96059552764508949) (-0.25353896567806627,0.96732517432500542) (-0.27579906721940739,-0.9612153112185079) (-0.047415780669826268,-0.99887523932844791) (-0.56994303651872846,-0.8216842064466171) (-0.048923899742451787,-0.99880250902467749) (0.78148519329940525,-0.62392378753642519) (-0.053196690680173075,0.99858405359822555) (0.54712965411950831,0.83704787293383809) (0.38926208264660811,0.92112704390524769) (-0.94926347164089298,0.31448189360959167) (-0.80974164413717964,-0.58678656234615312) (-0.98670296522344392,-0.16253386852979809) (-0.75061373808013598,-0.66074126267803601) (-0.28480094574256365,-0.95858667907713691) (0.9998570561331297,0.016907610735674289) (-0.86730127546796298,-0.49778358507653486)
