# Created by Octave 5.2.0, Sat Sep 18 09:35:57 2021 CEST <ania@ania-bania>
# name: F_norm
# type: scalar
1.154981089414934e-12


# name: H
# type: complex matrix
# rows: 58
# columns: 58
 (1,5.5511151231257827e-17) (-0.57174885900471351,0.82042869417568176) (0.77574428036606191,-0.63104739241941377) (-0.14013209336611074,0.99013281755976357) (0.96731420784472777,0.25358080231304514) (0.710099446833931,0.70410139582744069) (0.45322900913493425,-0.89139411332954832) (-0.017494992561375045,0.99984695090562858) (-0.0394923321945993,-0.99921987355027708) (-0.94180346985503238,0.33616398404502534) (0.057106606351670697,-0.99836808618414885) (0.98266146209746019,0.18540887494529573) (0.98181932859062482,0.18981782320388169) (0.51419123989742577,0.85767556151073188) (-0.9554963652421159,0.29500287457770302) (-0.61069727304292731,0.79186415545719502) (-0.076541028790070964,-0.9970664325468791) (0.76109671726661698,0.64863841002979394) (-0.4905026671002537,-0.87143969014931821) (-0.89341108419886706,-0.44924006347453527) (0.98715116759556798,-0.15978914955249252) (0.99908155196952209,-0.042849183354759179) (-0.79674709332467419,0.60431289021390477) (0.56097511857121252,0.82783266204228623) (0.82732719669149368,0.5617203126241711) (-0.095401393595328648,0.99543888516577095) (0.63230418535642174,-0.77472021864719298) (0.47185252177330672,-0.88167749075054092) (0.99112343094455246,-0.13294489321783892) (0.5872718213781396,-0.80938977496334052) (-0.99926732344041669,-0.038272918679246537) (-0.124830615472381,-0.99217806740564018) (0.10741737444214253,-0.9942140150229033) (-0.069600184466204806,-0.99757496676804958) (0.14533583175090242,0.98938238108896948) (-0.64936107252736619,-0.76048024135155057) (-0.57070090765499903,0.82115800793864502) (-0.93043140203897379,0.36646610498079224) (0.85422480249248811,-0.51990382457399797) (-0.90094783838091608,0.4339274046620667) (-0.95210853961717512,0.30576024723311063) (-0.70108639091223124,-0.7130763440738066) (-0.3903039110976167,0.92068607949827352) (-0.089659456909157137,0.99597248043646025) (-0.49485142840590207,0.86897759683701903) (-0.31517444720170507,-0.9490337548428408) (0.086717650491145548,-0.99623292913519845) (-0.9994340540505835,0.033638840705588924) (-0.81093421298056789,-0.58513733620201358) (0.36924311511935265,0.92933283700564129) (0.50916410556524661,-0.86066945664636452) (0.33281313577356059,-0.94299279777555689) (-0.88592202922150021,-0.46383419250855051) (-0.21572014365785441,-0.97645523175424453) (-0.67244640235695918,0.74014582073885216) (0.99740615604050709,0.071978885046281554) (-0.42773411229049429,0.90390460181540377) (0.16731166062005687,0.98590405629582634)
 (0.99999999999999989,0) (-0.87961143006395381,-0.47569289683664928) (-0.8359607254449648,-0.5487892724111213) (0.65909184365841023,0.75206245859167609) (0.98624572189962878,-0.1652857405666816) (-0.95511692620086752,-0.29622906218770262) (-0.13451486776912644,-0.99091157544407305) (-0.37790600523943418,-0.92584396698578386) (-0.79120081379484364,-0.61155643423185091) (-0.96021532229218387,0.27926069332312464) (-0.99877365685124342,0.049509417083989565) (-0.99853067221496394,-0.054189451426716329) (0.98266146209745997,0.18540887494529576) (-0.078012922494042153,0.99695234787021558) (0.66220190457631922,-0.7493254550430638) (-0.39964762892292377,0.91666884571053386) (-0.23236918882645985,0.97262765747439683) (0.52866816482100232,0.8488285878225299) (0.99495555097446908,0.10031675625280473) (0.79420364118075715,0.60765168997973262) (-0.91817277217517124,0.39618021207041504) (0.99493803126159608,-0.1004903674453085) (-0.14897306029040489,-0.98884125485727348) (0.71008661044376098,-0.70411434133135498) (0.56468531223020213,0.82530630565352869) (0.34869274334547418,0.93723709419666301) (-0.43679939908112775,-0.89955893912648432) (0.42477687200567682,-0.90529807743586233) (-0.71910919012968577,0.69489709502272623) (0.98479057687429195,0.1737455602298944) (0.32400520916514081,0.94605529671042488) (0.97468955605889818,0.22356267423187748) (0.36351005117806667,0.93159027619040768) (0.049806446746106937,-0.99875888875269969) (0.90908367593102579,0.41661357413763467) (0.94556684280963255,-0.32542794252955992) (-0.32637238022665344,-0.94524127577311567) (-0.1550089522829049,0.98791306536159984) (-0.058992564048519262,0.99825842214678195) (0.82566652896747539,-0.56415847325268365) (0.46798718656367505,-0.88373525063347513) (-0.69166292979453781,-0.72222045910375277) (-0.4128984335491267,0.91077707677162967) (-0.73060625043347827,-0.68279902374529466) (-0.38007552685953327,-0.9249554550801049) (-0.59490496640748602,0.8037960443692822) (-0.96768121174111665,-0.25217666910965636) (0.89511537511951655,0.44583457158978163) (0.56243576556533981,-0.82684098205938317) (-0.91515568053540386,0.40310058345749966) (-0.97421733735519511,-0.22561156795818674) (-0.3743048569892804,0.92730570689187286) (0.42028784632449279,0.90739083433320755) (-0.87975529830242993,-0.47542677155246266) (-0.19156535340977049,-0.98147985989167918) (-0.17064112008609583,-0.98533324724976323) (-0.67080649334616838,0.7416324214087574) (0.98541101736067849,-0.17019144180654139)
 (1,0) (0.47826080887076217,-0.87821785378019346) (0.89113646288795167,0.45373539041113981) (0.85402163791482844,0.52023748612847875) (0.8538468504875848,0.52052430866620514) (-0.11848523637485486,-0.99295581410312417) (-0.81826101107186455,0.5748468646167022) (0.54875660776844337,-0.83598216812948478) (-0.25313414120234301,0.96743118957254803) (-0.91413529412096795,-0.40540925500335251) (0.013208416803910161,-0.99991276505780047) (-0.99877365685124331,0.049509417083989593) (0.057106606351670697,-0.99836808618414852) (-0.99707336810767211,-0.076450628580935487) (0.22404642963476334,0.97457847163166822) (0.99109807747804102,-0.13313377039404195) (-0.99996493906836625,0.0083738064223732867) (0.97062524107017156,-0.24059642848029472) (-0.39987359635937836,0.91657029568637927) (-0.29706933355575815,-0.95485591115138224) (0.2155405292278412,0.97649489515316301) (-0.33783379306396416,-0.94120578422787682) (0.97918174195393748,-0.2029855074236874) (-0.96136437931946628,0.27527900424060492) (0.70522616394986182,0.70898240999376083) (-0.99977895205149259,-0.021024914620984769) (0.62095286429010144,-0.78384790637592516) (0.76810213480941469,-0.64032734636373423) (-0.72980073510063681,-0.68365992060861058) (-0.44160219066026485,-0.89721095914174864) (-0.7033438046411653,-0.71084983820276104) (0.99023657180976155,-0.13939702956108754) (-0.018484960437980646,-0.99982913852198374) (-0.91024986031475597,0.41405940612063341) (-0.5244953408074875,0.85141331764968409) (0.96964370957183044,0.24452213905448877) (-0.04572219064007832,0.99895419378621875) (0.71002387566933778,-0.70417760258296525) (-0.55867972867117166,0.82938348233607151) (-0.99995700430479872,-0.0092730546088772847) (-0.94296551051935729,-0.33289044139321033) (-0.036872872638352816,0.99931996440749404) (-0.90403195648561818,-0.427464877683286) (0.7026970011144531,-0.71148923015373655) (-0.27140316821772736,0.96246575018614455) (0.96444192694978825,-0.26429485341447395) (-0.93759162637809179,0.3477383242406365) (0.8061793239056444,0.59167127503964445) (-0.45715552850457308,-0.88938676781122894) (0.90487882575343648,-0.42566925036121528) (0.98128246622449966,0.19257393769762038) (-0.079841083803663448,0.99680760497553278) (0.92624195802458253,-0.37692948305324958) (-0.91402031735599398,0.40566841072536891) (0.4995188165720077,-0.86630303698561772) (-0.4546433813068273,0.89067356300380762) (-0.47476404333430011,0.88011311952320603) (-0.12488204382440837,0.9921715956074546)
 (1.0000000000000002,0) (-0.97957882876321412,-0.20106048403126869) (0.98426321482899559,0.17670858477870066) (-0.1404674036505455,0.99008530365402014) (-0.052800184127000771,-0.99860509740144732) (-0.9557741355721181,-0.29410168610766174) (-0.24026626208819371,0.97070702238222628) (0.19165668099540956,0.9814620301518665) (0.59935969525077293,0.8004798284209913) (0.96080240909600856,-0.27723407199567873) (-0.91413529412096817,-0.40540925500335251) (-0.96021532229218398,0.27926069332312464) (-0.94180346985503238,0.33616398404502551) (0.93969536294689571,-0.34201260920629672) (0.5001433776782227,0.86594260881689855) (0.98175498859534704,0.19015031519340064) (0.66053183195559961,-0.75079804140219941) (0.70943514562167764,-0.7047707245315642) (0.41614034514152454,-0.90930039763847637) (-0.28303946755780857,-0.95910826281738903) (-0.99474167362104082,-0.10241583257294529) (0.43563152551557333,0.90012508796109703) (-0.73536378990910822,0.6776725584605815) (-0.80803394515188232,0.5891359295462153) (-0.8382776031565965,0.54524367034017707) (0.44206237753160255,0.89698431110644439) (0.68231693570976293,-0.73105649524755456) (0.13046513690407585,-0.99145289754612043) (-0.77938870851124498,0.62654069384611755) (-0.71970003159441898,-0.69428514640815453) (0.99055592244192314,-0.13710931593158232) (0.77468443512536234,0.63234802599083029) (-0.777547875748546,0.62882374392108109) (-0.361237977766865,-0.93247365829759976) (-0.21905603002965729,-0.97571228121185782) (0.99732213452129759,0.073133849850002097) (0.94668970900277727,0.32214685295410866) (0.64367885918900813,0.76529571162599219) (-0.59746855133778187,-0.80189234324959835) (-0.24430852151745086,0.96969755404144387) (0.60663521481779248,-0.79498032437474297) (-0.39585272488601031,-0.91831400958512954) (0.8111548348128792,-0.58483145773777068) (0.47854834482135711,-0.87806120610623672) (-0.0062118672570073419,0.99998070616646473) (-0.10085123501365356,0.9949015169333173) (0.014784982951694725,-0.99989069616589321) (-0.26980383304829758,-0.9629153086707285) (-0.82533377178614198,0.56464516747180027) (-0.97198540581903714,0.23504121101372266) (0.12690424978769593,0.99191497185284028) (-0.96888941736441603,0.24749403410838644) (-0.83406336585100349,-0.55166865213213845) (0.78589176200248967,-0.61836408241150409) (-0.7735650488380762,0.63371690463182784) (0.62821542454074719,0.77803944653795543) (-0.66603553249147229,-0.74592001545661646) (0.91647237694027917,-0.40009796588514962)
 (1,-5.5511151231257827e-17) (0.67375092159055316,-0.73895852093056158) (0.91380469795899566,0.40615387969101896) (-0.92700298879692,-0.37505394113591356) (-0.077733910590563116,0.99697414166280862) (-0.97250070801052912,-0.23289992039290855) (-0.9308574366707808,0.36538258386888622) (-0.93169078106623704,0.36325237573371183) (0.63746378383958069,-0.77048032050982562) (0.59935969525077304,0.80047982842099141) (-0.25313414120234312,0.96743118957254837) (-0.79120081379484386,-0.61155643423185102) (-0.0394923321945993,-0.99921987355027708) (0.97756915513119724,-0.21061468831987312) (0.91611550511021989,-0.40091443138985139) (-0.41718716514340498,0.90882059243813773) (-0.012408416388825172,0.99992301263783401) (-0.88484572334572642,-0.46588415499647262) (0.91024971075319872,0.41405973490997089) (-0.96438484607477937,-0.26450305983357558) (0.60843626476736168,-0.79360274175178014) (0.39487701671724162,-0.91873398852360277) (0.30875674237739176,0.95114103793102234) (0.59184304158906931,0.80605323280947117) (-0.38107268768437647,-0.92454508094576016) (0.28115591458657119,-0.95966210287422826) (0.72348471016004545,-0.69034040455751455) (0.73261500629005039,0.68064326380169726) (-0.77410996024576428,-0.63305115863435657) (-0.12528373405603727,-0.99212095330205552) (-0.053278334203539945,0.99857970092751935) (0.2889834098617845,-0.95733410511934425) (0.62974590791312712,-0.77680119172583306) (-0.47442963582573794,-0.88029342872150318) (-0.3646899770178893,0.93112900323354519) (-0.16221728713570205,-0.98675506168163851) (-0.63730919150753307,0.77060819773735501) (-0.11950887198038523,0.99283313276601204) (0.021537692505493533,0.99976803699735228) (0.90066691032694579,-0.43451020315076089) (0.98956231104649661,-0.14410562985642428) (-0.42801061718601818,0.90377370595522777) (-0.5070140826674201,-0.86193777036217112) (-0.99953413199194296,0.030520795912142684) (-0.9656496783764571,-0.25984745265529574) (-0.93261022316369324,-0.3608852610603086) (-0.79567061107545634,0.60572954251118205) (-0.59203911637744666,0.80590922856051816) (-0.56571995553554089,0.82459743627352144) (-0.98483728564800799,-0.17348060640158033) (0.81848587573747222,0.57452664970240042) (0.999412081445889,-0.03428544093337621) (0.70300866511824445,0.71118128263380398) (0.74532078824514181,-0.66670602412880364) (0.38800444269560924,0.92165750278966152) (0.97611961090338129,0.21723375706789139) (0.22556077508856276,-0.97422909869365182) (-0.89046599205189814,-0.45504979617513103)
 (1,0) (0.14427354630924921,0.98953784355897967) (0.070962313396743415,-0.99747899731141443) (0.96664731453175323,-0.25611124401039304) (0.84580822770490449,-0.53348705883712821) (-0.86863479291276013,0.49545292061043134) (0.24667112446799522,-0.96909925000161845) (0.95483396769897988,-0.29713985617588212) (-0.93169078106623693,0.36325237573371189) (0.19165668099540961,0.98146203015186639) (0.54875660776844348,-0.83598216812948489) (-0.3779060052394343,-0.92584396698578397) (-0.017494992561375045,0.99984695090562847) (-0.71240358886800859,-0.70176999548853525) (-0.39960305709974092,0.91668827676399633) (-0.94193336758879431,0.33579983773497407) (0.80648690303658432,-0.59125195579419243) (-0.44597192561050503,0.89504694936481333) (0.68979446835836011,0.72400524267591226) (0.57993608172662781,0.81466197966491904) (0.94775059693751129,0.31901223488229341) (-0.9973092576133622,-0.073309240063468839) (0.33467824540719421,0.94233246365131718) (-0.46541937443247577,0.88509028121592614) (0.28828359575484175,-0.95754507383133536) (-0.91578838751094127,0.40166108761007446) (0.61916585707693983,-0.7852602380295195) (-0.99699822689511763,0.077424386132458445) (-0.40706522343339863,0.91339909342582426) (-0.34564819893855475,0.93836417374627845) (-0.15239580838019812,-0.98831954224741869) (-0.9210450451773794,0.38945606267485611) (0.8285734310670666,-0.55988040627418856) (-0.99985375939172805,0.017101456962271444) (-0.59355813314518724,-0.80479111735729536) (-0.43752323752660149,-0.89920710441157226) (-0.90930438221615439,0.41613163840604472) (0.92057286225033641,-0.39057087101859289) (-0.086392493439321705,-0.9962611791479874) (0.75526034543530018,-0.65542490844714929) (0.98814000364259524,-0.15355563552410645) (0.32650598236129252,-0.94519513513469211) (-0.53666712325899812,-0.84379404999852525) (-0.7322515684806552,-0.68103424323422901) (-0.91305532646197685,-0.40783571547795067) (0.25532381660295178,0.96685559866781778) (0.95407011167829836,0.29958341409724498) (-0.60905074603609488,0.79313125569030063) (-0.58431054611243716,0.81153015082730195) (0.47205487358632531,-0.88156916706710886) (-0.9902720721632936,-0.13914461216094093) (0.17811546650118837,0.98400959375052166) (0.9924541035312251,0.1226166888479317) (0.16304636584655519,-0.98661840778703846) (-0.97475885299757581,-0.22326033795292127) (0.36830846213419155,0.92970364994462162) (0.97093157040601752,0.23935723425228711) (0.85524334834342697,0.51822660594987169)
 (1,0) (-0.21542473270157611,-0.97652044757928991) (-0.77415420287011838,-0.63299705384664595) (0.62767598469453567,0.77847469980581274) (0.28813465851382969,-0.95758990103442343) (-0.94290070660403325,-0.33307395197706513) (0.54510884995125164,0.83836527940082584) (0.2466711244679953,-0.96909925000161834) (-0.93085743667078069,0.36538258386888611) (-0.24026626208819363,0.97070702238222606) (-0.81826101107186455,0.5748468646167022) (-0.13451486776912647,-0.99091157544407316) (0.45322900913493414,-0.89139411332954821) (-0.72309103818835807,-0.69075274193569702) (-0.97086595220482796,0.23962325189641687) (-0.39750517011211345,0.91759993446716404) (-0.99567529685883371,-0.092901578162455867) (-0.9676362631866271,0.25234908790447214) (-0.65551889524845797,0.75517877219387031) (-0.30345502281740333,-0.95284576355614325) (0.59237189932748113,0.80566465287187283) (0.32250479193334808,0.94656783126199107) (-0.73429373646531115,0.67883187063352735) (0.37498656875198139,-0.92703024398107825) (-0.97291833170742659,0.23114912897876161) (0.9805185311241138,0.19642660237913201) (0.99470056776504179,-0.10281430098922618) (0.95795550186302392,-0.28691681102779565) (0.46111512544144473,0.88734031864280782) (-0.99989730083039807,-0.014331356952041727) (0.25050648449024809,-0.96811492149865008) (-0.77839926908026902,0.62776952609640746) (0.9778217162651045,0.20943899159509285) (0.97888176128452453,0.20442724237368504) (0.97352780790240068,-0.22856860510741966) (-0.99932173258620161,-0.036824920650492837) (0.70282163344890425,-0.71136611639592251) (-0.99973570415981616,0.022989602608057172) (0.77763866858738262,-0.6287114609402672) (0.65843862293847411,-0.75263442641357414) (-0.88150119172730101,0.47218179653958381) (-0.24808229331410941,0.96873896161144157) (-0.68055221850870617,-0.73269958228654619) (0.80086325417323068,0.59884726609968575) (0.42897900256328969,0.90331446094912315) (-0.17244602545461415,-0.98501896850005166) (0.38526181934341663,0.92280730954853363) (-0.99944418487077202,0.033336486437539115) (0.54212066942173298,-0.84030064845014196) (-0.42774489063328958,0.90389950134797159) (-0.37510227158466825,0.92698343342911205) (0.66227201995367291,0.74926348608916271) (-0.094061456097323637,-0.99556639280203285) (0.54536245057512667,0.83820033255940174) (0.86561034049995866,-0.50071822257588228) (0.98488517592120939,0.17320851668047452) (-0.41397158687639174,-0.91028980289743211) (0.46763501195125756,-0.88392165693422609)
 (1,0) (0.98739181045083946,-0.15829533364763176) (-0.62195222028389707,0.78305519325519546) (0.0060049515665169806,0.99998197011580559) (0.069071022268643756,0.99761174506055517) (-0.31273912830374245,-0.94983905880302522) (-0.94290070660403313,-0.33307395197706524) (-0.86863479291276025,0.49545292061043117) (-0.9725007080105289,-0.23289992039290863) (-0.9557741355721181,-0.29410168610766174) (-0.11848523637485475,-0.99295581410312428) (-0.95511692620086774,-0.29622906218770273) (0.71009944683393089,0.70410139582744069) (-0.95615567431740733,0.29285888490982376) (-0.1978503858082058,-0.98023223005344418) (-0.18503002610532621,-0.98273286779239377) (-0.61968963630357909,-0.78484696257164777) (-0.50441271533892129,0.86346268744191679) (0.055636556442527574,-0.99845108722822018) (0.33807947583965603,0.94111756333413754) (0.9649605687641436,-0.2623949327452505) (-0.94212006224335954,-0.33527569002026891) (-0.46270043780033254,0.8865146952303633) (-0.037629296793320333,0.9992917672145829) (0.27137556889074438,0.96247353242009936) (0.96381955322291146,-0.26655556423603327) (0.53643620600566388,-0.8439408728615112) (-0.53733672638151875,0.84336779786851623) (0.80531273278567306,-0.59285023607423037) (-0.73522298769720706,-0.67782531552133207) (0.027228099818392748,0.99962924656108354) (-0.21268921154534098,-0.97711990016180938) (0.0094793648751498316,0.9999550698114239) (-0.87685650061512066,0.48075219950511805) (0.050515002878058268,-0.99872330226356099) (0.87764882416995171,0.47930422638769277) (0.97047556655959377,-0.24119945006329868) (0.32128106009038571,0.94698388604410733) (-0.24107398941765557,-0.97050673960888001) (-0.18248206180818904,0.98320918278779112) (-0.54039827491566683,-0.84140935606170464) (0.9995871578404032,-0.028731757352215614) (-0.71633717268217811,0.6977542941707372) (-0.49530852922668778,0.86871713513392701) (0.88124214264204292,-0.47266508865333606) (-0.8297134912862123,-0.55818950400168221) (0.96830125026821023,-0.24978528525319593) (0.7807523171103663,-0.62484063514371124) (0.057053324626643198,0.9983711324698088) (0.90084352662683298,0.43414391684616005) (0.92374669720525548,0.38300396786767588) (0.40846774444144096,0.91277275471550168) (0.83601626536737839,-0.54870466012344099) (0.67116961873132697,0.74130381281364355) (-0.93450453160245162,-0.35595123319702976) (-0.49456736994624939,-0.86913929642172638) (0.18161198754627747,-0.98337026901340197) (-0.12342490777123005,-0.99235391476109336)
 (0.99999999999999989,0) (0.89984172590387412,0.43621653834114871) (-0.22899630894416906,-0.97342729080807211) (0.83084965141224476,0.55649695124784881) (-0.93694616436902467,0.34947372587101477) (0.069071022268643922,0.99761174506055494) (0.28813465851382958,-0.95758990103442332) (0.84580822770490449,-0.5334870588371281) (-0.077733910590563088,0.99697414166280829) (-0.05280018412700084,-0.99860509740144687) (0.8538468504875848,0.52052430866620503) (0.98624572189962867,-0.16528574056668158) (0.96731420784472744,0.25358080231304503) (0.58421358709494187,-0.81159995358160153) (-0.60403599324048762,-0.7969570370289597) (0.89289382297787157,0.45026727716764103) (0.60748632610826392,0.7943301351399682) (-0.9295254331819125,-0.36875800881876036) (-0.12067362776450807,-0.99269223607427748) (-0.38363191805537616,-0.92348608622390604) (-0.95285333974828479,-0.30343123262205607) (-0.96890047206300156,0.24745075315320617) (0.18971186359624331,-0.98183980812087557) (-0.29972574857387912,0.95402540618257625) (-0.011212053178370648,-0.99993714295625746) (0.29453885086801723,-0.95563950594842184) (0.65109987856281104,-0.7589920606537941) (-0.27254614559238699,0.96214271213927938) (-0.74065386111245968,0.67188678958527004) (-0.93197110734657151,0.36253255725686595) (-0.96710470462751985,0.25437863567389396) (-0.11533534325341346,0.99332661224625218) (-0.48430093308009076,-0.8749014837213126) (-0.11140752977180049,-0.99377480462635381) (0.046483875970673307,0.99891904040054391) (0.98394429968386576,-0.17847581102105642) (-0.67503758621214316,-0.73778334028418036) (-0.73868020661593237,0.67405604541005304) (-0.99802928613451136,-0.062749852731598943) (0.33396735432683766,0.94258464142162479) (0.47572547426954648,0.87959381144424398) (-0.48159337061906754,0.87639478853754227) (0.42715128475237835,0.90418017006257623) (0.44931128250216557,0.89337526908699305) (0.0058297987639376637,0.99998300657879713) (-0.9142308061023946,0.40519382173642071) (0.90158076876104587,-0.4326108151679029) (0.078378910091880791,-0.99692364123477606) (-0.088200537218351416,-0.99610273829278895) (-0.909216365997218,-0.41632391211988923) (0.84709295332056611,-0.53144475576924954) (0.98043874443974632,0.19682446088180053) (0.94519270571957958,0.32651301513798331) (-0.81847478896370629,0.57454244388975539) (-0.68563435581867016,-0.72794610385736547) (-0.83126351729153103,0.555878552221716) (-0.99484764833698636,-0.10138124381938717) (0.88940940008552405,-0.45711149519510519)
 (0.99999999999999989,6.9388939039072284e-18) (0.71902205214067327,-0.69498725782234305) (-0.74496652986681522,-0.66710184333293188) (-0.038878366585096191,0.99924395050041559) (0.83084965141224476,0.55649695124784881) (0.0060049515665169875,0.99998197011580547) (0.62767598469453556,0.77847469980581263) (0.96664731453175312,-0.25611124401039292) (-0.92700298879691978,-0.37505394113591339) (-0.14046740365054539,0.99008530365401992) (0.85402163791482855,0.52023748612847875) (0.65909184365841023,0.75206245859167598) (-0.14013209336611074,0.99013281755976335) (-0.90038685140849728,-0.43509024099684479) (0.58394095100546017,-0.8117961355776725) (0.36038238125815725,-0.93280466298078935) (-0.34409918163070119,0.93893330604526171) (0.67733338548794775,-0.73567620928193289) (0.078924586706259528,-0.99688058944552027) (-0.97603793732611632,0.21760042486213335) (0.57323255885633217,-0.81939272236640182) (0.62470285740447995,-0.7808625614989354) (-0.99874660429439266,0.050052176879953197) (-0.93403831723837061,-0.35717281801743545) (-0.82161435917983661,-0.57004372182272933) (0.61090989586320266,0.79170013208058276) (-0.99831666496435012,-0.057998590107500879) (0.71800339364238774,0.696039601400679) (0.6264470335564658,0.7794639915661945) (-0.12183584146990435,-0.99255026458780471) (0.85314542989894915,0.52167315001113046) (-0.23442133276199917,0.97213509284774247) (0.98466391666792918,0.17446194774843321) (0.96722816010789647,-0.25390881492043105) (-0.63990666141759411,0.768452643090903) (-0.074461070027970672,0.99722392121844539) (-0.48072918750993221,0.8768691169587628) (0.63244111189927654,-0.77460844300821263) (-0.99999929032329449,-0.0011913659847501146) (0.31148780383220431,-0.95025015025718129) (0.78456377491787788,-0.62004812965334444) (-0.59895725103848829,-0.80078100091624238) (-0.42672839417700359,0.9043798303827415) (0.21425395188452209,-0.97677799120468856) (0.80268677340140848,-0.59640082478685263) (-0.91296808761113923,-0.40803096819195178) (-0.89381207894847459,-0.44844171028775909) (-0.97262235412097153,-0.23239138595089701) (-0.85004770105619853,0.52670571093265228) (0.68103255106003702,-0.73225314229210259) (0.22699415969303949,0.97389611944254895) (-0.39330994227748389,-0.91940594369716944) (-0.26508031188998799,-0.96422633662864932) (-0.6070836813887398,0.79463790734616713) (-0.2770571091310175,-0.9608534530717826) (-0.21136828938180627,0.97740648976964173) (0.92848737849311247,0.37136395621948587) (-0.97909960871614765,0.20338130742988361)
 (1,0) (-0.5076538947670941,0.86156109657284297) (0.72523894962068147,-0.68849725195754585) (-0.74496652986681555,-0.6671018433329321) (-0.22899630894416914,-0.97342729080807233) (-0.62195222028389696,0.78305519325519557) (-0.77415420287011838,-0.63299705384664606) (0.070962313396743526,-0.99747899731141465) (0.91380469795899555,0.40615387969101885) (0.98426321482899559,0.17670858477870055) (0.8911364628879519,0.45373539041114003) (-0.83596072544496491,-0.5487892724111213) (0.77574428036606224,-0.63104739241941377) (-0.064373875351346477,0.99792585103916787) (0.98386731966672403,0.17889968499641767) (-0.9800819514555309,0.19859347529845958) (-0.9998547836507925,0.017041467384846853) (-0.99573160204122635,0.092296135869350537) (-0.98463386898807181,-0.17463145203993696) (0.95843960010020091,-0.28529551864648639) (0.87035108495282199,0.49243170990650831) (-0.76033331564248396,-0.64953310086869542) (-0.56859057632691101,0.82262066380089927) (-0.14512282339364665,-0.98941364763695216) (-0.38707626406584561,0.92204770256035373) (-0.95252475980789286,0.30446113373124822) (-0.39191348552034422,0.92000207601249229) (0.1504953942245883,0.98861071019748847) (-0.89909753100278689,0.43774836349744861) (0.94529219110004215,-0.32622488170782071) (0.50356559337912199,-0.86395699728906017) (-0.69807443550369686,0.71602519683052668) (-0.99965007747248824,-0.026452270398744315) (0.15365808085215643,-0.98812407833674121) (0.96123153911452841,0.27574250345479528) (0.51882237383599461,-0.85488206461896632) (0.88443301194237578,0.46666716981863782) (0.99626367970558039,0.086363652652564904) (-0.91505464332060871,0.40332988946691645) (0.014775508680613003,0.9998908362132497) (0.96064791176696307,-0.27776895006061064) (0.46678150136247343,-0.88437267596064695) (0.82699004619215066,0.56221656281107835) (-0.73671900200391338,0.67619901810514171) (0.97434097774412887,-0.22507700701896519) (-0.46427707603705909,-0.88569001161042726) (0.51261077273833777,0.8586211013436631) (-0.63945374434184266,-0.76882957074191671) (-0.61987141647269761,-0.78470340068087419) (0.99991767102622853,0.012831647184917916) (0.98399526256299452,-0.17819462184248647) (-0.94180089911922815,0.33617118618081587) (0.41707766561978815,-0.90887084937362994) (-0.97623486742736909,0.2167152131694127) (0.75590180794778661,0.65468500574037203) (0.40573681920852983,-0.91398995264638794) (-0.79130297128220728,0.6114242452176315) (-0.98088788037851038,0.19457380637319199)
 (1,0) (-0.49989043859613447,0.86608864985067635) (-0.5076538947670941,0.86156109657284274) (0.7190220521406735,-0.69498725782234316) (0.89984172590387423,0.43621653834114882) (0.98739181045083946,-0.15829533364763188) (-0.21542473270157603,-0.97652044757928991) (0.14427354630924905,0.98953784355897956) (0.67375092159055294,-0.73895852093056147) (-0.979578828763214,-0.20106048403126869) (0.47826080887076228,-0.87821785378019368) (-0.87961143006395381,-0.47569289683664928) (-0.57174885900471328,0.82042869417568154) (0.71925544642105954,-0.69474571088538617) (-0.21319046686475451,-0.97701065748434424) (-0.60726747144327442,-0.79449746263087162) (0.56020223896348642,0.82835587247287568) (-0.45265127422448714,-0.89168762688676484) (0.62099798877031531,0.78381215730761944) (-0.2004108776955415,-0.97971193730672734) (-0.90647570681163125,-0.42225796968246665) (0.56663726607463727,-0.8239673589988018) (0.80919036077075557,0.58754655988754967) (-0.87746735346632587,-0.47963636601159226) (-0.99251784586937508,0.12209965450735916) (0.50334053505975929,0.86408813541545382) (-0.73741575572205686,-0.67543911880558949) (0.98300556702008546,0.18357574787405878) (-0.98242105857664908,-0.1866785034896522) (0.11713116521740669,0.99311645346093069) (0.95277012757166135,0.30369241677572195) (0.73669436913106756,0.67622585464516149) (-0.85066384592263211,-0.52571001630187553) (0.0036219256959623691,0.99999344080561559) (0.62985263279748316,-0.77671465864761557) (-0.99263148073246144,-0.12117237085608068) (-0.58373572270938556,-0.81194372097637091) (0.061477926599618982,-0.99810844327708748) (-0.8533456930792942,-0.52134549782559636) (0.42603681562252083,0.90470582607509864) (-0.81271912835839821,0.58265566023198156) (0.76044227349526761,-0.6494055348404042) (-0.14461745151268512,0.98948764151856716) (0.56082900964772819,0.82793165293854398) (-0.93004242845702012,-0.36745214827208494) (-0.07973310866382638,-0.99681624755157539) (-0.1201806937969484,0.99275203391304401) (0.13481060626533292,0.99087138440787315) (-0.03508575908451983,-0.9993843052146989) (0.10979181747688038,0.99395460500725075) (0.79830677319182608,0.60225102397260866) (0.2974274238117709,0.95474443049682045) (-0.88578166773352984,-0.46410218390695801) (-0.89107905652298802,-0.45384811889672755) (0.16529319988606994,0.98624447175709273) (0.16672075197076769,0.98600415357254212) (0.8951466369390727,-0.44577180078675793) (0.32181830747798135,-0.9468014453791298)


# name: N
# type: scalar
58


# name: argn
# type: sq_string
# elements: 1
# length: 1
x


# name: info
